p, k, b/c, n, result
0.02,4.06,6.0, 17, 0
0.02,4.18,6.0, 30, 0
0.02,3.62,6.0, 427, 0
0.02,4.04,6.0, 23, 0
0.02,4.04,6.0, 255, 0
0.02,4.1,6.0, 227, 0
0.02,3.84,6.0, 111, 0
0.02,3.72,6.0, 9910, 100
0.02,3.7,6.0, 1622, 0
0.02,3.9,6.0, 67, 0
0.02,3.64,6.0, 213, 0
0.02,3.9,6.0, 89, 0
0.02,3.48,6.0, 58, 0
0.02,4.32,6.0, 456, 0
0.02,3.82,6.0, 37, 0
0.02,3.94,6.0, 334, 0
0.02,4.22,6.0, 880, 0
0.02,3.9,6.0, 22, 0
0.02,3.64,6.0, 917, 0
0.02,3.96,6.0, 1865, 0
0.02,3.76,6.0, 5370, 100
0.02,4.2,6.0, 42, 0
0.02,3.92,6.0, 59, 0
0.02,3.72,6.0, 176, 0
0.02,4.3,6.0, 234, 0
0.02,3.76,6.0, 77, 0
0.02,4.12,6.0, 38, 0
0.02,3.86,6.0, 83, 0
0.02,3.94,6.0, 35, 0
0.02,3.78,6.0, 238, 0
0.02,3.9,6.0, 562, 0
0.02,3.72,6.0, 159, 0
0.02,3.86,6.0, 124, 0
0.02,4.12,6.0, 10, 0
0.02,4.02,6.0, 366, 0
0.02,3.7,6.0, 231, 0
0.02,4.08,6.0, 154, 0
0.02,3.62,6.0, 59, 0
0.02,3.62,6.0, 2411, 0
0.02,3.84,6.0, 128, 0
0.02,3.92,6.0, 20, 0
0.02,3.88,6.0, 167, 0
0.02,3.86,6.0, 30, 0
0.02,3.76,6.0, 3, 0
0.02,3.62,6.0, 1844, 0
0.02,4.08,6.0, 74, 0
0.02,3.62,6.0, 189, 0
0.02,3.9,6.0, 4, 0
0.02,3.6,6.0, 50, 0
0.02,3.62,6.0, 2, 0
0.02,3.9,6.0, 20, 0
0.02,3.74,6.0, 320, 0
0.02,3.54,6.0, 5864, 0
0.02,3.6,6.0, 92, 0
0.02,4.1,6.0, 20, 0
0.02,3.9,6.0, 147, 0
0.02,3.94,6.0, 925, 0
0.02,3.84,6.0, 253, 0
0.02,4.0,6.0, 1325, 0
0.02,3.7,6.0, 7, 0
0.02,3.78,6.0, 156, 0
0.02,3.96,6.0, 75, 0
0.02,3.74,6.0, 52, 0
0.02,4.12,6.0, 2274, 0
0.02,4.22,6.0, 228, 0
0.02,4.16,6.0, 30, 0
0.02,4.1,6.0, 34, 0
0.02,3.62,6.0, 775, 0
0.02,3.82,6.0, 502, 0
0.02,3.66,6.0, 31, 0
0.02,4.04,6.0, 291, 0
0.02,3.86,6.0, 12, 0
0.02,4.18,6.0, 4087, 100
0.02,4.2,6.0, 80, 0
0.02,3.76,6.0, 33, 0
0.02,3.7,6.0, 484, 0
0.02,3.56,6.0, 5, 0
0.02,3.9,6.0, 815, 0
0.02,3.64,6.0, 258, 0
0.02,3.96,6.0, 40, 0
0.02,3.94,6.0, 93, 0
0.02,4.1,6.0, 1, 0
0.02,3.58,6.0, 131, 0
0.02,4.3,6.0, 274, 0
0.02,3.82,6.0, 219, 0
0.02,4.02,6.0, 8346, 100
0.02,4.02,6.0, 113, 0
0.02,4.08,6.0, 26, 0
0.02,3.84,6.0, 397, 0
0.02,4.14,6.0, 252, 0
0.02,4.24,6.0, 552, 0
0.02,4.12,6.0, 1778, 0
0.02,3.84,6.0, 71, 0
0.02,3.64,6.0, 423, 0
0.02,4.02,6.0, 150, 0
0.02,4.3,6.0, 163, 0
0.02,3.66,6.0, 55, 0
0.02,3.98,6.0, 42, 0
0.02,4.18,6.0, 4283, 0
0.02,3.84,6.0, 151, 0
0.02,3.84,6.0, 2029, 0
0.02,4.14,6.0, 89, 0
0.02,4.0,6.0, 33, 0
0.02,3.88,6.0, 160, 0
0.02,3.52,6.0, 98, 0
0.02,4.0,6.0, 49, 0
0.02,3.66,6.0, 85, 0
0.02,3.9,6.0, 47, 0
0.02,3.88,6.0, 14, 0
0.02,3.98,6.0, 1458, 0
0.02,3.84,6.0, 119, 0
0.02,4.18,6.0, 5721, 0
0.02,3.74,6.0, 163, 0
0.02,3.8,6.0, 155, 0
0.02,3.84,6.0, 35, 0
0.02,3.58,6.0, 79, 0
0.02,4.0,6.0, 385, 0
0.02,4.34,6.0, 67, 0
0.02,3.86,6.0, 253, 0
0.02,4.02,6.0, 287, 0
0.02,4.1,6.0, 2009, 0
0.02,4.16,6.0, 143, 0
0.02,4.28,6.0, 550, 0
0.02,4.14,6.0, 13, 0
0.02,3.82,6.0, 3, 0
0.02,3.86,6.0, 22, 0
0.02,3.92,6.0, 17, 0
0.02,3.8,6.0, 9, 0
0.02,3.58,6.0, 177, 0
0.02,4.02,6.0, 138, 0
0.02,3.76,6.0, 309, 0
0.02,3.76,6.0, 1340, 0
0.02,3.7,6.0, 28, 0
0.02,3.7,6.0, 717, 0
0.02,4.1,6.0, 7, 0
0.02,4.2,6.0, 1368, 0
0.02,4.06,6.0, 125, 0
0.02,3.96,6.0, 72, 0
0.02,3.64,6.0, 8095, 100
0.02,4.06,6.0, 88, 0
0.02,3.64,6.0, 64, 0
0.02,3.6,6.0, 59, 0
0.02,4.02,6.0, 27, 0
0.02,4.08,6.0, 28, 0
0.02,3.44,6.0, 858, 0
0.02,3.92,6.0, 527, 0
0.02,3.86,6.0, 39, 0
0.02,3.8,6.0, 103, 0
0.02,3.84,6.0, 54, 0
0.02,4.12,6.0, 24, 0
0.02,4.0,6.0, 28, 0
0.02,3.92,6.0, 929, 0
0.02,4.0,6.0, 179, 0
0.02,3.8,6.0, 51, 0
0.02,3.94,6.0, 74, 0
0.02,4.02,6.0, 53, 0
0.02,4.3,6.0, 670, 0
0.02,3.78,6.0, 1050, 0
0.02,4.0,6.0, 360, 0
0.02,4.1,6.0, 474, 0
0.02,3.68,6.0, 14, 0
0.02,4.4,6.0, 125, 0
0.02,3.82,6.0, 52, 0
0.02,3.96,6.0, 113, 0
0.02,3.74,6.0, 80, 0
0.02,3.94,6.0, 82, 0
0.02,4.0,6.0, 146, 0
0.02,4.02,6.0, 3, 0
0.02,3.86,6.0, 6, 0
0.02,4.08,6.0, 29, 0
0.02,4.04,6.0, 66, 0
0.02,3.78,6.0, 79, 0
0.02,4.12,6.0, 134, 0
0.02,4.0,6.0, 116, 0
0.02,3.86,6.0, 252, 0
0.02,4.08,6.0, 56, 0
0.02,3.98,6.0, 18, 0
0.02,4.18,6.0, 46, 0
0.02,4.02,6.0, 619, 0
0.02,4.0,6.0, 38, 0
0.02,4.02,6.0, 3651, 0
0.02,3.96,6.0, 870, 0
0.02,3.92,6.0, 99, 0
0.02,4.08,6.0, 70, 0
0.02,3.66,6.0, 15, 0
0.02,3.84,6.0, 462, 0
0.02,4.04,6.0, 15, 0
0.02,3.78,6.0, 11840, 100
0.02,3.98,6.0, 423, 0
0.02,3.92,6.0, 19, 0
0.02,3.86,6.0, 6, 0
0.02,3.9,6.0, 9343, 100
0.02,3.76,6.0, 1213, 0
0.02,3.7,6.0, 312, 0
0.02,4.0,6.0, 43, 0
0.02,3.74,6.0, 345, 0
0.02,3.52,6.0, 57, 0
0.02,3.76,6.0, 101, 0
0.02,3.88,6.0, 1308, 0
0.02,4.18,6.0, 78, 0
0.02,4.08,6.0, 76, 0
0.02,3.82,6.0, 43, 0
0.02,3.82,6.0, 212, 0
0.02,3.88,6.0, 81, 0
0.02,3.66,6.0, 1805, 0
0.02,3.9,6.0, 37, 0
0.02,4.3,6.0, 19, 0
0.02,3.9,6.0, 1253, 0
0.02,4.08,6.0, 52, 0
0.02,4.14,6.0, 4027, 0
0.02,4.0,6.0, 168, 0
0.02,3.98,6.0, 88, 0
0.02,3.92,6.0, 278, 0
0.02,4.2,6.0, 193, 0
0.02,3.94,6.0, 19, 0
0.02,3.66,6.0, 7, 0
0.02,4.0,6.0, 2, 0
0.02,3.92,6.0, 146, 0
0.02,4.04,6.0, 78, 0
0.02,4.04,6.0, 47, 0
0.02,4.06,6.0, 394, 0
0.02,3.84,6.0, 92, 0
0.02,3.88,6.0, 1, 0
0.02,3.92,6.0, 1487, 0
0.02,3.56,6.0, 196, 0
0.02,3.88,6.0, 25, 0
0.02,4.06,6.0, 484, 0
0.02,3.84,6.0, 165, 0
0.02,3.84,6.0, 15000, 0
0.02,3.64,6.0, 679, 0
0.02,3.72,6.0, 434, 0
0.02,3.8,6.0, 83, 0
0.02,4.16,6.0, 31, 0
0.02,4.18,6.0, 37, 0
0.02,3.76,6.0, 252, 0
0.02,3.98,6.0, 101, 0
0.02,3.94,6.0, 79, 0
0.02,4.04,6.0, 22, 0
0.02,3.94,6.0, 101, 0
0.02,3.9,6.0, 50, 0
0.02,3.66,6.0, 59, 0
0.02,3.66,6.0, 37, 0
0.02,3.98,6.0, 9, 0
0.02,3.68,6.0, 550, 0
0.02,3.88,6.0, 105, 0
0.02,3.98,6.0, 95, 0
0.02,3.64,6.0, 64, 0
0.02,3.78,6.0, 5, 0
0.02,4.32,6.0, 213, 0
0.02,3.86,6.0, 9226, 0
0.02,4.02,6.0, 125, 0
0.02,3.86,6.0, 33, 0
0.02,4.0,6.0, 66, 0
0.02,4.06,6.0, 14, 0
0.02,3.76,6.0, 513, 0
0.02,3.7,6.0, 813, 0
0.02,3.76,6.0, 1560, 0
0.02,3.66,6.0, 338, 0
0.02,3.72,6.0, 89, 0
0.02,3.94,6.0, 95, 0
0.02,4.08,6.0, 149, 0
0.02,3.78,6.0, 3071, 0
0.02,3.76,6.0, 40, 0
0.02,4.08,6.0, 570, 0
0.02,3.94,6.0, 23, 0
0.02,3.96,6.0, 17, 0
0.02,3.68,6.0, 4, 0
0.02,3.92,6.0, 185, 0
0.02,4.14,6.0, 12, 0
0.02,3.88,6.0, 1856, 0
0.02,4.08,6.0, 274, 0
0.02,3.8,6.0, 341, 0
0.02,3.98,6.0, 18, 0
0.02,3.72,6.0, 19, 0
0.02,3.98,6.0, 5, 0
0.02,3.56,6.0, 13, 0
0.02,3.86,6.0, 7, 0
0.02,3.62,6.0, 55, 0
0.02,3.76,6.0, 59, 0
0.02,4.0,6.0, 55, 0
0.02,4.02,6.0, 5, 0
0.02,4.02,6.0, 59, 0
0.02,4.08,6.0, 7943, 100
0.02,3.92,6.0, 20, 0
0.02,3.98,6.0, 702, 0
0.02,3.84,6.0, 349, 0
0.02,4.12,6.0, 451, 0
0.02,3.8,6.0, 32, 0
0.02,3.86,6.0, 241, 0
0.02,3.9,6.0, 4, 0
0.02,3.7,6.0, 3178, 0
0.02,3.84,6.0, 184, 0
0.02,3.66,6.0, 156, 0
0.02,3.92,6.0, 9273, 100
0.02,4.12,6.0, 505, 0
0.02,3.7,6.0, 32, 0
0.02,3.58,6.0, 17, 0
0.02,3.86,6.0, 35, 0
0.02,3.52,6.0, 347, 0
0.02,4.12,6.0, 40, 0
0.02,4.2,6.0, 11, 0
0.02,3.66,6.0, 1, 0
0.02,3.7,6.0, 5, 0
0.02,3.64,6.0, 23, 0
0.02,4.06,6.0, 40, 0
0.02,3.8,6.0, 80, 0
0.02,3.9,6.0, 699, 0
0.02,3.58,6.0, 23, 0
0.02,3.72,6.0, 845, 0
0.02,4.02,6.0, 456, 0
0.02,4.5,6.0, 121, 0
0.02,4.16,6.0, 184, 0
0.02,3.54,6.0, 149, 0
0.02,3.96,6.0, 21, 0
0.02,3.8,6.0, 43, 0
0.02,3.74,6.0, 172, 0
0.02,3.88,6.0, 859, 0
0.02,4.12,6.0, 32, 0
0.02,4.24,6.0, 37, 0
0.02,3.94,6.0, 26, 0
0.02,3.86,6.0, 58, 0
0.02,3.6,6.0, 198, 0
0.02,3.82,6.0, 9, 0
0.02,4.06,6.0, 81, 0
0.02,4.14,6.0, 40, 0
0.02,3.86,6.0, 23, 0
0.02,3.84,6.0, 6, 0
0.02,3.5,6.0, 84, 0
0.02,4.24,6.0, 665, 0
0.02,3.82,6.0, 79, 0
0.02,3.52,6.0, 113, 0
0.02,4.08,6.0, 1, 0
0.02,3.9,6.0, 550, 0
0.02,3.7,6.0, 219, 0
0.02,4.2,6.0, 3084, 0
0.02,3.96,6.0, 75, 0
0.02,3.82,6.0, 3, 0
0.02,3.9,6.0, 287, 0
0.02,4.26,6.0, 1001, 0
0.02,3.92,6.0, 384, 0
0.02,3.72,6.0, 16, 0
0.02,3.74,6.0, 42, 0
0.02,4.24,6.0, 8454, 0
0.02,4.06,6.0, 49, 0
0.02,4.38,6.0, 21, 0
0.02,3.84,6.0, 7, 0
0.02,3.7,6.0, 27, 0
0.02,3.74,6.0, 22, 0
0.02,3.88,6.0, 177, 0
0.02,3.9,6.0, 208, 0
0.02,3.9,6.0, 251, 0
0.02,3.7,6.0, 26, 0
0.02,4.04,6.0, 9, 0
0.02,3.86,6.0, 803, 0
0.02,4.2,6.0, 311, 0
0.02,4.08,6.0, 366, 0
0.02,3.82,6.0, 88, 0
0.02,3.98,6.0, 1249, 0
0.02,3.9,6.0, 9342, 100
0.02,3.94,6.0, 57, 0
0.02,4.0,6.0, 152, 0
0.02,4.1,6.0, 31, 0
0.02,3.62,6.0, 37, 0
0.02,3.62,6.0, 859, 0
0.02,4.32,6.0, 100, 0
0.02,4.02,6.0, 47, 0
0.02,4.2,6.0, 131, 0
0.02,3.88,6.0, 62, 0
0.02,4.4,6.0, 35, 0
0.02,3.64,6.0, 211, 0
0.02,4.0,6.0, 542, 0
0.02,3.88,6.0, 197, 0
0.02,3.9,6.0, 1276, 0
0.02,3.94,6.0, 143, 0
0.02,3.76,6.0, 4891, 0
0.02,4.12,6.0, 89, 0
0.02,3.66,6.0, 1, 0
0.02,4.4,6.0, 47, 0
0.02,3.82,6.0, 276, 0
0.02,4.06,6.0, 54, 0
0.02,4.12,6.0, 312, 0
0.02,3.82,6.0, 19810, 100
0.02,3.78,6.0, 20, 0
0.02,4.18,6.0, 145, 0
0.02,3.8,6.0, 686, 0
0.02,3.7,6.0, 1584, 0
0.02,3.8,6.0, 80, 0
0.02,3.82,6.0, 31, 0
0.02,4.04,6.0, 806, 0
0.02,4.5,6.0, 1721, 0
0.02,3.86,6.0, 20, 0
0.02,4.04,6.0, 41, 0
0.02,3.92,6.0, 15, 0
0.02,3.68,6.0, 9270, 100
0.02,3.8,6.0, 12, 0
0.02,3.86,6.0, 22, 0
0.02,4.0,6.0, 59, 0
0.02,4.1,6.0, 529, 0
0.02,3.78,6.0, 150, 0
0.02,3.72,6.0, 10881, 100
0.02,4.04,6.0, 15, 0
0.02,3.92,6.0, 14, 0
0.02,3.48,6.0, 68, 0
0.02,4.1,6.0, 238, 0
0.02,3.74,6.0, 16, 0
0.02,4.12,6.0, 14, 0
0.02,3.94,6.0, 58, 0
0.02,3.82,6.0, 194, 0
0.02,3.88,6.0, 13, 0
0.02,3.96,6.0, 125, 0
0.02,3.98,6.0, 267, 0
0.02,3.96,6.0, 58, 0
0.02,4.0,6.0, 33, 0
0.02,3.96,6.0, 162, 0
0.02,3.98,6.0, 27, 0
0.02,4.16,6.0, 279, 0
0.02,4.0,6.0, 3, 0
0.02,3.82,6.0, 247, 0
0.02,4.14,6.0, 349, 0
0.02,4.22,6.0, 33, 0
0.02,3.9,6.0, 12049, 100
0.02,3.8,6.0, 428, 0
0.02,4.02,6.0, 82, 0
0.02,3.62,6.0, 81, 0
0.02,4.06,6.0, 54, 0
0.02,3.94,6.0, 8, 0
0.02,4.16,6.0, 37, 0
0.02,3.92,6.0, 10, 0
0.02,4.2,6.0, 21, 0
0.02,3.78,6.0, 69, 0
0.02,3.7,6.0, 4, 0
0.02,4.28,6.0, 660, 0
0.02,3.9,6.0, 4, 0
0.02,3.94,6.0, 8, 0
0.02,3.72,6.0, 731, 0
0.02,4.28,6.0, 355, 0
0.02,3.88,6.0, 500, 0
0.02,4.2,6.0, 15, 0
0.02,3.78,6.0, 8, 0
0.02,3.84,6.0, 283, 0
0.02,3.86,6.0, 66, 0
0.02,3.66,6.0, 80, 0
0.02,4.04,6.0, 52, 0
0.02,3.86,6.0, 36, 0
0.02,4.12,6.0, 718, 0
0.02,3.64,6.0, 127, 0
0.02,4.12,6.0, 11, 0
0.02,3.84,6.0, 72, 0
0.02,3.54,6.0, 116, 0
0.02,3.9,6.0, 4, 0
0.02,3.66,6.0, 345, 0
0.02,3.94,6.0, 410, 0
0.02,4.22,6.0, 24, 0
0.02,3.66,6.0, 79, 0
0.02,4.16,6.0, 348, 0
0.02,4.0,6.0, 118, 0
0.02,3.98,6.0, 43, 0
0.02,3.76,6.0, 258, 0
0.02,3.82,6.0, 31, 0
0.02,4.02,6.0, 15, 0
0.02,3.74,6.0, 348, 0
0.02,3.82,6.0, 24, 0
0.02,4.38,6.0, 143, 0
0.02,3.88,6.0, 72, 0
0.02,4.06,6.0, 99, 0
0.02,3.58,6.0, 225, 0
0.02,3.96,6.0, 38, 0
0.02,4.08,6.0, 2562, 0
0.02,3.94,6.0, 2, 0
0.02,4.18,6.0, 6489, 100
0.02,3.82,6.0, 137, 0
0.02,4.24,6.0, 274, 0
0.02,4.14,6.0, 690, 0
0.02,3.76,6.0, 45, 0
0.02,4.16,6.0, 103, 0
0.02,4.02,6.0, 213, 0
0.02,3.54,6.0, 223, 0
0.02,3.82,6.0, 110, 0
0.02,3.78,6.0, 29, 0
0.02,3.98,6.0, 2, 0
0.02,4.04,6.0, 3, 0
0.02,3.9,6.0, 8, 0
0.02,3.84,6.0, 45, 0
0.02,3.68,6.0, 27, 0
0.02,4.3,6.0, 795, 0
0.02,3.92,6.0, 577, 0
0.02,4.14,6.0, 21, 0
0.02,4.0,6.0, 270, 0
0.02,3.82,6.0, 60, 0
0.02,4.04,6.0, 503, 0
0.02,3.94,6.0, 19, 0
0.02,3.94,6.0, 197, 0
0.02,3.62,6.0, 569, 0
0.02,4.24,6.0, 972, 0
0.02,3.94,6.0, 220, 0
0.02,3.86,6.0, 127, 0
0.02,3.86,6.0, 137, 0
0.02,3.94,6.0, 236, 0
0.02,3.72,6.0, 639, 0
0.02,3.8,6.0, 1146, 0
0.02,3.9,6.0, 351, 0
0.02,3.76,6.0, 16, 0
0.02,3.64,6.0, 82, 0
0.02,4.04,6.0, 507, 0
0.02,3.9,6.0, 36, 0
0.02,4.1,6.0, 113, 0
0.02,4.2,6.0, 88, 0
0.02,4.24,6.0, 7190, 100
0.02,4.18,6.0, 1143, 0
0.02,4.04,6.0, 5329, 0
0.02,3.88,6.0, 112, 0
0.02,3.68,6.0, 85, 0
0.02,4.02,6.0, 180, 0
0.02,3.86,6.0, 339, 0
0.02,3.9,6.0, 125, 0
0.02,4.08,6.0, 6, 0
0.02,4.04,6.0, 29, 0
0.02,3.74,6.0, 363, 0
0.02,3.84,6.0, 343, 0
0.02,4.02,6.0, 3701, 0
0.02,3.8,6.0, 23, 0
0.02,3.88,6.0, 502, 0
0.02,3.78,6.0, 106, 0
0.02,3.98,6.0, 50, 0
0.02,4.02,6.0, 220, 0
0.02,3.86,6.0, 63, 0
0.02,4.22,6.0, 107, 0
0.02,4.14,6.0, 100, 0
0.02,3.76,6.0, 60, 0
0.02,3.88,6.0, 70, 0
0.02,3.66,6.0, 3, 0
0.02,4.06,6.0, 227, 0
0.02,3.68,6.0, 73, 0
0.02,3.76,6.0, 8821, 100
0.02,3.88,6.0, 31, 0
0.02,4.38,6.0, 206, 0
0.02,3.82,6.0, 29, 0
0.02,3.9,6.0, 141, 0
0.02,3.78,6.0, 72, 0
0.02,3.94,6.0, 65, 0
0.02,3.88,6.0, 538, 0
0.02,4.16,6.0, 23, 0
0.02,4.16,6.0, 41, 0
0.02,4.14,6.0, 63, 0
0.02,3.7,6.0, 127, 0
0.02,3.8,6.0, 102, 0
0.02,3.64,6.0, 1118, 0
0.02,4.16,6.0, 20, 0
0.02,3.92,6.0, 126, 0
0.02,3.8,6.0, 1796, 0
0.02,4.14,6.0, 7332, 0
0.02,4.04,6.0, 544, 0
0.02,3.78,6.0, 173, 0
0.02,3.82,6.0, 1003, 0
0.02,3.94,6.0, 2, 0
0.02,4.14,6.0, 18, 0
0.02,3.76,6.0, 70, 0
0.02,3.84,6.0, 58, 0
0.02,4.0,6.0, 499, 0
0.02,3.9,6.0, 445, 0
0.02,3.98,6.0, 528, 0
0.02,4.04,6.0, 304, 0
0.02,3.8,6.0, 163, 0
0.02,4.14,6.0, 85, 0
0.02,3.72,6.0, 34, 0
0.02,3.86,6.0, 183, 0
0.02,3.98,6.0, 267, 0
0.02,4.0,6.0, 163, 0
0.02,4.02,6.0, 2, 0
0.02,4.34,6.0, 270, 0
0.02,3.92,6.0, 2727, 0
0.02,3.82,6.0, 1144, 0
0.02,4.3,6.0, 4080, 100
0.02,3.88,6.0, 55, 0
0.02,3.86,6.0, 523, 0
0.02,4.0,6.0, 283, 0
0.02,4.16,6.0, 197, 0
0.02,4.22,6.0, 68, 0
0.02,4.2,6.0, 12467, 100
0.02,3.82,6.0, 67, 0
0.02,3.8,6.0, 504, 0
0.02,3.72,6.0, 39, 0
0.02,4.2,6.0, 197, 0
0.02,3.84,6.0, 76, 0
