p, k, b/c, n, result
0.02,4.12,4.0, 6145, 0
0.02,3.94,4.0, 46, 0
0.02,3.82,4.0, 2406, 0
0.02,4.18,4.0, 81, 0
0.02,3.9,4.0, 26, 0
0.02,3.92,4.0, 60, 0
0.02,3.72,4.0, 270, 0
0.02,4.22,4.0, 5, 0
0.02,3.74,4.0, 1222, 0
0.02,4.02,4.0, 38, 0
0.02,3.92,4.0, 363, 0
0.02,3.96,4.0, 107, 0
0.02,3.76,4.0, 2, 0
0.02,3.8,4.0, 9005, 100
0.02,3.78,4.0, 17, 0
0.02,3.56,4.0, 3, 0
0.02,3.62,4.0, 696, 0
0.02,3.76,4.0, 337, 0
0.02,4.04,4.0, 51, 0
0.02,3.62,4.0, 1690, 0
0.02,3.58,4.0, 18, 0
0.02,4.1,4.0, 222, 0
0.02,4.16,4.0, 174, 0
0.02,3.98,4.0, 49, 0
0.02,3.64,4.0, 552, 0
0.02,3.84,4.0, 41, 0
0.02,4.14,4.0, 177, 0
0.02,3.76,4.0, 136, 0
0.02,3.7,4.0, 26, 0
0.02,3.68,4.0, 139, 0
0.02,3.64,4.0, 14, 0
0.02,4.08,4.0, 197, 0
0.02,3.92,4.0, 47, 0
0.02,3.82,4.0, 4, 0
0.02,3.86,4.0, 174, 0
0.02,3.82,4.0, 42, 0
0.02,3.94,4.0, 80, 0
0.02,4.16,4.0, 130, 0
0.02,3.54,4.0, 174, 0
0.02,3.82,4.0, 35, 0
0.02,4.14,4.0, 320, 0
0.02,3.86,4.0, 76, 0
0.02,3.84,4.0, 3273, 0
0.02,3.96,4.0, 100, 0
0.02,3.96,4.0, 73, 0
0.02,4.02,4.0, 1840, 0
0.02,3.94,4.0, 168, 0
0.02,3.8,4.0, 15, 0
0.02,3.92,4.0, 145, 0
0.02,3.72,4.0, 4844, 0
0.02,3.98,4.0, 495, 0
0.02,4.3,4.0, 14, 0
0.02,3.92,4.0, 57, 0
0.02,3.92,4.0, 58, 0
0.02,3.92,4.0, 168, 0
0.02,3.84,4.0, 899, 0
0.02,3.82,4.0, 108, 0
0.02,4.02,4.0, 28, 0
0.02,3.98,4.0, 9, 0
0.02,4.0,4.0, 91, 0
0.02,3.8,4.0, 333, 0
0.02,4.3,4.0, 185, 0
0.02,3.8,4.0, 9, 0
0.02,3.98,4.0, 20, 0
0.02,3.86,4.0, 102, 0
0.02,4.04,4.0, 20, 0
0.02,3.96,4.0, 8, 0
0.02,3.8,4.0, 1, 0
0.02,4.08,4.0, 77, 0
0.02,4.12,4.0, 26, 0
0.02,3.66,4.0, 25, 0
0.02,4.22,4.0, 12, 0
0.02,3.74,4.0, 35, 0
0.02,4.04,4.0, 4788, 0
0.02,3.82,4.0, 17, 0
0.02,4.02,4.0, 132, 0
0.02,3.86,4.0, 71, 0
0.02,4.04,4.0, 44, 0
0.02,4.02,4.0, 224, 0
0.02,4.02,4.0, 58, 0
0.02,3.86,4.0, 739, 0
0.02,3.92,4.0, 105, 0
0.02,3.9,4.0, 563, 0
0.02,3.72,4.0, 17, 0
0.02,4.16,4.0, 309, 0
0.02,3.64,4.0, 44, 0
0.02,4.12,4.0, 108, 0
0.02,4.06,4.0, 15, 0
0.02,3.7,4.0, 33, 0
0.02,3.88,4.0, 122, 0
0.02,3.64,4.0, 392, 0
0.02,4.1,4.0, 82, 0
0.02,3.98,4.0, 54, 0
0.02,3.82,4.0, 208, 0
0.02,3.98,4.0, 37, 0
0.02,4.34,4.0, 5, 0
0.02,4.18,4.0, 4, 0
0.02,4.16,4.0, 94, 0
0.02,4.06,4.0, 94, 0
0.02,4.28,4.0, 2, 0
0.02,3.94,4.0, 9, 0
0.02,3.72,4.0, 92, 0
0.02,3.8,4.0, 97, 0
0.02,3.98,4.0, 259, 0
0.02,4.4,4.0, 39, 0
0.02,4.12,4.0, 35, 0
0.02,3.88,4.0, 157, 0
0.02,3.74,4.0, 1245, 0
0.02,4.06,4.0, 643, 0
0.02,3.84,4.0, 1000, 0
0.02,3.84,4.0, 89, 0
0.02,4.08,4.0, 11020, 0
0.02,4.06,4.0, 369, 0
0.02,3.88,4.0, 47, 0
0.02,4.02,4.0, 557, 0
0.02,3.9,4.0, 11, 0
0.02,4.34,4.0, 165, 0
0.02,3.98,4.0, 47, 0
0.02,3.74,4.0, 711, 0
0.02,3.86,4.0, 372, 0
0.02,3.84,4.0, 65, 0
0.02,3.98,4.0, 52, 0
0.02,3.86,4.0, 65, 0
0.02,3.38,4.0, 894, 0
0.02,4.08,4.0, 74, 0
0.02,4.02,4.0, 690, 0
0.02,3.78,4.0, 614, 0
0.02,3.8,4.0, 245, 0
0.02,3.9,4.0, 82, 0
0.02,3.92,4.0, 125, 0
0.02,3.78,4.0, 89, 0
0.02,3.98,4.0, 47, 0
0.02,3.96,4.0, 12, 0
0.02,4.26,4.0, 570, 0
0.02,3.94,4.0, 124, 0
0.02,4.32,4.0, 19, 0
0.02,4.1,4.0, 437, 0
0.02,4.18,4.0, 92, 0
0.02,3.78,4.0, 2116, 0
0.02,3.82,4.0, 46, 0
0.02,3.72,4.0, 478, 0
0.02,3.98,4.0, 10, 0
0.02,3.72,4.0, 12348, 100
0.02,4.24,4.0, 487, 0
0.02,4.34,4.0, 18, 0
0.02,4.06,4.0, 27, 0
0.02,4.02,4.0, 114, 0
0.02,3.9,4.0, 317, 0
0.02,4.14,4.0, 647, 0
0.02,3.92,4.0, 702, 0
0.02,3.66,4.0, 110, 0
0.02,3.68,4.0, 290, 0
0.02,3.62,4.0, 10, 0
0.02,3.92,4.0, 28, 0
0.02,3.54,4.0, 232, 0
0.02,4.06,4.0, 371, 0
0.02,4.16,4.0, 30, 0
0.02,3.64,4.0, 96, 0
0.02,3.88,4.0, 43, 0
0.02,4.0,4.0, 128, 0
0.02,3.98,4.0, 184, 0
0.02,3.92,4.0, 12, 0
0.02,3.68,4.0, 103, 0
0.02,4.28,4.0, 69, 0
0.02,4.14,4.0, 59, 0
0.02,3.94,4.0, 15, 0
0.02,3.92,4.0, 1, 0
0.02,3.68,4.0, 26, 0
0.02,4.2,4.0, 409, 0
0.02,3.96,4.0, 91, 0
0.02,3.6,4.0, 9, 0
0.02,4.16,4.0, 28, 0
0.02,3.72,4.0, 136, 0
0.02,3.54,4.0, 583, 0
0.02,3.74,4.0, 289, 0
0.02,4.06,4.0, 1153, 0
0.02,4.3,4.0, 1, 0
0.02,4.06,4.0, 24, 0
0.02,4.18,4.0, 816, 0
0.02,4.1,4.0, 52, 0
0.02,3.84,4.0, 94, 0
0.02,3.8,4.0, 31, 0
0.02,3.82,4.0, 11, 0
0.02,3.92,4.0, 12, 0
0.02,3.88,4.0, 283, 0
0.02,3.8,4.0, 19, 0
0.02,3.84,4.0, 445, 0
0.02,3.92,4.0, 175, 0
0.02,4.16,4.0, 523, 0
0.02,4.0,4.0, 220, 0
0.02,4.06,4.0, 89, 0
0.02,3.82,4.0, 237, 0
0.02,3.7,4.0, 54, 0
0.02,3.82,4.0, 5, 0
0.02,3.56,4.0, 221, 0
0.02,3.92,4.0, 28, 0
0.02,4.1,4.0, 1066, 0
0.02,3.94,4.0, 116, 0
0.02,4.22,4.0, 116, 0
0.02,3.86,4.0, 24, 0
0.02,4.04,4.0, 25, 0
0.02,3.68,4.0, 40, 0
0.02,3.6,4.0, 14, 0
0.02,3.62,4.0, 88, 0
0.02,3.92,4.0, 25, 0
0.02,4.18,4.0, 50, 0
0.02,3.82,4.0, 15202, 0
0.02,3.88,4.0, 18, 0
0.02,4.0,4.0, 207, 0
0.02,3.74,4.0, 27, 0
0.02,3.92,4.0, 175, 0
0.02,3.92,4.0, 478, 0
0.02,4.08,4.0, 181, 0
0.02,3.62,4.0, 2, 0
0.02,3.96,4.0, 17, 0
0.02,3.64,4.0, 768, 0
0.02,4.16,4.0, 79, 0
0.02,3.72,4.0, 272, 0
0.02,4.02,4.0, 28, 0
0.02,3.98,4.0, 231, 0
0.02,3.88,4.0, 108, 0
0.02,4.38,4.0, 141, 0
0.02,4.24,4.0, 69, 0
0.02,3.88,4.0, 150, 0
0.02,3.92,4.0, 15, 0
0.02,3.56,4.0, 43, 0
0.02,3.62,4.0, 199, 0
0.02,4.02,4.0, 10, 0
0.02,4.02,4.0, 19, 0
0.02,3.98,4.0, 426, 0
0.02,3.96,4.0, 38, 0
0.02,3.86,4.0, 4, 0
0.02,4.06,4.0, 194, 0
0.02,3.56,4.0, 119, 0
0.02,3.86,4.0, 617, 0
0.02,3.58,4.0, 195, 0
0.02,4.0,4.0, 112, 0
0.02,3.84,4.0, 46, 0
0.02,3.98,4.0, 68, 0
0.02,4.04,4.0, 62, 0
0.02,3.84,4.0, 13896, 0
0.02,3.84,4.0, 15, 0
0.02,3.88,4.0, 43, 0
0.02,3.96,4.0, 179, 0
0.02,4.04,4.0, 415, 0
0.02,3.98,4.0, 1092, 0
0.02,3.92,4.0, 58, 0
0.02,4.04,4.0, 114, 0
0.02,3.94,4.0, 54, 0
0.02,4.48,4.0, 215, 0
0.02,3.86,4.0, 55, 0
0.02,4.1,4.0, 62, 0
0.02,4.14,4.0, 153, 0
0.02,3.96,4.0, 570, 0
0.02,4.16,4.0, 7, 0
0.02,4.08,4.0, 112, 0
0.02,4.14,4.0, 116, 0
0.02,4.1,4.0, 41, 0
0.02,3.98,4.0, 1018, 0
0.02,4.12,4.0, 1906, 0
0.02,3.9,4.0, 234, 0
0.02,4.12,4.0, 351, 0
0.02,3.76,4.0, 46, 0
0.02,3.94,4.0, 29, 0
0.02,4.06,4.0, 1847, 0
0.02,4.24,4.0, 190, 0
0.02,3.64,4.0, 111, 0
0.02,3.92,4.0, 12, 0
0.02,3.92,4.0, 143, 0
0.02,3.78,4.0, 309, 0
0.02,4.16,4.0, 5, 0
0.02,3.9,4.0, 38, 0
0.02,3.92,4.0, 16, 0
0.02,4.06,4.0, 275, 0
0.02,3.9,4.0, 30, 0
0.02,3.56,4.0, 328, 0
0.02,4.32,4.0, 747, 0
0.02,4.28,4.0, 85, 0
0.02,3.7,4.0, 68, 0
0.02,3.82,4.0, 32, 0
0.02,3.48,4.0, 571, 0
0.02,3.78,4.0, 260, 0
0.02,4.02,4.0, 376, 0
0.02,3.72,4.0, 14, 0
0.02,3.92,4.0, 34, 0
0.02,3.7,4.0, 4, 0
0.02,3.64,4.0, 537, 0
0.02,3.9,4.0, 37, 0
0.02,3.98,4.0, 43, 0
0.02,4.4,4.0, 103, 0
0.02,4.02,4.0, 53, 0
0.02,3.78,4.0, 23852, 100
0.02,3.64,4.0, 452, 0
0.02,3.98,4.0, 723, 0
0.02,3.94,4.0, 896, 0
0.02,3.86,4.0, 585, 0
0.02,3.66,4.0, 45, 0
0.02,3.86,4.0, 249, 0
0.02,3.8,4.0, 161, 0
0.02,4.22,4.0, 178, 0
0.02,3.74,4.0, 2, 0
0.02,3.74,4.0, 68, 0
0.02,3.88,4.0, 103, 0
0.02,4.14,4.0, 136, 0
0.02,3.78,4.0, 7658, 0
0.02,4.22,4.0, 206, 0
0.02,4.1,4.0, 176, 0
0.02,4.0,4.0, 21, 0
0.02,4.06,4.0, 2, 0
0.02,3.86,4.0, 85, 0
0.02,3.8,4.0, 19, 0
0.02,3.56,4.0, 65, 0
0.02,4.26,4.0, 234, 0
0.02,3.98,4.0, 56, 0
0.02,3.68,4.0, 73, 0
0.02,3.48,4.0, 13, 0
0.02,3.9,4.0, 41, 0
0.02,3.62,4.0, 408, 0
0.02,3.98,4.0, 57, 0
0.02,3.66,4.0, 32, 0
0.02,4.24,4.0, 356, 0
0.02,3.76,4.0, 601, 0
0.02,4.06,4.0, 11, 0
0.02,4.04,4.0, 7, 0
0.02,4.02,4.0, 30, 0
0.02,3.74,4.0, 29, 0
0.02,4.32,4.0, 221, 0
0.02,3.92,4.0, 55, 0
0.02,3.82,4.0, 38, 0
0.02,3.7,4.0, 62, 0
0.02,3.96,4.0, 1646, 0
0.02,4.1,4.0, 29, 0
0.02,3.86,4.0, 212, 0
0.02,3.56,4.0, 5, 0
0.02,3.96,4.0, 93, 0
0.02,3.88,4.0, 191, 0
0.02,3.66,4.0, 243, 0
0.02,4.0,4.0, 111, 0
0.02,3.86,4.0, 279, 0
0.02,3.82,4.0, 12, 0
0.02,3.84,4.0, 199, 0
0.02,3.66,4.0, 34, 0
0.02,3.88,4.0, 197, 0
0.02,4.0,4.0, 935, 0
0.02,4.3,4.0, 24, 0
0.02,3.98,4.0, 400, 0
0.02,4.08,4.0, 61, 0
0.02,3.82,4.0, 20, 0
0.02,4.02,4.0, 1943, 0
0.02,4.14,4.0, 108, 0
0.02,3.64,4.0, 1020, 0
0.02,3.5,4.0, 3, 0
0.02,3.94,4.0, 3330, 0
0.02,3.96,4.0, 23, 0
0.02,3.7,4.0, 16, 0
0.02,4.22,4.0, 421, 0
0.02,4.02,4.0, 72, 0
0.02,3.44,4.0, 168, 0
0.02,3.94,4.0, 198, 0
0.02,3.6,4.0, 61, 0
0.02,4.0,4.0, 270, 0
0.02,3.98,4.0, 30, 0
0.02,3.88,4.0, 193, 0
0.02,3.98,4.0, 78, 0
0.02,3.9,4.0, 46, 0
0.02,4.5,4.0, 13576, 0
0.02,4.02,4.0, 141, 0
0.02,3.62,4.0, 4508, 0
0.02,3.82,4.0, 15, 0
0.02,4.12,4.0, 89, 0
0.02,3.88,4.0, 77, 0
0.02,3.92,4.0, 12, 0
0.02,4.0,4.0, 413, 0
0.02,3.72,4.0, 465, 0
0.02,3.74,4.0, 435, 0
0.02,3.98,4.0, 240, 0
0.02,3.96,4.0, 119, 0
0.02,3.84,4.0, 19112, 100
0.02,3.92,4.0, 278, 0
0.02,4.02,4.0, 109, 0
0.02,3.64,4.0, 13342, 100
0.02,3.82,4.0, 415, 0
0.02,3.86,4.0, 478, 0
0.02,3.86,4.0, 53, 0
0.02,3.68,4.0, 11, 0
0.02,4.3,4.0, 10, 0
0.02,4.04,4.0, 14, 0
0.02,3.82,4.0, 70, 0
0.02,4.02,4.0, 102, 0
0.02,3.6,4.0, 40, 0
0.02,3.8,4.0, 112, 0
0.02,3.98,4.0, 109, 0
0.02,3.54,4.0, 71, 0
0.02,3.74,4.0, 53, 0
0.02,4.04,4.0, 2959, 0
0.02,3.72,4.0, 29, 0
0.02,4.2,4.0, 178, 0
0.02,3.94,4.0, 117, 0
0.02,3.84,4.0, 44, 0
0.02,3.86,4.0, 30, 0
0.02,3.94,4.0, 16, 0
0.02,3.72,4.0, 3, 0
0.02,3.84,4.0, 122, 0
0.02,4.08,4.0, 290, 0
0.02,3.98,4.0, 125, 0
0.02,3.9,4.0, 179, 0
0.02,3.68,4.0, 1128, 0
0.02,4.1,4.0, 133, 0
0.02,3.92,4.0, 32, 0
0.02,3.62,4.0, 40, 0
0.02,4.26,4.0, 105, 0
0.02,4.62,4.0, 35, 0
0.02,3.86,4.0, 500, 0
0.02,4.36,4.0, 31, 0
0.02,3.88,4.0, 3553, 0
0.02,4.04,4.0, 49, 0
0.02,3.98,4.0, 282, 0
0.02,3.94,4.0, 34, 0
0.02,3.74,4.0, 13, 0
0.02,4.16,4.0, 1447, 0
0.02,4.0,4.0, 1979, 0
0.02,3.62,4.0, 154, 0
0.02,4.06,4.0, 607, 0
0.02,4.04,4.0, 47, 0
0.02,3.84,4.0, 6623, 0
0.02,4.18,4.0, 145, 0
0.02,3.94,4.0, 4624, 0
0.02,3.96,4.0, 46, 0
0.02,4.04,4.0, 128, 0
0.02,3.72,4.0, 178, 0
0.02,3.78,4.0, 431, 0
0.02,3.8,4.0, 490, 0
0.02,4.1,4.0, 76, 0
0.02,3.42,4.0, 15, 0
0.02,4.32,4.0, 21, 0
0.02,3.92,4.0, 183, 0
0.02,3.98,4.0, 16, 0
0.02,4.0,4.0, 226, 0
0.02,4.0,4.0, 197, 0
0.02,3.86,4.0, 51, 0
0.02,4.2,4.0, 84, 0
0.02,3.76,4.0, 206, 0
0.02,4.16,4.0, 4, 0
0.02,3.94,4.0, 577, 0
0.02,4.08,4.0, 131, 0
0.02,3.7,4.0, 220, 0
0.02,3.8,4.0, 14, 0
0.02,4.12,4.0, 662, 0
0.02,3.86,4.0, 87, 0
0.02,3.6,4.0, 97, 0
0.02,4.06,4.0, 16, 0
0.02,3.9,4.0, 5, 0
0.02,3.66,4.0, 233, 0
0.02,4.06,4.0, 1057, 0
0.02,3.94,4.0, 116, 0
0.02,3.62,4.0, 38, 0
0.02,3.82,4.0, 275, 0
0.02,3.7,4.0, 5, 0
0.02,4.2,4.0, 1735, 0
0.02,3.8,4.0, 90, 0
0.02,3.96,4.0, 42, 0
0.02,3.74,4.0, 1460, 0
0.02,4.08,4.0, 84, 0
0.02,4.12,4.0, 131, 0
0.02,3.86,4.0, 3325, 0
0.02,3.92,4.0, 241, 0
0.02,4.06,4.0, 3, 0
0.02,4.08,4.0, 63, 0
0.02,3.92,4.0, 31, 0
0.02,3.78,4.0, 148, 0
0.02,4.26,4.0, 50, 0
0.02,3.94,4.0, 640, 0
0.02,4.4,4.0, 44, 0
0.02,4.08,4.0, 2, 0
0.02,4.24,4.0, 19, 0
0.02,3.88,4.0, 682, 0
0.02,3.82,4.0, 641, 0
0.02,3.64,4.0, 24, 0
0.02,3.76,4.0, 436, 0
0.02,3.82,4.0, 22, 0
0.02,3.66,4.0, 63, 0
0.02,3.8,4.0, 817, 0
0.02,4.14,4.0, 11, 0
0.02,3.86,4.0, 206, 0
0.02,3.92,4.0, 201, 0
0.02,4.12,4.0, 337, 0
0.02,4.16,4.0, 1672, 0
0.02,4.24,4.0, 197, 0
0.02,3.92,4.0, 256, 0
