p, k, b/c, n, result
0.02,4.26,3.5, 7, 0
0.02,3.82,3.5, 347, 0
0.02,3.98,3.5, 494, 0
0.02,3.8,3.5, 44, 0
0.02,4.0,3.5, 12, 0
0.02,4.06,3.5, 3, 0
0.02,4.06,3.5, 130, 0
0.02,3.92,3.5, 1, 0
0.02,3.74,3.5, 836, 0
0.02,3.96,3.5, 17, 0
0.02,3.92,3.5, 50, 0
0.02,3.78,3.5, 728, 0
0.02,3.58,3.5, 21842, 100
0.02,3.84,3.5, 58, 0
0.02,4.08,3.5, 9470, 100
0.02,3.88,3.5, 7155, 100
0.02,3.9,3.5, 22, 0
0.02,4.12,3.5, 69, 0
0.02,4.06,3.5, 3919, 0
0.02,3.76,3.5, 222, 0
0.02,4.0,3.5, 48, 0
0.02,4.12,3.5, 262, 0
0.02,3.82,3.5, 582, 0
0.02,4.1,3.5, 249, 0
0.02,3.88,3.5, 102, 0
0.02,4.1,3.5, 2, 0
0.02,4.16,3.5, 1379, 0
0.02,4.04,3.5, 384, 0
0.02,3.62,3.5, 340, 0
0.02,4.0,3.5, 26, 0
0.02,3.94,3.5, 84, 0
0.02,3.9,3.5, 254, 0
0.02,3.9,3.5, 138, 0
0.02,4.06,3.5, 158, 0
0.02,3.92,3.5, 2069, 0
0.02,3.96,3.5, 3, 0
0.02,3.8,3.5, 11, 0
0.02,3.9,3.5, 10, 0
0.02,3.68,3.5, 150, 0
0.02,4.02,3.5, 24, 0
0.02,3.98,3.5, 618, 0
0.02,4.16,3.5, 40, 0
0.02,3.96,3.5, 8, 0
0.02,4.1,3.5, 2531, 0
0.02,4.22,3.5, 79, 0
0.02,4.16,3.5, 15, 0
0.02,3.98,3.5, 45, 0
0.02,3.86,3.5, 30, 0
0.02,3.56,3.5, 16477, 100
0.02,4.32,3.5, 8711, 0
0.02,3.6,3.5, 196, 0
0.02,3.94,3.5, 69, 0
0.02,3.8,3.5, 68, 0
0.02,3.96,3.5, 56, 0
0.02,3.64,3.5, 473, 0
0.02,3.98,3.5, 159, 0
0.02,4.0,3.5, 2, 0
0.02,4.08,3.5, 1745, 0
0.02,4.26,3.5, 3382, 0
0.02,4.06,3.5, 1420, 0
0.02,4.22,3.5, 14, 0
0.02,4.26,3.5, 56, 0
0.02,4.1,3.5, 297, 0
0.02,3.88,3.5, 26, 0
0.02,4.1,3.5, 116, 0
0.02,3.88,3.5, 96, 0
0.02,3.98,3.5, 126, 0
0.02,3.98,3.5, 4, 0
0.02,3.98,3.5, 4219, 0
0.02,3.8,3.5, 1757, 0
0.02,3.92,3.5, 63, 0
0.02,3.84,3.5, 893, 0
0.02,3.76,3.5, 187, 0
0.02,3.62,3.5, 13, 0
0.02,4.02,3.5, 76, 0
0.02,3.94,3.5, 46, 0
0.02,3.76,3.5, 251, 0
0.02,4.1,3.5, 728, 0
0.02,3.68,3.5, 3499, 0
0.02,3.38,3.5, 97, 0
0.02,4.12,3.5, 9746, 100
0.02,4.14,3.5, 109, 0
0.02,3.8,3.5, 488, 0
0.02,4.06,3.5, 91, 0
0.02,3.76,3.5, 568, 0
0.02,3.68,3.5, 12, 0
0.02,3.88,3.5, 10644, 100
0.02,4.2,3.5, 37, 0
0.02,3.98,3.5, 56, 0
0.02,3.6,3.5, 268, 0
0.02,4.1,3.5, 141, 0
0.02,4.22,3.5, 1, 0
0.02,4.08,3.5, 26, 0
0.02,3.72,3.5, 35, 0
0.02,3.56,3.5, 129, 0
0.02,3.94,3.5, 1875, 0
0.02,3.78,3.5, 1090, 0
0.02,3.86,3.5, 9, 0
0.02,4.1,3.5, 67, 0
0.02,3.94,3.5, 219, 0
0.02,4.0,3.5, 1903, 0
0.02,4.14,3.5, 2, 0
0.02,3.92,3.5, 198, 0
0.02,3.9,3.5, 190, 0
0.02,3.56,3.5, 67, 0
0.02,4.04,3.5, 84, 0
0.02,3.88,3.5, 16, 0
0.02,3.9,3.5, 434, 0
0.02,4.18,3.5, 428, 0
0.02,4.08,3.5, 27, 0
0.02,4.02,3.5, 9426, 100
0.02,3.88,3.5, 149, 0
0.02,3.8,3.5, 584, 0
0.02,4.36,3.5, 129, 0
0.02,4.0,3.5, 1986, 0
0.02,4.28,3.5, 28, 0
0.02,3.92,3.5, 117, 0
0.02,3.88,3.5, 79, 0
0.02,3.76,3.5, 5, 0
0.02,3.98,3.5, 530, 0
0.02,3.72,3.5, 54, 0
0.02,4.58,3.5, 46, 0
0.02,4.2,3.5, 195, 0
0.02,3.54,3.5, 386, 0
0.02,4.0,3.5, 22, 0
0.02,3.86,3.5, 207, 0
0.02,4.2,3.5, 488, 0
0.02,4.2,3.5, 42, 0
0.02,3.84,3.5, 352, 0
0.02,4.42,3.5, 11, 0
0.02,3.88,3.5, 35, 0
0.02,4.3,3.5, 2151, 0
0.02,4.3,3.5, 4690, 0
0.02,4.02,3.5, 359, 0
0.02,3.76,3.5, 10, 0
0.02,3.98,3.5, 3704, 0
0.02,3.7,3.5, 12, 0
0.02,4.14,3.5, 239, 0
0.02,4.14,3.5, 23, 0
0.02,3.7,3.5, 1491, 0
0.02,3.88,3.5, 242, 0
0.02,3.78,3.5, 117, 0
0.02,3.78,3.5, 142, 0
0.02,3.86,3.5, 464, 0
0.02,3.96,3.5, 57, 0
0.02,3.82,3.5, 221, 0
0.02,3.78,3.5, 671, 0
0.02,4.0,3.5, 24, 0
0.02,3.96,3.5, 172, 0
0.02,3.7,3.5, 96, 0
0.02,3.78,3.5, 47, 0
0.02,4.06,3.5, 11, 0
0.02,4.04,3.5, 107, 0
0.02,3.94,3.5, 1396, 0
0.02,4.04,3.5, 98, 0
0.02,4.02,3.5, 24, 0
0.02,3.84,3.5, 389, 0
0.02,4.0,3.5, 166, 0
0.02,3.8,3.5, 5, 0
0.02,3.88,3.5, 47, 0
0.02,4.04,3.5, 23289, 100
0.02,4.08,3.5, 1274, 0
0.02,3.64,3.5, 16, 0
0.02,3.94,3.5, 76, 0
0.02,3.96,3.5, 38, 0
0.02,4.06,3.5, 111, 0
0.02,3.74,3.5, 281, 0
0.02,3.76,3.5, 21, 0
0.02,4.02,3.5, 58, 0
0.02,4.06,3.5, 123, 0
0.02,3.84,3.5, 330, 0
0.02,3.98,3.5, 112, 0
0.02,3.94,3.5, 114, 0
0.02,3.48,3.5, 120, 0
0.02,3.98,3.5, 504, 0
0.02,4.0,3.5, 11, 0
0.02,3.9,3.5, 21, 0
0.02,3.94,3.5, 8, 0
0.02,3.94,3.5, 373, 0
0.02,4.2,3.5, 12, 0
0.02,3.64,3.5, 320, 0
0.02,3.98,3.5, 62, 0
0.02,3.62,3.5, 71, 0
0.02,3.74,3.5, 136, 0
0.02,3.66,3.5, 41, 0
0.02,4.06,3.5, 118, 0
0.02,4.08,3.5, 38, 0
0.02,4.0,3.5, 268, 0
0.02,3.74,3.5, 3157, 100
0.02,3.96,3.5, 62, 0
0.02,3.76,3.5, 149, 0
0.02,3.76,3.5, 539, 0
0.02,4.26,3.5, 133, 0
0.02,4.08,3.5, 410, 0
0.02,4.26,3.5, 35, 0
0.02,3.96,3.5, 444, 0
0.02,3.94,3.5, 829, 0
0.02,3.84,3.5, 356, 0
0.02,3.92,3.5, 118, 0
0.02,3.74,3.5, 783, 0
0.02,4.22,3.5, 1488, 0
0.02,3.96,3.5, 192, 0
0.02,4.08,3.5, 285, 0
0.02,3.72,3.5, 400, 0
0.02,4.26,3.5, 17, 0
0.02,3.98,3.5, 284, 0
0.02,3.76,3.5, 142, 0
0.02,4.04,3.5, 10, 0
0.02,3.92,3.5, 45, 0
0.02,3.76,3.5, 286, 0
0.02,3.94,3.5, 28, 0
0.02,4.0,3.5, 290, 0
0.02,4.08,3.5, 217, 0
0.02,3.76,3.5, 7, 0
0.02,3.96,3.5, 141, 0
0.02,3.9,3.5, 68, 0
0.02,3.54,3.5, 15, 0
0.02,4.26,3.5, 95, 0
0.02,3.62,3.5, 27, 0
0.02,4.18,3.5, 178, 0
0.02,3.88,3.5, 2924, 0
0.02,3.66,3.5, 434, 0
0.02,3.96,3.5, 36, 0
0.02,3.48,3.5, 351, 0
0.02,4.18,3.5, 110, 0
0.02,4.02,3.5, 231, 0
0.02,3.8,3.5, 395, 0
0.02,4.08,3.5, 2167, 0
0.02,4.08,3.5, 733, 0
0.02,3.98,3.5, 13, 0
0.02,3.92,3.5, 96, 0
0.02,3.76,3.5, 288, 0
0.02,3.9,3.5, 7, 0
0.02,3.88,3.5, 246, 0
0.02,3.7,3.5, 73, 0
0.02,4.12,3.5, 8, 0
0.02,3.84,3.5, 14, 0
0.02,3.78,3.5, 387, 0
0.02,3.82,3.5, 17, 0
0.02,3.64,3.5, 4986, 0
0.02,3.96,3.5, 866, 0
0.02,3.8,3.5, 1400, 0
0.02,3.92,3.5, 356, 0
0.02,3.84,3.5, 6053, 0
0.02,3.82,3.5, 41, 0
0.02,4.16,3.5, 12, 0
0.02,3.9,3.5, 4, 0
0.02,3.7,3.5, 114, 0
0.02,3.82,3.5, 397, 0
0.02,3.7,3.5, 653, 0
0.02,3.88,3.5, 396, 0
0.02,3.86,3.5, 889, 0
0.02,4.18,3.5, 74, 0
0.02,3.88,3.5, 187, 0
0.02,4.04,3.5, 25, 0
0.02,4.06,3.5, 79, 0
0.02,3.98,3.5, 1134, 0
0.02,4.08,3.5, 377, 0
0.02,4.28,3.5, 197, 0
0.02,4.1,3.5, 25, 0
0.02,4.24,3.5, 4, 0
0.02,4.28,3.5, 202, 0
0.02,3.74,3.5, 259, 0
0.02,3.62,3.5, 19, 0
0.02,4.06,3.5, 1, 0
0.02,3.9,3.5, 79, 0
0.02,4.0,3.5, 103, 0
0.02,3.88,3.5, 86, 0
0.02,3.88,3.5, 313, 0
0.02,3.78,3.5, 402, 0
0.02,4.1,3.5, 76, 0
0.02,3.66,3.5, 453, 0
0.02,3.78,3.5, 46, 0
0.02,4.0,3.5, 9, 0
0.02,3.92,3.5, 24, 0
0.02,3.8,3.5, 26, 0
0.02,4.16,3.5, 12, 0
0.02,3.8,3.5, 22, 0
0.02,3.86,3.5, 38, 0
0.02,3.94,3.5, 8, 0
0.02,4.0,3.5, 214, 0
0.02,3.82,3.5, 306, 0
0.02,4.22,3.5, 1838, 0
0.02,3.88,3.5, 10900, 100
0.02,3.72,3.5, 200, 0
0.02,3.68,3.5, 29, 0
0.02,4.06,3.5, 10, 0
0.02,4.26,3.5, 157, 0
0.02,4.22,3.5, 253, 0
0.02,3.88,3.5, 205, 0
0.02,4.08,3.5, 6, 0
0.02,3.84,3.5, 309, 0
0.02,4.04,3.5, 5, 0
0.02,4.08,3.5, 40, 0
0.02,3.92,3.5, 14, 0
0.02,4.2,3.5, 26, 0
0.02,3.68,3.5, 3, 0
0.02,4.32,3.5, 10728, 100
0.02,3.96,3.5, 16, 0
0.02,4.12,3.5, 51, 0
0.02,3.74,3.5, 138, 0
0.02,4.4,3.5, 21, 0
0.02,3.64,3.5, 4, 0
0.02,4.06,3.5, 14, 0
0.02,4.2,3.5, 63, 0
0.02,4.0,3.5, 24, 0
0.02,3.82,3.5, 217, 0
0.02,3.78,3.5, 115, 0
0.02,3.88,3.5, 9462, 100
0.02,4.4,3.5, 120, 0
0.02,3.9,3.5, 2, 0
0.02,3.8,3.5, 244, 0
0.02,3.86,3.5, 447, 0
0.02,4.12,3.5, 6357, 100
0.02,4.2,3.5, 166, 0
0.02,3.98,3.5, 243, 0
0.02,3.98,3.5, 95, 0
0.02,3.4,3.5, 106, 0
0.02,3.66,3.5, 35, 0
0.02,4.1,3.5, 207, 0
0.02,3.9,3.5, 6, 0
0.02,4.28,3.5, 31, 0
0.02,3.88,3.5, 33, 0
0.02,3.6,3.5, 896, 0
0.02,4.04,3.5, 36, 0
0.02,4.06,3.5, 80, 0
0.02,3.82,3.5, 159, 0
0.02,3.88,3.5, 6, 0
0.02,3.94,3.5, 50, 0
0.02,4.04,3.5, 372, 0
0.02,4.06,3.5, 2131, 0
0.02,3.84,3.5, 1165, 0
0.02,3.76,3.5, 8, 0
0.02,3.88,3.5, 179, 0
0.02,3.88,3.5, 17, 0
0.02,3.5,3.5, 63, 0
0.02,3.84,3.5, 793, 0
0.02,4.62,3.5, 940, 0
0.02,4.02,3.5, 326, 0
0.02,3.76,3.5, 384, 0
0.02,3.96,3.5, 119, 0
0.02,4.16,3.5, 56, 0
0.02,3.96,3.5, 25, 0
0.02,3.88,3.5, 137, 0
0.02,3.96,3.5, 61, 0
0.02,4.04,3.5, 164, 0
0.02,3.88,3.5, 1925, 0
0.02,3.9,3.5, 36, 0
0.02,4.04,3.5, 2974, 0
0.02,4.1,3.5, 633, 0
0.02,3.76,3.5, 825, 0
0.02,3.8,3.5, 25, 0
0.02,3.62,3.5, 1870, 0
0.02,3.92,3.5, 365, 0
0.02,3.82,3.5, 7804, 100
0.02,3.68,3.5, 36, 0
0.02,3.68,3.5, 144, 0
0.02,4.1,3.5, 482, 0
0.02,3.76,3.5, 81, 0
0.02,4.04,3.5, 46, 0
0.02,3.78,3.5, 26, 0
0.02,4.32,3.5, 2061, 0
0.02,4.02,3.5, 154, 0
0.02,4.1,3.5, 117, 0
0.02,4.1,3.5, 432, 0
0.02,4.1,3.5, 794, 0
0.02,4.2,3.5, 882, 0
0.02,3.76,3.5, 311, 0
0.02,4.42,3.5, 580, 0
0.02,4.08,3.5, 63, 0
0.02,3.72,3.5, 161, 0
0.02,3.86,3.5, 14, 0
0.02,3.9,3.5, 528, 0
0.02,3.76,3.5, 292, 0
0.02,4.0,3.5, 5230, 100
0.02,3.76,3.5, 64, 0
0.02,4.14,3.5, 141, 0
0.02,3.5,3.5, 211, 0
0.02,3.64,3.5, 14, 0
0.02,3.94,3.5, 20, 0
0.02,4.26,3.5, 5355, 100
0.02,4.04,3.5, 1194, 0
0.02,3.78,3.5, 25, 0
0.02,4.2,3.5, 36, 0
0.02,3.66,3.5, 647, 0
0.02,4.04,3.5, 2858, 0
0.02,3.62,3.5, 69, 0
0.02,3.82,3.5, 1, 0
0.02,3.62,3.5, 511, 0
0.02,3.82,3.5, 149, 0
0.02,3.7,3.5, 460, 0
0.02,3.86,3.5, 41, 0
0.02,3.88,3.5, 145, 0
0.02,3.36,3.5, 75, 0
0.02,3.9,3.5, 67, 0
0.02,4.06,3.5, 65, 0
0.02,4.0,3.5, 24, 0
0.02,3.94,3.5, 446, 0
0.02,3.9,3.5, 25, 0
0.02,3.74,3.5, 171, 0
0.02,4.12,3.5, 29, 0
0.02,4.24,3.5, 65, 0
0.02,4.32,3.5, 146, 0
0.02,3.9,3.5, 196, 0
0.02,4.14,3.5, 113, 0
0.02,3.98,3.5, 40, 0
0.02,3.96,3.5, 266, 0
0.02,3.64,3.5, 39, 0
0.02,3.84,3.5, 39, 0
0.02,3.6,3.5, 14105, 100
0.02,4.26,3.5, 80, 0
0.02,3.9,3.5, 124, 0
0.02,3.78,3.5, 208, 0
0.02,3.98,3.5, 18, 0
0.02,3.64,3.5, 172, 0
0.02,3.92,3.5, 34, 0
0.02,3.92,3.5, 24, 0
0.02,3.72,3.5, 1053, 0
0.02,4.32,3.5, 57, 0
0.02,4.02,3.5, 278, 0
0.02,4.02,3.5, 2, 0
0.02,3.92,3.5, 29, 0
0.02,3.92,3.5, 9139, 100
0.02,3.94,3.5, 139, 0
0.02,4.06,3.5, 418, 0
0.02,4.32,3.5, 133, 0
0.02,4.24,3.5, 151, 0
0.02,3.74,3.5, 13, 0
0.02,4.0,3.5, 872, 0
0.02,3.72,3.5, 202, 0
0.02,3.82,3.5, 138, 0
0.02,3.84,3.5, 335, 0
0.02,3.98,3.5, 108, 0
0.02,3.8,3.5, 2130, 0
0.02,3.82,3.5, 71, 0
0.02,3.9,3.5, 168, 0
0.02,3.88,3.5, 36, 0
0.02,3.8,3.5, 46, 0
0.02,3.76,3.5, 43, 0
0.02,3.9,3.5, 23374, 100
0.02,3.72,3.5, 3, 0
0.02,4.06,3.5, 72, 0
0.02,3.96,3.5, 124, 0
0.02,3.98,3.5, 314, 0
0.02,4.22,3.5, 271, 0
0.02,3.98,3.5, 903, 0
0.02,4.12,3.5, 26, 0
0.02,4.14,3.5, 204, 0
0.02,4.18,3.5, 34, 0
0.02,3.84,3.5, 86, 0
0.02,4.3,3.5, 17, 0
0.02,4.26,3.5, 351, 0
0.02,3.68,3.5, 157, 0
0.02,4.16,3.5, 254, 0
0.02,3.68,3.5, 84, 0
0.02,3.92,3.5, 1, 0
0.02,3.98,3.5, 100, 0
0.02,3.94,3.5, 87, 0
0.02,4.24,3.5, 98, 0
0.02,3.76,3.5, 10, 0
0.02,3.66,3.5, 11, 0
0.02,4.1,3.5, 141, 0
0.02,3.98,3.5, 1214, 0
0.02,4.1,3.5, 43, 0
0.02,4.2,3.5, 8, 0
0.02,3.62,3.5, 162, 0
0.02,3.8,3.5, 18, 0
0.02,3.72,3.5, 11, 0
0.02,4.34,3.5, 127, 0
0.02,3.92,3.5, 204, 0
0.02,3.88,3.5, 640, 0
0.02,4.0,3.5, 425, 0
0.02,3.96,3.5, 45, 0
0.02,4.04,3.5, 32, 0
0.02,4.12,3.5, 24, 0
0.02,4.14,3.5, 14291, 100
0.02,3.7,3.5, 96, 0
0.02,4.04,3.5, 376, 0
0.02,3.86,3.5, 51, 0
0.02,3.8,3.5, 285, 0
0.02,4.24,3.5, 160, 0
0.02,3.84,3.5, 449, 0
0.02,3.9,3.5, 4, 0
0.02,4.28,3.5, 3107, 0
0.02,3.86,3.5, 29, 0
0.02,4.2,3.5, 62, 0
0.02,3.96,3.5, 237, 0
0.02,3.74,3.5, 10, 0
0.02,3.98,3.5, 124, 0
0.02,3.64,3.5, 120, 0
0.02,4.14,3.5, 123, 0
0.02,4.04,3.5, 13, 0
0.02,3.8,3.5, 305, 0
0.02,3.48,3.5, 8, 0
0.02,3.42,3.5, 238, 0
0.02,3.58,3.5, 87, 0
0.02,3.82,3.5, 453, 0
0.02,3.86,3.5, 135, 0
0.02,3.92,3.5, 34, 0
0.02,4.2,3.5, 347, 0
0.02,4.0,3.5, 259, 0
0.02,4.02,3.5, 5, 0
0.02,4.1,3.5, 10, 0
0.02,4.0,3.5, 47, 0
0.02,4.22,3.5, 175, 0
0.02,3.72,3.5, 111, 0
0.02,4.16,3.5, 31, 0
0.02,4.02,3.5, 2, 0
0.02,3.46,3.5, 440, 0
0.02,3.96,3.5, 188, 0
0.02,4.06,3.5, 755, 0
0.02,3.74,3.5, 121, 0
0.02,3.98,3.5, 953, 0
0.02,3.98,3.5, 92, 0
0.02,3.74,3.5, 81, 0
0.02,3.86,3.5, 10, 0
0.02,3.82,3.5, 17, 0
0.02,4.1,3.5, 1252, 0
0.02,3.92,3.5, 232, 0
0.02,3.58,3.5, 64, 0
0.02,3.9,3.5, 29, 0
0.02,4.14,3.5, 25, 0
0.02,4.36,3.5, 10975, 100
0.02,4.0,3.5, 8053, 0
0.02,3.76,3.5, 574, 0
0.02,4.18,3.5, 4, 0
0.02,3.98,3.5, 458, 0
0.02,3.84,3.5, 46, 0
0.02,3.54,3.5, 488, 0
0.02,3.98,3.5, 10, 0
0.02,4.14,3.5, 3, 0
0.02,3.72,3.5, 1330, 0
0.02,3.92,3.5, 181, 0
0.02,4.44,3.5, 23, 0
0.02,3.84,3.5, 1, 0
0.02,3.42,3.5, 206, 0
0.02,3.82,3.5, 126, 0
0.02,3.82,3.5, 2, 0
0.02,4.0,3.5, 8, 0
0.02,3.56,3.5, 33, 0
0.02,3.82,3.5, 55, 0
0.02,3.78,3.5, 41, 0
0.02,4.04,3.5, 2191, 0
0.02,3.74,3.5, 3829, 0
0.02,4.1,3.5, 478, 0
0.02,3.98,3.5, 3, 0
0.02,3.86,3.5, 548, 0
0.02,3.56,3.5, 6, 0
0.02,3.88,3.5, 192, 0
0.02,4.04,3.5, 2816, 0
0.02,3.76,3.5, 59, 0
0.02,3.62,3.5, 182, 0
0.02,3.84,3.5, 796, 0
0.02,3.6,3.5, 41, 0
