p, k, b/c, n, result
0.02,4.3,3.0, 29, 0
0.02,4.14,3.0, 121, 0
0.02,4.02,3.0, 56, 0
0.02,3.6,3.0, 48, 0
0.02,4.14,3.0, 178, 0
0.02,3.94,3.0, 2324, 0
0.02,3.78,3.0, 40, 0
0.02,3.52,3.0, 46, 0
0.02,3.78,3.0, 5811, 0
0.02,3.82,3.0, 5, 0
0.02,4.1,3.0, 280, 0
0.02,3.88,3.0, 139, 0
0.02,4.3,3.0, 18, 0
0.02,3.8,3.0, 9, 0
0.02,3.82,3.0, 40, 0
0.02,3.8,3.0, 8, 0
0.02,3.9,3.0, 103, 0
0.02,4.02,3.0, 481, 0
0.02,3.88,3.0, 7866, 0
0.02,4.14,3.0, 9588, 0
0.02,3.7,3.0, 698, 0
0.02,4.24,3.0, 2000, 0
0.02,3.96,3.0, 295, 0
0.02,3.92,3.0, 63, 0
0.02,3.96,3.0, 140, 0
0.02,3.86,3.0, 578, 0
0.02,3.78,3.0, 235, 0
0.02,4.44,3.0, 27, 0
0.02,3.74,3.0, 137, 0
0.02,3.8,3.0, 23, 0
0.02,3.74,3.0, 30, 0
0.02,4.28,3.0, 15, 0
0.02,4.1,3.0, 7, 0
0.02,3.88,3.0, 14, 0
0.02,4.04,3.0, 54, 0
0.02,3.92,3.0, 128, 0
0.02,3.9,3.0, 22, 0
0.02,4.12,3.0, 13, 0
0.02,3.84,3.0, 41, 0
0.02,3.52,3.0, 22, 0
0.02,4.14,3.0, 133, 0
0.02,3.98,3.0, 20, 0
0.02,3.7,3.0, 102, 0
0.02,3.82,3.0, 3168, 0
0.02,3.88,3.0, 746, 0
0.02,3.9,3.0, 87, 0
0.02,3.78,3.0, 328, 0
0.02,3.78,3.0, 1, 0
0.02,3.8,3.0, 76, 0
0.02,3.72,3.0, 2, 0
0.02,4.18,3.0, 21, 0
0.02,4.04,3.0, 672, 0
0.02,3.82,3.0, 26, 0
0.02,3.96,3.0, 439, 0
0.02,3.8,3.0, 151, 0
0.02,4.04,3.0, 32, 0
0.02,3.94,3.0, 32, 0
0.02,3.92,3.0, 71, 0
0.02,3.6,3.0, 55, 0
0.02,4.12,3.0, 247, 0
0.02,3.98,3.0, 412, 0
0.02,3.78,3.0, 2706, 0
0.02,3.82,3.0, 37, 0
0.02,3.92,3.0, 4, 0
0.02,3.76,3.0, 105, 0
0.02,4.0,3.0, 96, 0
0.02,3.84,3.0, 106, 0
0.02,3.74,3.0, 280, 0
0.02,3.88,3.0, 178, 0
0.02,3.9,3.0, 53, 0
0.02,4.28,3.0, 9389, 0
0.02,4.0,3.0, 336, 0
0.02,3.92,3.0, 226, 0
0.02,3.9,3.0, 96, 0
0.02,4.02,3.0, 54, 0
0.02,4.14,3.0, 145, 0
0.02,4.04,3.0, 90, 0
0.02,3.78,3.0, 53, 0
0.02,3.82,3.0, 80, 0
0.02,3.76,3.0, 11, 0
0.02,4.0,3.0, 327, 0
0.02,3.92,3.0, 7, 0
0.02,3.9,3.0, 145, 0
0.02,4.0,3.0, 27, 0
0.02,3.84,3.0, 37, 0
0.02,3.64,3.0, 135, 0
0.02,3.84,3.0, 44, 0
0.02,3.88,3.0, 74, 0
0.02,3.78,3.0, 73, 0
0.02,4.02,3.0, 124, 0
0.02,3.96,3.0, 400, 0
0.02,3.74,3.0, 4236, 0
0.02,4.0,3.0, 411, 0
0.02,4.08,3.0, 1170, 0
0.02,3.96,3.0, 8, 0
0.02,4.32,3.0, 334, 0
0.02,3.76,3.0, 210, 0
0.02,4.06,3.0, 141, 0
0.02,4.2,3.0, 59, 0
0.02,4.08,3.0, 71, 0
0.02,4.0,3.0, 55, 0
0.02,4.2,3.0, 9, 0
0.02,3.9,3.0, 17, 0
0.02,3.88,3.0, 3047, 0
0.02,4.26,3.0, 233, 0
0.02,4.02,3.0, 703, 0
0.02,3.7,3.0, 101, 0
0.02,3.94,3.0, 94, 0
0.02,3.82,3.0, 34, 0
0.02,4.1,3.0, 24, 0
0.02,3.9,3.0, 129, 0
0.02,3.74,3.0, 216, 0
0.02,4.24,3.0, 344, 0
0.02,4.02,3.0, 119, 0
0.02,4.04,3.0, 67, 0
0.02,3.88,3.0, 109, 0
0.02,4.14,3.0, 8, 0
0.02,4.02,3.0, 70, 0
0.02,3.98,3.0, 1164, 0
0.02,4.06,3.0, 340, 0
0.02,3.66,3.0, 69, 0
0.02,3.92,3.0, 89, 0
0.02,3.84,3.0, 442, 0
0.02,3.94,3.0, 329, 0
0.02,3.74,3.0, 50, 0
0.02,4.12,3.0, 110, 0
0.02,3.98,3.0, 790, 0
0.02,4.14,3.0, 3, 0
0.02,3.84,3.0, 35, 0
0.02,4.16,3.0, 4, 0
0.02,3.86,3.0, 43, 0
0.02,4.02,3.0, 53, 0
0.02,4.0,3.0, 2, 0
0.02,4.2,3.0, 33, 0
0.02,3.6,3.0, 324, 0
0.02,3.86,3.0, 117, 0
0.02,4.38,3.0, 2067, 0
0.02,4.08,3.0, 49, 0
0.02,3.9,3.0, 4, 0
0.02,3.94,3.0, 1609, 0
0.02,3.8,3.0, 20, 0
0.02,4.14,3.0, 49, 0
0.02,4.0,3.0, 24, 0
0.02,4.3,3.0, 3, 0
0.02,3.74,3.0, 5590, 0
0.02,4.34,3.0, 53, 0
0.02,4.14,3.0, 102, 0
0.02,3.8,3.0, 1, 0
0.02,3.72,3.0, 123, 0
0.02,3.86,3.0, 35, 0
0.02,3.74,3.0, 253, 0
0.02,3.74,3.0, 283, 0
0.02,3.66,3.0, 31, 0
0.02,4.08,3.0, 742, 0
0.02,4.38,3.0, 24, 0
0.02,4.0,3.0, 200, 0
0.02,4.06,3.0, 254, 0
0.02,3.78,3.0, 68, 0
0.02,3.98,3.0, 23, 0
0.02,3.84,3.0, 3, 0
0.02,4.1,3.0, 10, 0
0.02,4.14,3.0, 42, 0
0.02,3.78,3.0, 247, 0
0.02,3.96,3.0, 2729, 0
0.02,3.46,3.0, 56, 0
0.02,3.82,3.0, 13, 0
0.02,4.34,3.0, 201, 0
0.02,3.82,3.0, 40, 0
0.02,3.6,3.0, 53, 0
0.02,3.86,3.0, 127, 0
0.02,4.08,3.0, 237, 0
0.02,3.58,3.0, 108, 0
0.02,3.86,3.0, 9, 0
0.02,4.0,3.0, 53, 0
0.02,3.94,3.0, 452, 0
0.02,3.92,3.0, 974, 0
0.02,4.08,3.0, 2508, 0
0.02,4.08,3.0, 557, 0
0.02,3.88,3.0, 544, 0
0.02,3.88,3.0, 53, 0
0.02,3.8,3.0, 46, 0
0.02,3.8,3.0, 486, 0
0.02,3.98,3.0, 3686, 0
0.02,3.96,3.0, 27, 0
0.02,3.6,3.0, 133, 0
0.02,3.88,3.0, 51, 0
0.02,3.92,3.0, 22, 0
0.02,3.58,3.0, 25, 0
0.02,3.92,3.0, 22, 0
0.02,3.78,3.0, 137, 0
0.02,3.98,3.0, 421, 0
0.02,4.02,3.0, 395, 0
0.02,3.68,3.0, 764, 0
0.02,3.82,3.0, 31, 0
0.02,4.08,3.0, 474, 0
0.02,4.26,3.0, 383, 0
0.02,3.94,3.0, 80, 0
0.02,3.44,3.0, 79, 0
0.02,3.9,3.0, 140, 0
0.02,4.02,3.0, 116, 0
0.02,3.76,3.0, 105, 0
0.02,4.04,3.0, 77, 0
0.02,4.08,3.0, 185, 0
0.02,3.88,3.0, 578, 0
0.02,4.18,3.0, 183, 0
0.02,4.06,3.0, 18, 0
0.02,3.54,3.0, 1655, 0
0.02,3.98,3.0, 15, 0
0.02,3.82,3.0, 31, 0
0.02,4.2,3.0, 141, 0
0.02,4.2,3.0, 81, 0
0.02,3.96,3.0, 555, 0
0.02,4.06,3.0, 1635, 0
0.02,3.38,3.0, 10, 0
0.02,3.9,3.0, 459, 0
0.02,3.44,3.0, 1827, 0
0.02,4.0,3.0, 110, 0
0.02,3.86,3.0, 49, 0
0.02,3.78,3.0, 37, 0
0.02,4.1,3.0, 211, 0
0.02,4.3,3.0, 26, 0
0.02,4.04,3.0, 332, 0
0.02,3.78,3.0, 447, 0
0.02,3.84,3.0, 212, 0
0.02,4.06,3.0, 47, 0
0.02,4.16,3.0, 13, 0
0.02,4.02,3.0, 76, 0
0.02,3.78,3.0, 4256, 0
0.02,4.16,3.0, 162, 0
0.02,4.1,3.0, 265, 0
0.02,3.94,3.0, 769, 0
0.02,3.88,3.0, 9, 0
0.02,3.86,3.0, 67, 0
0.02,4.24,3.0, 16, 0
0.02,3.6,3.0, 12, 0
0.02,3.8,3.0, 200, 0
0.02,3.92,3.0, 51, 0
0.02,3.88,3.0, 21, 0
0.02,4.02,3.0, 489, 0
0.02,3.94,3.0, 4, 0
0.02,3.84,3.0, 228, 0
0.02,3.7,3.0, 19, 0
0.02,3.56,3.0, 23, 0
0.02,3.82,3.0, 6, 0
0.02,3.98,3.0, 82, 0
0.02,4.02,3.0, 23, 0
0.02,4.1,3.0, 65, 0
0.02,4.16,3.0, 674, 0
0.02,3.74,3.0, 2, 0
0.02,3.96,3.0, 281, 0
0.02,4.0,3.0, 388, 0
0.02,4.1,3.0, 11, 0
0.02,3.96,3.0, 52, 0
0.02,3.78,3.0, 294, 0
0.02,3.94,3.0, 73, 0
0.02,3.74,3.0, 31, 0
0.02,3.86,3.0, 3568, 0
0.02,3.88,3.0, 78, 0
0.02,3.94,3.0, 53, 0
0.02,3.66,3.0, 122, 0
0.02,3.6,3.0, 86, 0
0.02,3.76,3.0, 9, 0
0.02,3.88,3.0, 170, 0
0.02,4.0,3.0, 225, 0
0.02,3.5,3.0, 262, 0
0.02,3.8,3.0, 103, 0
0.02,3.9,3.0, 287, 0
0.02,3.74,3.0, 228, 0
0.02,3.86,3.0, 1003, 0
0.02,4.02,3.0, 133, 0
0.02,3.68,3.0, 66, 0
0.02,3.44,3.0, 5, 0
0.02,3.7,3.0, 14, 0
0.02,3.98,3.0, 90, 0
0.02,4.02,3.0, 96, 0
0.02,3.88,3.0, 1, 0
0.02,3.74,3.0, 135, 0
0.02,3.7,3.0, 30, 0
0.02,4.06,3.0, 25, 0
0.02,4.18,3.0, 67, 0
0.02,4.04,3.0, 2, 0
0.02,4.16,3.0, 1854, 0
0.02,4.1,3.0, 420, 0
0.02,3.82,3.0, 151, 0
0.02,4.0,3.0, 8, 0
0.02,3.76,3.0, 50, 0
0.02,3.88,3.0, 84, 0
0.02,3.92,3.0, 34, 0
0.02,4.04,3.0, 9, 0
0.02,3.66,3.0, 10, 0
0.02,3.78,3.0, 15, 0
0.02,3.98,3.0, 68, 0
0.02,3.72,3.0, 57, 0
0.02,4.0,3.0, 204, 0
0.02,3.82,3.0, 205, 0
0.02,3.74,3.0, 1041, 0
0.02,3.8,3.0, 18, 0
0.02,3.96,3.0, 85, 0
0.02,4.04,3.0, 186, 0
0.02,4.16,3.0, 102, 0
0.02,4.3,3.0, 59, 0
0.02,4.06,3.0, 26, 0
0.02,3.78,3.0, 320, 0
0.02,3.68,3.0, 61, 0
0.02,3.92,3.0, 900, 0
0.02,3.6,3.0, 2422, 0
0.02,3.94,3.0, 42, 0
0.02,4.04,3.0, 723, 0
0.02,4.2,3.0, 130, 0
0.02,4.0,3.0, 104, 0
0.02,4.02,3.0, 135, 0
0.02,4.04,3.0, 299, 0
0.02,3.96,3.0, 68, 0
0.02,3.84,3.0, 1, 0
0.02,4.22,3.0, 209, 0
0.02,4.28,3.0, 61, 0
0.02,3.9,3.0, 103, 0
0.02,3.78,3.0, 521, 0
0.02,4.26,3.0, 102, 0
0.02,3.82,3.0, 212, 0
0.02,4.1,3.0, 47, 0
0.02,3.68,3.0, 285, 0
0.02,3.94,3.0, 550, 0
0.02,3.9,3.0, 126, 0
0.02,3.88,3.0, 298, 0
0.02,3.86,3.0, 138, 0
0.02,3.82,3.0, 104, 0
0.02,3.82,3.0, 95, 0
0.02,4.24,3.0, 246, 0
0.02,3.92,3.0, 24, 0
0.02,4.26,3.0, 126, 0
0.02,4.18,3.0, 385, 0
0.02,3.54,3.0, 401, 0
0.02,4.0,3.0, 16, 0
0.02,3.68,3.0, 329, 0
0.02,3.96,3.0, 19027, 0
0.02,3.58,3.0, 547, 0
0.02,3.72,3.0, 290, 0
0.02,3.86,3.0, 1226, 0
0.02,4.04,3.0, 16, 0
0.02,4.2,3.0, 6957, 0
0.02,4.08,3.0, 8, 0
0.02,3.7,3.0, 17, 0
0.02,3.56,3.0, 490, 0
0.02,3.72,3.0, 12910, 100
0.02,3.76,3.0, 174, 0
0.02,3.82,3.0, 1522, 0
0.02,4.1,3.0, 3, 0
0.02,4.06,3.0, 223, 0
0.02,3.44,3.0, 31, 0
0.02,4.06,3.0, 527, 0
0.02,3.88,3.0, 71, 0
0.02,3.94,3.0, 73, 0
0.02,3.76,3.0, 43, 0
0.02,4.06,3.0, 48, 0
0.02,4.06,3.0, 63, 0
0.02,4.2,3.0, 368, 0
0.02,3.96,3.0, 104, 0
0.02,4.02,3.0, 24, 0
0.02,3.88,3.0, 84, 0
0.02,3.78,3.0, 3, 0
0.02,4.04,3.0, 1143, 0
0.02,4.18,3.0, 5, 0
0.02,3.88,3.0, 3294, 0
0.02,3.68,3.0, 54, 0
0.02,4.14,3.0, 294, 0
0.02,4.02,3.0, 39, 0
0.02,3.8,3.0, 1, 0
0.02,3.64,3.0, 76, 0
0.02,3.86,3.0, 390, 0
0.02,4.0,3.0, 10, 0
0.02,4.14,3.0, 611, 0
0.02,3.88,3.0, 39, 0
0.02,3.88,3.0, 8, 0
0.02,3.98,3.0, 143, 0
0.02,3.56,3.0, 127, 0
0.02,3.54,3.0, 20, 0
0.02,3.88,3.0, 188, 0
0.02,3.84,3.0, 608, 0
0.02,4.1,3.0, 50, 0
0.02,3.78,3.0, 63, 0
0.02,3.92,3.0, 158, 0
0.02,3.78,3.0, 50, 0
0.02,4.18,3.0, 123, 0
0.02,3.94,3.0, 66, 0
0.02,3.98,3.0, 33, 0
0.02,4.06,3.0, 908, 0
0.02,3.44,3.0, 34, 0
0.02,4.04,3.0, 14917, 0
0.02,3.66,3.0, 3273, 0
0.02,3.98,3.0, 291, 0
0.02,3.84,3.0, 192, 0
0.02,3.92,3.0, 292, 0
0.02,3.86,3.0, 239, 0
0.02,3.88,3.0, 62, 0
0.02,4.16,3.0, 93, 0
0.02,3.9,3.0, 24, 0
0.02,3.98,3.0, 1666, 0
0.02,3.82,3.0, 15, 0
0.02,4.2,3.0, 162, 0
0.02,4.28,3.0, 60, 0
0.02,3.8,3.0, 77, 0
0.02,3.72,3.0, 32, 0
0.02,4.0,3.0, 567, 0
0.02,3.86,3.0, 24, 0
0.02,3.62,3.0, 36, 0
0.02,3.98,3.0, 220, 0
0.02,3.9,3.0, 90, 0
0.02,3.96,3.0, 54, 0
0.02,4.0,3.0, 316, 0
0.02,3.64,3.0, 619, 0
0.02,4.06,3.0, 4715, 0
0.02,4.52,3.0, 91, 0
0.02,4.1,3.0, 7, 0
0.02,3.7,3.0, 321, 0
0.02,4.0,3.0, 161, 0
0.02,4.16,3.0, 130, 0
0.02,3.82,3.0, 165, 0
0.02,3.98,3.0, 50, 0
0.02,3.68,3.0, 439, 0
0.02,3.98,3.0, 10624, 0
0.02,3.96,3.0, 356, 0
0.02,4.06,3.0, 311, 0
0.02,4.08,3.0, 521, 0
0.02,3.74,3.0, 26, 0
0.02,3.78,3.0, 21, 0
0.02,4.02,3.0, 139, 0
0.02,3.74,3.0, 677, 0
0.02,3.82,3.0, 61, 0
0.02,4.02,3.0, 57, 0
0.02,4.02,3.0, 1076, 0
0.02,3.66,3.0, 234, 0
0.02,4.2,3.0, 497, 0
0.02,4.04,3.0, 308, 0
0.02,3.84,3.0, 82, 0
0.02,3.64,3.0, 836, 0
0.02,3.88,3.0, 22, 0
0.02,3.92,3.0, 10, 0
0.02,3.78,3.0, 111, 0
0.02,4.08,3.0, 2602, 0
0.02,3.9,3.0, 558, 0
0.02,3.82,3.0, 17, 0
0.02,4.14,3.0, 76, 0
0.02,3.96,3.0, 39, 0
0.02,3.6,3.0, 62, 0
0.02,3.96,3.0, 50, 0
0.02,3.98,3.0, 15, 0
0.02,3.96,3.0, 29, 0
0.02,3.64,3.0, 48, 0
0.02,3.7,3.0, 125, 0
0.02,4.0,3.0, 50, 0
0.02,3.98,3.0, 1534, 0
0.02,4.26,3.0, 55, 0
0.02,3.7,3.0, 962, 0
0.02,3.6,3.0, 384, 0
0.02,3.9,3.0, 75, 0
0.02,3.86,3.0, 56, 0
0.02,4.44,3.0, 77, 0
0.02,4.1,3.0, 13, 0
0.02,3.82,3.0, 3, 0
0.02,3.86,3.0, 91, 0
0.02,4.1,3.0, 112, 0
0.02,4.06,3.0, 4, 0
0.02,4.02,3.0, 135, 0
0.02,3.88,3.0, 175, 0
0.02,3.86,3.0, 256, 0
0.02,3.92,3.0, 39, 0
0.02,3.62,3.0, 222, 0
0.02,4.12,3.0, 33, 0
0.02,3.68,3.0, 59, 0
0.02,4.34,3.0, 712, 0
0.02,3.56,3.0, 222, 0
0.02,3.98,3.0, 502, 0
0.02,3.5,3.0, 235, 0
0.02,3.98,3.0, 599, 0
0.02,3.94,3.0, 100, 0
0.02,3.9,3.0, 22, 0
0.02,3.92,3.0, 6, 0
0.02,3.96,3.0, 73, 0
0.02,3.96,3.0, 7, 0
0.02,3.96,3.0, 21, 0
0.02,4.34,3.0, 1767, 0
0.02,3.72,3.0, 921, 0
0.02,3.56,3.0, 79, 0
0.02,4.02,3.0, 71, 0
0.02,3.76,3.0, 3270, 0
0.02,4.18,3.0, 113, 0
0.02,4.0,3.0, 66, 0
0.02,3.76,3.0, 115, 0
0.02,3.82,3.0, 28, 0
0.02,4.02,3.0, 226, 0
0.02,4.02,3.0, 143, 0
0.02,3.8,3.0, 655, 0
0.02,3.9,3.0, 47, 0
0.02,3.92,3.0, 42, 0
0.02,3.9,3.0, 155, 0
0.02,3.98,3.0, 1433, 0
0.02,4.0,3.0, 155, 0
0.02,4.06,3.0, 2, 0
0.02,3.6,3.0, 381, 0
0.02,3.7,3.0, 10473, 100
0.02,3.74,3.0, 59, 0
0.02,3.94,3.0, 148, 0
0.02,3.6,3.0, 28, 0
0.02,4.16,3.0, 208, 0
0.02,3.88,3.0, 42, 0
0.02,4.02,3.0, 72, 0
0.02,4.02,3.0, 477, 0
0.02,3.88,3.0, 421, 0
0.02,3.86,3.0, 138, 0
0.02,3.88,3.0, 383, 0
0.02,3.78,3.0, 57, 0
0.02,4.24,3.0, 153, 0
0.02,4.22,3.0, 3, 0
0.02,3.9,3.0, 211, 0
0.02,3.98,3.0, 138, 0
0.02,3.76,3.0, 6, 0
0.02,3.62,3.0, 111, 0
0.02,4.06,3.0, 10, 0
0.02,4.02,3.0, 35, 0
0.02,3.92,3.0, 1487, 0
0.02,3.98,3.0, 128, 0
0.02,4.0,3.0, 13, 0
0.02,3.94,3.0, 17, 0
0.02,3.84,3.0, 110, 0
0.02,4.12,3.0, 22, 0
0.02,3.78,3.0, 32, 0
0.02,4.04,3.0, 151, 0
0.02,3.88,3.0, 92, 0
0.02,3.66,3.0, 315, 0
0.02,3.62,3.0, 93, 0
0.02,3.86,3.0, 40, 0
0.02,4.04,3.0, 6, 0
0.02,4.02,3.0, 1083, 0
0.02,4.14,3.0, 16, 0
0.02,3.92,3.0, 26, 0
0.02,4.32,3.0, 107, 0
0.02,3.88,3.0, 210, 0
0.02,3.94,3.0, 201, 0
0.02,3.86,3.0, 38, 0
0.02,3.84,3.0, 17, 0
0.02,3.94,3.0, 47, 0
0.02,3.56,3.0, 42, 0
0.02,3.86,3.0, 23, 0
0.02,4.2,3.0, 227, 0
0.02,3.96,3.0, 74, 0
0.02,3.98,3.0, 6, 0
0.02,4.2,3.0, 218, 0
0.02,4.22,3.0, 43, 0
0.02,4.1,3.0, 42, 0
0.02,3.8,3.0, 9, 0
0.02,4.02,3.0, 87, 0
0.02,3.6,3.0, 657, 0
0.02,3.82,3.0, 24, 0
0.02,4.12,3.0, 221, 0
0.02,3.62,3.0, 2857, 0
0.02,3.98,3.0, 83, 0
0.02,4.32,3.0, 76, 0
0.02,3.94,3.0, 145, 0
0.02,3.74,3.0, 43, 0
0.02,4.26,3.0, 285, 0
0.02,3.72,3.0, 68, 0
0.02,3.94,3.0, 18, 0
0.02,3.56,3.0, 80, 0
0.02,4.18,3.0, 114, 0
0.02,3.64,3.0, 727, 0
0.02,3.86,3.0, 7, 0
0.02,3.78,3.0, 103, 0
0.02,3.62,3.0, 2189, 0
0.02,3.94,3.0, 360, 0
0.02,3.72,3.0, 2, 0
0.02,4.04,3.0, 166, 0
0.02,3.92,3.0, 70, 0
0.02,3.92,3.0, 59, 0
0.02,4.02,3.0, 6, 0
0.02,3.96,3.0, 151, 0
0.02,3.7,3.0, 469, 0
0.02,3.82,3.0, 2959, 0
0.02,3.78,3.0, 33, 0
0.02,4.0,3.0, 253, 0
0.02,3.92,3.0, 2341, 0
0.02,4.24,3.0, 37, 0
0.02,4.06,3.0, 112, 0
0.02,3.7,3.0, 162, 0
0.02,4.2,3.0, 31, 0
0.02,3.74,3.0, 7, 0
0.02,3.94,3.0, 71, 0
0.02,4.12,3.0, 1510, 0
0.02,4.06,3.0, 38, 0
0.02,3.86,3.0, 28, 0
0.02,3.64,3.0, 45, 0
0.02,4.24,3.0, 125, 0
0.02,4.04,3.0, 23, 0
0.02,4.26,3.0, 65, 0
0.02,3.98,3.0, 42, 0
0.02,3.82,3.0, 56, 0
0.02,4.06,3.0, 32, 0
0.02,3.56,3.0, 1, 0
0.02,3.56,3.0, 41, 0
0.02,3.64,3.0, 8, 0
0.02,3.68,3.0, 28, 0
0.02,4.02,3.0, 290, 0
0.02,3.84,3.0, 114, 0
0.02,4.14,3.0, 208, 0
0.02,4.2,3.0, 303, 0
0.02,4.02,3.0, 144, 0
0.02,3.76,3.0, 27, 0
0.02,4.28,3.0, 1486, 0
0.02,3.58,3.0, 48, 0
0.02,4.08,3.0, 41, 0
0.02,4.02,3.0, 589, 0
0.02,3.94,3.0, 415, 0
0.02,3.86,3.0, 60, 0
0.02,4.14,3.0, 34, 0
0.02,4.12,3.0, 203, 0
0.02,3.88,3.0, 779, 0
0.02,4.08,3.0, 125, 0
0.02,3.34,3.0, 18, 0
0.02,4.02,3.0, 15, 0
0.02,4.16,3.0, 14, 0
0.02,4.0,3.0, 126, 0
0.02,3.94,3.0, 75, 0
0.02,3.94,3.0, 55, 0
0.02,3.58,3.0, 70, 0
0.02,4.08,3.0, 166, 0
0.02,3.68,3.0, 467, 0
0.02,3.88,3.0, 56, 0
0.02,4.28,3.0, 517, 0
0.02,4.04,3.0, 194, 0
0.02,4.16,3.0, 128, 0
0.02,3.96,3.0, 62, 0
0.02,3.84,3.0, 153, 0
0.02,4.36,3.0, 3060, 0
0.02,4.22,3.0, 10854, 100
0.02,4.02,3.0, 600, 0
0.02,4.08,3.0, 450, 0
0.02,3.94,3.0, 255, 0
0.02,3.68,3.0, 3, 0
0.02,3.96,3.0, 23, 0
0.02,3.72,3.0, 481, 0
0.02,3.96,3.0, 8260, 100
0.02,4.26,3.0, 7, 0
0.02,4.04,3.0, 610, 0
0.02,3.92,3.0, 36, 0
0.02,3.9,3.0, 655, 0
0.02,3.88,3.0, 8, 0
0.02,3.98,3.0, 183, 0
0.02,3.72,3.0, 1847, 0
0.02,4.06,3.0, 46, 0
0.02,4.18,3.0, 3, 0
0.02,3.94,3.0, 2593, 0
0.02,3.64,3.0, 20, 0
0.02,3.72,3.0, 47, 0
0.02,3.86,3.0, 150, 0
0.02,3.8,3.0, 7, 0
0.02,3.9,3.0, 555, 0
0.02,3.74,3.0, 11, 0
0.02,3.9,3.0, 13, 0
0.02,4.02,3.0, 57, 0
0.02,3.74,3.0, 17, 0
0.02,3.96,3.0, 152, 0
0.02,3.9,3.0, 264, 0
0.02,4.08,3.0, 88, 0
0.02,3.74,3.0, 511, 0
0.02,4.16,3.0, 40, 0
0.02,4.28,3.0, 23, 0
0.02,4.08,3.0, 39, 0
0.02,3.86,3.0, 42, 0
0.02,3.6,3.0, 268, 0
0.02,3.84,3.0, 24, 0
0.02,3.68,3.0, 3355, 0
0.02,3.96,3.0, 786, 0
0.02,3.9,3.0, 93, 0
0.02,3.94,3.0, 206, 0
0.02,3.82,3.0, 376, 0
0.02,3.9,3.0, 168, 0
0.02,3.9,3.0, 497, 0
0.02,4.1,3.0, 6250, 0
0.02,4.0,3.0, 1, 0
0.02,3.72,3.0, 52, 0
0.02,4.52,3.0, 70, 0
0.02,3.86,3.0, 246, 0
0.02,3.98,3.0, 232, 0
0.02,3.78,3.0, 127, 0
0.02,4.18,3.0, 129, 0
0.02,4.08,3.0, 5, 0
0.02,4.08,3.0, 121, 0
0.02,4.06,3.0, 2855, 0
0.02,4.1,3.0, 2582, 0
0.02,3.62,3.0, 44, 0
0.02,3.6,3.0, 1156, 0
0.02,3.7,3.0, 1317, 0
0.02,3.92,3.0, 118, 0
0.02,4.14,3.0, 102, 0
0.02,3.78,3.0, 7, 0
0.02,4.2,3.0, 21, 0
0.02,4.12,3.0, 375, 0
0.02,3.9,3.0, 455, 0
0.02,3.96,3.0, 31, 0
0.02,3.86,3.0, 209, 0
0.02,3.94,3.0, 84, 0
0.02,4.14,3.0, 57, 0
0.02,3.72,3.0, 3474, 0
0.02,4.2,3.0, 493, 0
0.02,3.84,3.0, 18, 0
0.02,4.08,3.0, 14, 0
