p, k, b/c, n, result
0.02,3.72,4.5, 58, 0
0.02,4.16,4.5, 39, 0
0.02,3.8,4.5, 50, 0
0.02,3.92,4.5, 26, 0
0.02,4.0,4.5, 796, 0
0.02,3.72,4.5, 845, 0
0.02,3.76,4.5, 26, 0
0.02,3.94,4.5, 329, 0
0.02,3.82,4.5, 36, 0
0.02,4.02,4.5, 61, 0
0.02,3.58,4.5, 4185, 0
0.02,4.38,4.5, 335, 0
0.02,3.86,4.5, 11, 0
0.02,3.78,4.5, 75, 0
0.02,4.04,4.5, 976, 0
0.02,3.98,4.5, 164, 0
0.02,3.84,4.5, 70, 0
0.02,3.62,4.5, 433, 0
0.02,3.98,4.5, 58, 0
0.02,4.22,4.5, 291, 0
0.02,3.7,4.5, 4084, 0
0.02,3.88,4.5, 20, 0
0.02,4.0,4.5, 157, 0
0.02,3.88,4.5, 27753, 100
0.02,3.98,4.5, 127, 0
0.02,3.78,4.5, 132, 0
0.02,3.92,4.5, 283, 0
0.02,4.16,4.5, 51, 0
0.02,3.96,4.5, 1608, 0
0.02,3.4,4.5, 267, 0
0.02,3.6,4.5, 173, 0
0.02,3.98,4.5, 4, 0
0.02,4.06,4.5, 1042, 0
0.02,4.18,4.5, 423, 0
0.02,4.28,4.5, 537, 0
0.02,4.04,4.5, 9, 0
0.02,3.86,4.5, 827, 0
0.02,4.16,4.5, 45, 0
0.02,3.98,4.5, 13, 0
0.02,3.92,4.5, 9376, 100
0.02,4.32,4.5, 193, 0
0.02,3.92,4.5, 54, 0
0.02,3.82,4.5, 2238, 0
0.02,3.98,4.5, 3007, 0
0.02,4.28,4.5, 1212, 0
0.02,3.9,4.5, 90, 0
0.02,4.02,4.5, 1197, 0
0.02,3.62,4.5, 9, 0
0.02,3.98,4.5, 62, 0
0.02,4.16,4.5, 210, 0
0.02,4.32,4.5, 138, 0
0.02,3.7,4.5, 15799, 100
0.02,3.94,4.5, 648, 0
0.02,4.04,4.5, 17, 0
0.02,3.9,4.5, 415, 0
0.02,3.5,4.5, 259, 0
