p, k, b/c, n, result
0.04,5.32,7.5, 46, 0
0.04,5.8,7.5, 707, 0
0.04,5.44,7.5, 88, 0
0.04,5.84,7.5, 15, 0
0.04,5.74,7.5, 3, 0
0.04,6.4,7.5, 189, 0
0.04,5.56,7.5, 98, 0
0.04,5.92,7.5, 247, 0
0.04,6.78,7.5, 5104, 100
0.04,5.64,7.5, 2, 0
0.04,6.1,7.5, 6, 0
0.04,5.9,7.5, 57, 0
0.04,5.98,7.5, 62, 0
0.04,5.74,7.5, 174, 0
0.04,5.64,7.5, 1278, 0
0.04,6.4,7.5, 130, 0
0.04,6.02,7.5, 16, 0
0.04,5.82,7.5, 83, 0
0.04,5.96,7.5, 21, 0
0.04,6.0,7.5, 257, 0
0.04,6.0,7.5, 37, 0
0.04,5.82,7.5, 178, 0
0.04,5.26,7.5, 89, 0
0.04,6.24,7.5, 133, 0
0.04,5.82,7.5, 2282, 0
0.04,5.7,7.5, 601, 0
0.04,6.18,7.5, 282, 0
0.04,5.76,7.5, 177, 0
0.04,6.22,7.5, 1055, 0
0.04,5.96,7.5, 706, 0
0.04,6.28,7.5, 26, 0
0.04,5.88,7.5, 362, 0
0.04,6.24,7.5, 224, 0
0.04,5.9,7.5, 109, 0
0.04,5.74,7.5, 295, 0
0.04,5.64,7.5, 51, 0
0.04,5.56,7.5, 1910, 0
0.04,5.54,7.5, 120, 0
0.04,5.94,7.5, 252, 0
0.04,5.82,7.5, 10, 0
0.04,6.18,7.5, 350, 0
0.04,5.78,7.5, 47, 0
0.04,5.56,7.5, 7, 0
0.04,6.1,7.5, 304, 0
0.04,5.76,7.5, 159, 0
0.04,5.98,7.5, 28, 0
0.04,5.96,7.5, 33, 0
0.04,5.78,7.5, 24, 0
0.04,5.7,7.5, 74, 0
0.04,5.74,7.5, 66, 0
0.04,6.24,7.5, 1910, 0
0.04,5.94,7.5, 517, 0
0.04,6.06,7.5, 1268, 0
0.04,5.96,7.5, 168, 0
0.04,5.7,7.5, 582, 0
0.04,5.96,7.5, 10, 0
0.04,5.96,7.5, 130, 0
0.04,6.04,7.5, 4636, 0
0.04,5.96,7.5, 9, 0
0.04,5.98,7.5, 27, 0
0.04,5.4,7.5, 328, 0
0.04,5.62,7.5, 78, 0
0.04,5.62,7.5, 1872, 0
0.04,6.14,7.5, 84, 0
0.04,6.04,7.5, 87, 0
0.04,5.88,7.5, 84, 0
0.04,5.62,7.5, 587, 0
0.04,5.7,7.5, 28, 0
0.04,6.06,7.5, 131, 0
0.04,6.22,7.5, 66, 0
0.04,5.64,7.5, 930, 0
0.04,6.02,7.5, 586, 0
0.04,5.68,7.5, 22, 0
0.04,5.74,7.5, 886, 0
0.04,5.76,7.5, 181, 0
0.04,6.22,7.5, 258, 0
0.04,6.06,7.5, 99, 0
0.04,5.88,7.5, 36, 0
0.04,6.26,7.5, 43, 0
0.04,5.62,7.5, 94, 0
0.04,5.9,7.5, 68, 0
0.04,5.96,7.5, 33, 0
0.04,5.84,7.5, 18, 0
0.04,5.88,7.5, 901, 0
0.04,5.26,7.5, 109, 0
0.04,5.74,7.5, 7, 0
0.04,5.96,7.5, 103, 0
0.04,6.36,7.5, 150, 0
0.04,5.78,7.5, 33, 0
0.04,5.98,7.5, 108, 0
0.04,5.7,7.5, 149, 0
0.04,5.72,7.5, 3, 0
0.04,6.2,7.5, 274, 0
0.04,5.92,7.5, 74, 0
0.04,5.68,7.5, 410, 0
0.04,6.22,7.5, 1024, 0
0.04,5.68,7.5, 53, 0
0.04,5.8,7.5, 87, 0
0.04,5.38,7.5, 2, 0
0.04,5.44,7.5, 797, 0
0.04,5.68,7.5, 2516, 0
0.04,5.7,7.5, 342, 0
0.04,6.06,7.5, 16, 0
0.04,6.06,7.5, 2, 0
0.04,5.28,7.5, 28, 0
0.04,5.58,7.5, 200, 0
0.04,5.7,7.5, 34, 0
0.04,5.74,7.5, 77, 0
0.04,6.32,7.5, 29, 0
0.04,5.68,7.5, 83, 0
0.04,5.96,7.5, 42, 0
0.04,6.08,7.5, 83, 0
0.04,5.68,7.5, 1097, 0
0.04,5.72,7.5, 39, 0
0.04,6.0,7.5, 4, 0
0.04,5.76,7.5, 89, 0
0.04,6.1,7.5, 138, 0
0.04,6.04,7.5, 654, 0
0.04,6.18,7.5, 10, 0
0.04,5.66,7.5, 736, 0
0.04,5.58,7.5, 11, 0
0.04,5.94,7.5, 199, 0
0.04,6.18,7.5, 57, 0
0.04,5.58,7.5, 47, 0
0.04,5.58,7.5, 113, 0
0.04,5.82,7.5, 189, 0
0.04,6.0,7.5, 474, 0
0.04,5.62,7.5, 79, 0
0.04,6.04,7.5, 29, 0
0.04,5.66,7.5, 18, 0
0.04,5.74,7.5, 625, 0
0.04,5.74,7.5, 22, 0
0.04,6.16,7.5, 153, 0
0.04,5.68,7.5, 291, 0
0.04,5.7,7.5, 130, 0
0.04,6.22,7.5, 47, 0
0.04,6.1,7.5, 56, 0
0.04,5.88,7.5, 10, 0
0.04,5.86,7.5, 109, 0
0.04,5.8,7.5, 3950, 0
0.04,5.9,7.5, 83, 0
0.04,5.88,7.5, 515, 0
0.04,6.26,7.5, 24, 0
0.04,6.4,7.5, 332, 0
0.04,5.5,7.5, 165, 0
0.04,6.12,7.5, 908, 0
0.04,5.96,7.5, 184, 0
0.04,5.46,7.5, 15, 0
0.04,5.6,7.5, 5, 0
0.04,6.2,7.5, 2739, 0
0.04,6.38,7.5, 331, 0
0.04,5.92,7.5, 217, 0
0.04,5.74,7.5, 44, 0
0.04,5.88,7.5, 24, 0
0.04,6.0,7.5, 88, 0
0.04,5.44,7.5, 397, 0
0.04,5.64,7.5, 78, 0
0.04,5.72,7.5, 631, 0
0.04,5.86,7.5, 47, 0
0.04,6.26,7.5, 27, 0
0.04,6.2,7.5, 64, 0
0.04,6.1,7.5, 215, 0
0.04,5.52,7.5, 18, 0
0.04,6.1,7.5, 5, 0
0.04,6.34,7.5, 33, 0
0.04,5.72,7.5, 27, 0
0.04,5.38,7.5, 84, 0
0.04,5.88,7.5, 1056, 0
0.04,6.2,7.5, 9, 0
0.04,5.42,7.5, 42, 0
0.04,5.22,7.5, 130, 0
0.04,6.5,7.5, 675, 0
0.04,5.66,7.5, 56, 0
0.04,5.8,7.5, 246, 0
0.04,6.0,7.5, 23, 0
0.04,5.74,7.5, 1012, 0
0.04,6.24,7.5, 57, 0
0.04,5.92,7.5, 483, 0
0.04,5.72,7.5, 84, 0
0.04,6.22,7.5, 56, 0
0.04,5.5,7.5, 180, 0
0.04,5.54,7.5, 31, 0
0.04,5.68,7.5, 77, 0
0.04,6.3,7.5, 1946, 0
0.04,5.4,7.5, 13, 0
0.04,5.42,7.5, 30, 0
0.04,5.92,7.5, 1102, 0
0.04,6.4,7.5, 1068, 0
0.04,6.34,7.5, 131, 0
0.04,6.04,7.5, 38, 0
0.04,6.0,7.5, 64, 0
0.04,5.76,7.5, 1206, 0
0.04,5.96,7.5, 71, 0
0.04,5.54,7.5, 66, 0
0.04,6.38,7.5, 1256, 0
0.04,5.42,7.5, 699, 0
0.04,5.6,7.5, 1515, 0
0.04,5.32,7.5, 106, 0
0.04,6.28,7.5, 110, 0
0.04,5.7,7.5, 738, 0
0.04,5.6,7.5, 1463, 0
0.04,6.02,7.5, 1344, 0
0.04,6.18,7.5, 251, 0
0.04,5.9,7.5, 8, 0
0.04,5.72,7.5, 119, 0
0.04,6.34,7.5, 6275, 100
0.04,6.34,7.5, 170, 0
0.04,5.44,7.5, 116, 0
0.04,5.28,7.5, 11, 0
0.04,5.82,7.5, 116, 0
0.04,5.82,7.5, 42, 0
0.04,5.52,7.5, 11, 0
0.04,5.92,7.5, 108, 0
0.04,6.28,7.5, 38, 0
0.04,5.54,7.5, 155, 0
0.04,5.86,7.5, 340, 0
0.04,5.4,7.5, 157, 0
0.04,6.16,7.5, 46, 0
0.04,6.2,7.5, 64, 0
0.04,5.6,7.5, 656, 0
0.04,5.9,7.5, 10, 0
0.04,5.64,7.5, 9, 0
0.04,5.7,7.5, 17, 0
0.04,5.86,7.5, 19, 0
0.04,6.12,7.5, 9, 0
0.04,5.28,7.5, 19, 0
0.04,5.76,7.5, 346, 0
0.04,6.02,7.5, 10169, 100
0.04,6.24,7.5, 80, 0
0.04,6.3,7.5, 1486, 0
0.04,5.92,7.5, 41, 0
0.04,5.72,7.5, 15, 0
0.04,5.78,7.5, 34, 0
0.04,5.84,7.5, 444, 0
0.04,5.36,7.5, 333, 0
0.04,6.08,7.5, 11, 0
0.04,5.42,7.5, 27, 0
0.04,5.78,7.5, 424, 0
0.04,5.5,7.5, 19, 0
0.04,5.94,7.5, 9, 0
0.04,6.0,7.5, 245, 0
0.04,5.9,7.5, 2135, 0
0.04,6.34,7.5, 335, 0
0.04,5.54,7.5, 16710, 100
0.04,6.0,7.5, 59, 0
0.04,5.66,7.5, 20, 0
0.04,5.74,7.5, 203, 0
0.04,5.38,7.5, 27, 0
0.04,6.02,7.5, 174, 0
0.04,5.66,7.5, 30, 0
0.04,5.72,7.5, 40, 0
0.04,6.1,7.5, 118, 0
0.04,5.78,7.5, 61, 0
0.04,5.7,7.5, 81, 0
0.04,6.14,7.5, 242, 0
0.04,5.92,7.5, 23, 0
0.04,6.3,7.5, 148, 0
0.04,6.04,7.5, 2258, 0
0.04,6.06,7.5, 312, 0
0.04,5.82,7.5, 55, 0
0.04,5.92,7.5, 81, 0
0.04,6.04,7.5, 13, 0
0.04,5.54,7.5, 191, 0
0.04,5.68,7.5, 52, 0
0.04,5.5,7.5, 99, 0
0.04,5.9,7.5, 9, 0
0.04,6.04,7.5, 20, 0
0.04,5.66,7.5, 98, 0
0.04,5.42,7.5, 7, 0
0.04,6.14,7.5, 62, 0
0.04,5.7,7.5, 107, 0
0.04,6.22,7.5, 16, 0
0.04,6.18,7.5, 54, 0
0.04,5.66,7.5, 45, 0
0.04,5.96,7.5, 56, 0
0.04,6.06,7.5, 10319, 0
0.04,5.86,7.5, 738, 0
0.04,5.62,7.5, 19, 0
0.04,6.12,7.5, 110, 0
0.04,6.2,7.5, 63, 0
0.04,5.98,7.5, 1502, 0
0.04,6.1,7.5, 57, 0
0.04,6.4,7.5, 58, 0
0.04,5.94,7.5, 298, 0
0.04,6.1,7.5, 273, 0
0.04,5.58,7.5, 703, 0
0.04,6.24,7.5, 95, 0
0.04,5.9,7.5, 412, 0
0.04,5.76,7.5, 357, 0
0.04,5.96,7.5, 122, 0
0.04,5.74,7.5, 2, 0
0.04,5.78,7.5, 5861, 0
0.04,5.94,7.5, 91, 0
0.04,5.64,7.5, 6089, 0
0.04,5.84,7.5, 34, 0
0.04,5.8,7.5, 2, 0
0.04,5.86,7.5, 9, 0
0.04,5.9,7.5, 163, 0
0.04,6.4,7.5, 28, 0
0.04,5.66,7.5, 37, 0
0.04,6.56,7.5, 18, 0
0.04,6.2,7.5, 1056, 0
0.04,5.62,7.5, 3, 0
0.04,5.66,7.5, 212, 0
0.04,5.52,7.5, 73, 0
0.04,6.22,7.5, 994, 0
0.04,6.34,7.5, 213, 0
0.04,5.96,7.5, 2, 0
0.04,5.48,7.5, 550, 0
0.04,6.04,7.5, 1, 0
0.04,6.04,7.5, 5898, 0
0.04,6.08,7.5, 730, 0
0.04,5.82,7.5, 20, 0
0.04,6.2,7.5, 11955, 0
0.04,5.6,7.5, 231, 0
0.04,5.74,7.5, 322, 0
0.04,5.74,7.5, 6, 0
0.04,6.2,7.5, 52, 0
0.04,5.36,7.5, 98, 0
0.04,6.0,7.5, 36, 0
0.04,6.0,7.5, 43, 0
0.04,5.48,7.5, 289, 0
0.04,5.88,7.5, 121, 0
0.04,6.66,7.5, 404, 0
0.04,6.1,7.5, 2096, 0
0.04,5.74,7.5, 13, 0
0.04,5.92,7.5, 34, 0
0.04,6.1,7.5, 272, 0
0.04,5.72,7.5, 55, 0
0.04,5.58,7.5, 112, 0
0.04,6.18,7.5, 523, 0
0.04,5.98,7.5, 101, 0
0.04,6.08,7.5, 92, 0
0.04,5.8,7.5, 504, 0
0.04,6.0,7.5, 80, 0
0.04,5.8,7.5, 312, 0
0.04,6.14,7.5, 124, 0
0.04,5.6,7.5, 274, 0
0.04,5.28,7.5, 920, 0
0.04,6.08,7.5, 61, 0
0.04,5.74,7.5, 212, 0
0.04,6.34,7.5, 251, 0
0.04,5.74,7.5, 56, 0
0.04,6.14,7.5, 357, 0
0.04,5.96,7.5, 225, 0
0.04,5.82,7.5, 108, 0
0.04,6.08,7.5, 65, 0
0.04,6.26,7.5, 122, 0
0.04,6.06,7.5, 22, 0
0.04,6.3,7.5, 21, 0
0.04,6.22,7.5, 31, 0
0.04,6.0,7.5, 13, 0
0.04,5.64,7.5, 32, 0
0.04,5.36,7.5, 35, 0
0.04,5.68,7.5, 66, 0
0.04,6.04,7.5, 27, 0
0.04,5.94,7.5, 94, 0
0.04,5.96,7.5, 757, 0
0.04,5.26,7.5, 2228, 0
0.04,5.64,7.5, 158, 0
0.04,5.22,7.5, 126, 0
0.04,6.08,7.5, 9, 0
0.04,6.3,7.5, 32, 0
0.04,5.94,7.5, 90, 0
0.04,5.9,7.5, 57, 0
0.04,5.44,7.5, 474, 0
0.04,6.2,7.5, 95, 0
0.04,6.02,7.5, 89, 0
0.04,6.28,7.5, 20, 0
0.04,6.5,7.5, 2, 0
0.04,5.5,7.5, 100, 0
0.04,6.28,7.5, 28, 0
0.04,5.68,7.5, 59, 0
0.04,5.74,7.5, 11, 0
0.04,6.42,7.5, 192, 0
0.04,5.98,7.5, 1331, 0
0.04,5.54,7.5, 237, 0
0.04,5.58,7.5, 91, 0
0.04,6.14,7.5, 706, 0
0.04,6.34,7.5, 72, 0
0.04,5.54,7.5, 8, 0
0.04,6.12,7.5, 10, 0
0.04,5.78,7.5, 484, 0
0.04,5.88,7.5, 95, 0
0.04,5.94,7.5, 9, 0
0.04,5.96,7.5, 5, 0
0.04,6.3,7.5, 15, 0
0.04,5.92,7.5, 28, 0
0.04,5.78,7.5, 122, 0
0.04,5.7,7.5, 403, 0
0.04,5.86,7.5, 86, 0
0.04,5.66,7.5, 28, 0
0.04,6.14,7.5, 9, 0
0.04,6.14,7.5, 202, 0
0.04,5.32,7.5, 63, 0
0.04,5.78,7.5, 137, 0
0.04,5.66,7.5, 30, 0
0.04,5.68,7.5, 891, 0
0.04,5.72,7.5, 55, 0
0.04,6.04,7.5, 44, 0
0.04,6.32,7.5, 93, 0
0.04,5.12,7.5, 507, 0
0.04,6.2,7.5, 203, 0
0.04,6.22,7.5, 6, 0
0.04,5.76,7.5, 384, 0
0.04,5.44,7.5, 65, 0
0.04,6.02,7.5, 242, 0
0.04,5.94,7.5, 2249, 0
0.04,5.3,7.5, 171, 0
0.04,6.36,7.5, 17, 0
0.04,5.6,7.5, 180, 0
0.04,5.82,7.5, 91, 0
0.04,5.6,7.5, 40, 0
0.04,5.64,7.5, 11, 0
0.04,5.5,7.5, 145, 0
0.04,5.7,7.5, 65, 0
0.04,5.28,7.5, 1001, 0
0.04,5.64,7.5, 80, 0
0.04,6.2,7.5, 1606, 0
0.04,6.24,7.5, 79, 0
0.04,5.96,7.5, 291, 0
0.04,5.86,7.5, 9025, 0
0.04,5.58,7.5, 49, 0
0.04,5.82,7.5, 133, 0
0.04,5.88,7.5, 304, 0
0.04,5.96,7.5, 6872, 0
0.04,6.06,7.5, 73, 0
0.04,5.72,7.5, 322, 0
0.04,5.38,7.5, 242, 0
0.04,5.98,7.5, 230, 0
0.04,6.4,7.5, 227, 0
0.04,5.88,7.5, 36, 0
0.04,5.54,7.5, 9, 0
0.04,5.58,7.5, 181, 0
0.04,5.48,7.5, 33, 0
0.04,6.18,7.5, 135, 0
0.04,5.64,7.5, 30, 0
0.04,5.84,7.5, 136, 0
0.04,5.94,7.5, 15, 0
0.04,6.14,7.5, 149, 0
0.04,5.86,7.5, 103, 0
0.04,5.94,7.5, 7341, 0
0.04,6.02,7.5, 1, 0
0.04,5.64,7.5, 29, 0
0.04,5.2,7.5, 4942, 0
0.04,6.22,7.5, 319, 0
0.04,5.76,7.5, 107, 0
0.04,6.18,7.5, 33, 0
0.04,5.48,7.5, 211, 0
0.04,5.86,7.5, 1, 0
0.04,5.78,7.5, 76, 0
0.04,6.16,7.5, 5185, 0
0.04,5.72,7.5, 48, 0
0.04,5.9,7.5, 835, 0
0.04,5.88,7.5, 78, 0
0.04,5.88,7.5, 167, 0
0.04,5.9,7.5, 19, 0
0.04,5.8,7.5, 64, 0
0.04,6.26,7.5, 231, 0
0.04,5.86,7.5, 413, 0
0.04,5.72,7.5, 37, 0
0.04,6.12,7.5, 6, 0
0.04,5.5,7.5, 723, 0
0.04,5.8,7.5, 43, 0
0.04,6.06,7.5, 92, 0
0.04,5.46,7.5, 204, 0
0.04,5.32,7.5, 10, 0
0.04,6.24,7.5, 78, 0
0.04,6.02,7.5, 17, 0
0.04,5.58,7.5, 303, 0
0.04,6.18,7.5, 61, 0
0.04,6.06,7.5, 10, 0
0.04,6.34,7.5, 151, 0
0.04,5.98,7.5, 22, 0
0.04,6.32,7.5, 614, 0
0.04,5.98,7.5, 56, 0
0.04,5.7,7.5, 49, 0
0.04,5.88,7.5, 19, 0
0.04,5.86,7.5, 28, 0
0.04,6.2,7.5, 252, 0
0.04,5.68,7.5, 23, 0
0.04,6.12,7.5, 41, 0
0.04,5.56,7.5, 128, 0
0.04,5.88,7.5, 11, 0
0.04,5.18,7.5, 77, 0
0.04,6.02,7.5, 1303, 0
0.04,5.9,7.5, 44, 0
0.04,5.76,7.5, 22, 0
0.04,6.1,7.5, 380, 0
0.04,5.66,7.5, 257, 0
0.04,5.62,7.5, 437, 0
0.04,6.0,7.5, 5, 0
0.04,5.8,7.5, 148, 0
0.04,5.56,7.5, 216, 0
0.04,5.46,7.5, 359, 0
0.04,5.92,7.5, 54, 0
0.04,5.88,7.5, 243, 0
0.04,6.04,7.5, 162, 0
0.04,5.6,7.5, 4323, 0
0.04,5.98,7.5, 203, 0
0.04,6.06,7.5, 4, 0
0.04,5.64,7.5, 385, 0
0.04,5.72,7.5, 2532, 0
0.04,5.86,7.5, 142, 0
0.04,5.72,7.5, 6, 0
0.04,5.66,7.5, 160, 0
0.04,6.24,7.5, 228, 0
0.04,5.7,7.5, 41, 0
0.04,5.78,7.5, 25, 0
0.04,5.82,7.5, 193, 0
0.04,6.16,7.5, 442, 0
0.04,5.84,7.5, 196, 0
0.04,5.76,7.5, 194, 0
0.04,5.86,7.5, 172, 0
0.04,6.26,7.5, 942, 0
0.04,5.5,7.5, 41, 0
0.04,5.5,7.5, 2010, 0
0.04,6.28,7.5, 96, 0
0.04,5.9,7.5, 19, 0
0.04,5.6,7.5, 103, 0
0.04,5.66,7.5, 205, 0
0.04,6.36,7.5, 35, 0
0.04,5.8,7.5, 43, 0
0.04,5.6,7.5, 150, 0
0.04,5.76,7.5, 5, 0
0.04,6.06,7.5, 86, 0
0.04,5.82,7.5, 8, 0
0.04,5.7,7.5, 55, 0
0.04,5.7,7.5, 154, 0
0.04,5.68,7.5, 142, 0
0.04,6.12,7.5, 99, 0
0.04,6.14,7.5, 1157, 0
0.04,5.92,7.5, 151, 0
0.04,5.78,7.5, 51, 0
0.04,6.18,7.5, 32, 0
0.04,5.64,7.5, 32, 0
0.04,5.6,7.5, 72, 0
0.04,5.36,7.5, 60, 0
0.04,6.04,7.5, 255, 0
0.04,6.1,7.5, 69, 0
0.04,5.84,7.5, 4177, 100
0.04,5.72,7.5, 356, 0
0.04,5.94,7.5, 20, 0
0.04,6.42,7.5, 2254, 0
0.04,5.84,7.5, 1300, 0
0.04,5.74,7.5, 1705, 0
0.04,5.92,7.5, 218, 0
0.04,5.48,7.5, 130, 0
0.04,5.4,7.5, 43, 0
0.04,6.16,7.5, 11, 0
0.04,5.38,7.5, 107, 0
0.04,6.26,7.5, 186, 0
0.04,6.08,7.5, 285, 0
0.04,6.44,7.5, 101, 0
0.04,6.04,7.5, 162, 0
0.04,5.48,7.5, 334, 0
0.04,6.42,7.5, 176, 0
0.04,5.72,7.5, 123, 0
0.04,5.98,7.5, 105, 0
0.04,6.54,7.5, 97, 0
0.04,6.26,7.5, 76, 0
0.04,5.78,7.5, 32, 0
0.04,5.98,7.5, 4, 0
0.04,5.4,7.5, 139, 0
0.04,5.6,7.5, 274, 0
0.04,6.08,7.5, 3, 0
0.04,6.26,7.5, 109, 0
0.04,5.5,7.5, 259, 0
0.04,5.8,7.5, 1764, 0
0.04,6.24,7.5, 15, 0
0.04,5.92,7.5, 27, 0
0.04,5.64,7.5, 2106, 0
0.04,6.02,7.5, 226, 0
0.04,6.2,7.5, 68, 0
0.04,5.68,7.5, 575, 0
0.04,6.12,7.5, 14, 0
0.04,5.62,7.5, 994, 0
0.04,6.14,7.5, 175, 0
0.04,5.56,7.5, 3, 0
0.04,5.68,7.5, 854, 0
0.04,6.28,7.5, 400, 0
0.04,6.06,7.5, 10, 0
0.04,6.1,7.5, 3061, 0
0.04,5.32,7.5, 62, 0
0.04,5.72,7.5, 1697, 0
0.04,5.92,7.5, 65, 0
0.04,5.28,7.5, 258, 0
0.04,5.62,7.5, 77, 0
0.04,5.72,7.5, 292, 0
0.04,5.86,7.5, 9, 0
0.04,5.96,7.5, 110, 0
0.04,5.74,7.5, 74, 0
0.04,6.02,7.5, 83, 0
0.04,5.78,7.5, 12, 0
0.04,5.6,7.5, 242, 0
0.04,5.7,7.5, 38, 0
0.04,6.24,7.5, 154, 0
0.04,6.0,7.5, 37, 0
0.04,5.7,7.5, 1256, 0
0.04,5.56,7.5, 143, 0
0.04,6.3,7.5, 1, 0
0.04,5.84,7.5, 150, 0
0.04,5.64,7.5, 44, 0
0.04,5.88,7.5, 241, 0
0.04,5.52,7.5, 47, 0
0.04,5.94,7.5, 1153, 0
0.04,5.98,7.5, 78, 0
0.04,5.96,7.5, 35, 0
0.04,6.1,7.5, 234, 0
0.04,5.84,7.5, 2988, 0
0.04,6.24,7.5, 5, 0
0.04,5.74,7.5, 145, 0
0.04,5.98,7.5, 42, 0
0.04,6.36,7.5, 367, 0
0.04,6.44,7.5, 2743, 0
0.04,5.82,7.5, 50, 0
0.04,5.02,7.5, 80, 0
0.04,5.64,7.5, 120, 0
0.04,5.84,7.5, 44, 0
0.04,5.88,7.5, 256, 0
0.04,5.68,7.5, 334, 0
0.04,6.34,7.5, 10, 0
0.04,5.92,7.5, 131, 0
0.04,5.6,7.5, 1, 0
0.04,6.1,7.5, 429, 0
0.04,5.68,7.5, 436, 0
0.04,5.92,7.5, 3677, 0
0.04,5.68,7.5, 254, 0
0.04,5.8,7.5, 51, 0
0.04,5.84,7.5, 88, 0
0.04,6.12,7.5, 233, 0
0.04,5.7,7.5, 155, 0
0.04,6.04,7.5, 54, 0
0.04,5.9,7.5, 127, 0
0.04,6.18,7.5, 632, 0
0.04,5.58,7.5, 247, 0
0.04,5.64,7.5, 34, 0
0.04,5.88,7.5, 790, 0
0.04,5.9,7.5, 145, 0
0.04,5.66,7.5, 197, 0
0.04,6.04,7.5, 43, 0
0.04,5.86,7.5, 12, 0
0.04,5.68,7.5, 52, 0
0.04,5.72,7.5, 17, 0
0.04,5.7,7.5, 1020, 0
0.04,5.58,7.5, 127, 0
0.04,5.54,7.5, 471, 0
0.04,5.6,7.5, 4, 0
0.04,6.26,7.5, 176, 0
0.04,6.36,7.5, 133, 0
0.04,5.76,7.5, 48, 0
0.04,5.8,7.5, 6, 0
0.04,5.98,7.5, 45, 0
0.04,5.92,7.5, 109, 0
0.04,5.58,7.5, 1302, 0
0.04,6.12,7.5, 1, 0
0.04,6.52,7.5, 293, 0
0.04,5.98,7.5, 17, 0
0.04,6.04,7.5, 33, 0
0.04,5.72,7.5, 19, 0
0.04,5.68,7.5, 69, 0
0.04,5.78,7.5, 49, 0
0.04,6.16,7.5, 13, 0
0.04,5.66,7.5, 134, 0
0.04,5.64,7.5, 6353, 0
0.04,5.88,7.5, 115, 0
0.04,5.44,7.5, 560, 0
0.04,5.92,7.5, 37, 0
0.04,5.34,7.5, 306, 0
0.04,6.12,7.5, 47, 0
0.04,5.94,7.5, 96, 0
0.04,6.04,7.5, 652, 0
0.04,5.6,7.5, 158, 0
0.04,5.76,7.5, 21, 0
0.04,5.98,7.5, 21, 0
0.04,5.8,7.5, 92, 0
0.04,5.96,7.5, 21, 0
0.04,6.08,7.5, 358, 0
0.04,5.5,7.5, 4, 0
0.04,5.84,7.5, 12, 0
0.04,5.94,7.5, 104, 0
0.04,6.26,7.5, 1108, 0
0.04,6.08,7.5, 29, 0
0.04,6.1,7.5, 508, 0
0.04,5.68,7.5, 197, 0
0.04,5.86,7.5, 618, 0
0.04,5.58,7.5, 61, 0
0.04,5.64,7.5, 278, 0
0.04,5.38,7.5, 16, 0
0.04,5.5,7.5, 439, 0
0.04,5.64,7.5, 37, 0
0.04,6.12,7.5, 394, 0
