p, k, b/c, n, result
0.08,9.78,10.0, 3, 0
0.08,9.76,10.0, 72, 0
0.08,9.86,10.0, 62, 0
0.08,10.28,10.0, 282, 0
0.08,9.8,10.0, 43, 0
0.08,9.08,10.0, 441, 0
0.08,8.52,10.0, 17, 0
0.08,9.64,10.0, 63, 0
0.08,9.78,10.0, 49, 0
0.08,9.96,10.0, 602, 0
0.08,8.94,10.0, 1, 0
0.08,10.12,10.0, 37, 0
0.08,9.78,10.0, 1048, 0
0.08,9.74,10.0, 140, 0
0.08,10.06,10.0, 174, 0
0.08,10.12,10.0, 174, 0
0.08,9.36,10.0, 5, 0
0.08,9.62,10.0, 177, 0
0.08,9.62,10.0, 126, 0
0.08,9.98,10.0, 35, 0
0.08,8.86,10.0, 7, 0
0.08,9.48,10.0, 1061, 0
0.08,9.84,10.0, 110, 0
0.08,8.86,10.0, 17, 0
0.08,9.92,10.0, 171, 0
0.08,10.08,10.0, 245, 0
0.08,10.0,10.0, 7, 0
0.08,10.16,10.0, 21, 0
0.08,9.44,10.0, 194, 0
0.08,10.02,10.0, 42, 0
0.08,10.4,10.0, 195, 0
0.08,10.0,10.0, 42, 0
0.08,9.4,10.0, 44, 0
0.08,9.68,10.0, 207, 0
0.08,9.96,10.0, 702, 0
0.08,9.82,10.0, 205, 0
0.08,10.26,10.0, 62, 0
0.08,10.1,10.0, 181, 0
0.08,10.1,10.0, 9, 0
0.08,10.54,10.0, 415, 0
0.08,9.22,10.0, 359, 0
0.08,9.98,10.0, 40, 0
0.08,10.02,10.0, 8, 0
0.08,9.34,10.0, 213, 0
0.08,9.82,10.0, 779, 0
0.08,9.74,10.0, 1158, 0
0.08,9.44,10.0, 300, 0
0.08,10.14,10.0, 192, 0
0.08,9.8,10.0, 151, 0
0.08,9.42,10.0, 63, 0
0.08,9.5,10.0, 64, 0
0.08,10.0,10.0, 52, 0
0.08,9.68,10.0, 3428, 0
0.08,10.26,10.0, 135, 0
0.08,9.82,10.0, 207, 0
0.08,9.08,10.0, 12, 0
0.08,9.46,10.0, 117, 0
0.08,9.26,10.0, 73, 0
0.08,9.66,10.0, 118, 0
0.08,9.64,10.0, 500, 0
0.08,10.14,10.0, 226, 0
0.08,9.52,10.0, 146, 0
0.08,9.86,10.0, 67, 0
0.08,9.58,10.0, 19, 0
0.08,10.02,10.0, 80, 0
0.08,9.96,10.0, 2, 0
0.08,10.08,10.0, 34, 0
0.08,9.36,10.0, 68, 0
0.08,9.72,10.0, 145, 0
0.08,9.86,10.0, 275, 0
0.08,10.04,10.0, 87, 0
0.08,9.42,10.0, 16, 0
0.08,10.12,10.0, 1038, 0
0.08,9.86,10.0, 23, 0
0.08,9.44,10.0, 186, 0
0.08,10.08,10.0, 18, 0
0.08,10.48,10.0, 2, 0
0.08,9.48,10.0, 53, 0
0.08,10.38,10.0, 11, 0
0.08,9.16,10.0, 2458, 0
0.08,10.78,10.0, 511, 0
0.08,9.9,10.0, 10, 0
0.08,9.8,10.0, 1, 0
0.08,9.44,10.0, 73, 0
0.08,9.82,10.0, 13, 0
0.08,9.42,10.0, 3374, 0
0.08,9.24,10.0, 1106, 0
0.08,10.24,10.0, 101, 0
0.08,9.98,10.0, 123, 0
0.08,9.9,10.0, 401, 0
0.08,9.86,10.0, 697, 0
0.08,9.06,10.0, 37, 0
0.08,9.42,10.0, 369, 0
0.08,9.86,10.0, 146, 0
0.08,9.42,10.0, 27, 0
0.08,8.62,10.0, 410, 0
0.08,9.74,10.0, 81, 0
0.08,9.76,10.0, 61, 0
0.08,10.02,10.0, 63, 0
0.08,9.5,10.0, 179, 0
0.08,9.68,10.0, 46, 0
0.08,9.38,10.0, 459, 0
0.08,10.12,10.0, 41, 0
0.08,9.7,10.0, 4, 0
0.08,9.96,10.0, 32, 0
0.08,10.72,10.0, 353, 0
0.08,10.12,10.0, 17, 0
0.08,10.12,10.0, 1626, 0
0.08,9.5,10.0, 2, 0
0.08,9.6,10.0, 185, 0
0.08,10.06,10.0, 12, 0
0.08,9.64,10.0, 38, 0
0.08,9.72,10.0, 325, 0
0.08,9.22,10.0, 294, 0
0.08,9.6,10.0, 42, 0
0.08,9.94,10.0, 31, 0
0.08,10.22,10.0, 2, 0
0.08,9.08,10.0, 273, 0
0.08,9.52,10.0, 41, 0
0.08,9.02,10.0, 1190, 0
0.08,9.36,10.0, 7512, 100
0.08,9.74,10.0, 28, 0
0.08,9.82,10.0, 59, 0
0.08,9.64,10.0, 43, 0
0.08,9.78,10.0, 77, 0
0.08,10.2,10.0, 43, 0
0.08,9.74,10.0, 1406, 0
0.08,10.0,10.0, 8, 0
0.08,10.06,10.0, 916, 0
0.08,9.6,10.0, 454, 0
0.08,10.44,10.0, 929, 0
0.08,9.04,10.0, 100, 0
0.08,9.64,10.0, 23, 0
0.08,10.18,10.0, 53, 0
0.08,9.34,10.0, 322, 0
0.08,9.68,10.0, 7, 0
0.08,10.04,10.0, 20, 0
0.08,9.76,10.0, 17, 0
0.08,10.04,10.0, 177, 0
0.08,10.28,10.0, 116, 0
0.08,10.06,10.0, 43, 0
0.08,9.76,10.0, 12, 0
0.08,9.44,10.0, 66, 0
0.08,9.76,10.0, 11, 0
0.08,9.96,10.0, 27, 0
0.08,10.22,10.0, 333, 0
0.08,9.82,10.0, 1884, 0
0.08,9.84,10.0, 37, 0
0.08,9.62,10.0, 1596, 0
0.08,10.32,10.0, 433, 0
0.08,10.1,10.0, 90, 0
0.08,10.0,10.0, 162, 0
0.08,9.9,10.0, 84, 0
0.08,10.14,10.0, 69, 0
0.08,9.42,10.0, 100, 0
0.08,9.8,10.0, 83, 0
0.08,9.4,10.0, 72, 0
0.08,9.82,10.0, 11, 0
0.08,10.28,10.0, 30, 0
0.08,9.68,10.0, 346, 0
0.08,10.22,10.0, 17, 0
0.08,9.34,10.0, 9, 0
0.08,9.64,10.0, 917, 0
0.08,9.58,10.0, 133, 0
0.08,10.22,10.0, 85, 0
0.08,10.06,10.0, 824, 0
0.08,10.02,10.0, 22, 0
0.08,9.56,10.0, 130, 0
0.08,10.06,10.0, 14, 0
0.08,9.76,10.0, 44, 0
0.08,9.96,10.0, 1046, 0
0.08,9.86,10.0, 744, 0
0.08,9.6,10.0, 1134, 0
0.08,8.98,10.0, 828, 0
0.08,8.48,10.0, 841, 0
0.08,10.02,10.0, 502, 0
0.08,9.68,10.0, 92, 0
0.08,9.66,10.0, 133, 0
0.08,9.02,10.0, 63, 0
0.08,9.24,10.0, 138, 0
0.08,9.8,10.0, 72, 0
0.08,9.7,10.0, 18, 0
0.08,9.6,10.0, 543, 0
0.08,9.34,10.0, 41, 0
0.08,9.42,10.0, 123, 0
0.08,8.96,10.0, 12, 0
0.08,9.52,10.0, 27, 0
0.08,9.08,10.0, 183, 0
0.08,10.22,10.0, 18, 0
0.08,9.52,10.0, 102, 0
0.08,10.52,10.0, 172, 0
0.08,10.1,10.0, 663, 0
0.08,9.8,10.0, 45, 0
0.08,9.88,10.0, 369, 0
0.08,9.66,10.0, 95, 0
0.08,10.02,10.0, 149, 0
0.08,9.7,10.0, 143, 0
0.08,9.74,10.0, 408, 0
0.08,10.32,10.0, 71, 0
0.08,9.5,10.0, 119, 0
0.08,9.44,10.0, 33, 0
0.08,9.54,10.0, 11868, 100
0.08,9.82,10.0, 40, 0
0.08,9.68,10.0, 247, 0
0.08,9.54,10.0, 38, 0
0.08,9.54,10.0, 68, 0
0.08,9.46,10.0, 1170, 0
0.08,8.72,10.0, 2886, 0
0.08,10.06,10.0, 1003, 0
0.08,8.68,10.0, 172, 0
0.08,9.26,10.0, 44, 0
0.08,9.58,10.0, 151, 0
0.08,9.72,10.0, 344, 0
0.08,9.66,10.0, 2, 0
0.08,9.4,10.0, 50, 0
0.08,9.94,10.0, 410, 0
0.08,8.9,10.0, 833, 0
0.08,9.12,10.0, 3, 0
0.08,9.88,10.0, 154, 0
0.08,9.84,10.0, 203, 0
0.08,10.08,10.0, 48, 0
0.08,9.0,10.0, 133, 0
0.08,9.16,10.0, 41, 0
0.08,9.7,10.0, 89, 0
0.08,9.6,10.0, 17, 0
0.08,9.54,10.0, 95, 0
0.08,9.64,10.0, 142, 0
0.08,9.44,10.0, 67, 0
0.08,9.98,10.0, 125, 0
0.08,9.8,10.0, 165, 0
0.08,10.18,10.0, 2867, 0
0.08,9.38,10.0, 292, 0
0.08,9.58,10.0, 58, 0
0.08,10.06,10.0, 93, 0
0.08,9.98,10.0, 85, 0
0.08,9.84,10.0, 1, 0
0.08,9.32,10.0, 19, 0
0.08,9.84,10.0, 19, 0
0.08,10.16,10.0, 259, 0
0.08,9.86,10.0, 137, 0
0.08,10.22,10.0, 3, 0
0.08,10.42,10.0, 259, 0
0.08,10.08,10.0, 156, 0
0.08,8.88,10.0, 4386, 0
0.08,9.72,10.0, 167, 0
0.08,9.48,10.0, 46, 0
0.08,9.58,10.0, 84, 0
0.08,9.52,10.0, 12, 0
0.08,9.58,10.0, 8216, 0
0.08,9.04,10.0, 28, 0
0.08,10.34,10.0, 111, 0
0.08,10.26,10.0, 2276, 0
0.08,9.44,10.0, 1, 0
0.08,9.58,10.0, 6, 0
0.08,8.92,10.0, 206, 0
0.08,9.5,10.0, 27, 0
0.08,9.38,10.0, 124, 0
0.08,9.7,10.0, 6, 0
0.08,10.34,10.0, 62, 0
0.08,9.88,10.0, 27, 0
0.08,10.38,10.0, 116, 0
0.08,10.2,10.0, 11, 0
0.08,9.66,10.0, 324, 0
0.08,10.24,10.0, 91, 0
0.08,9.64,10.0, 529, 0
0.08,9.06,10.0, 3, 0
0.08,10.26,10.0, 89, 0
0.08,9.48,10.0, 375, 0
0.08,10.14,10.0, 155, 0
0.08,10.02,10.0, 171, 0
0.08,9.98,10.0, 13, 0
0.08,9.68,10.0, 868, 0
0.08,9.46,10.0, 21, 0
0.08,9.36,10.0, 915, 0
0.08,9.48,10.0, 121, 0
0.08,10.0,10.0, 12, 0
0.08,9.28,10.0, 78, 0
0.08,10.1,10.0, 59, 0
0.08,9.98,10.0, 902, 0
0.08,10.3,10.0, 21, 0
0.08,9.98,10.0, 3017, 0
0.08,9.68,10.0, 7, 0
0.08,9.12,10.0, 23, 0
0.08,9.1,10.0, 29, 0
0.08,10.1,10.0, 324, 0
0.08,9.88,10.0, 1545, 0
0.08,9.42,10.0, 157, 0
0.08,10.22,10.0, 54, 0
0.08,9.58,10.0, 25, 0
0.08,9.6,10.0, 23, 0
0.08,9.72,10.0, 2, 0
0.08,9.58,10.0, 203, 0
0.08,10.62,10.0, 25, 0
0.08,9.52,10.0, 285, 0
0.08,10.06,10.0, 6242, 100
0.08,9.48,10.0, 91, 0
0.08,9.62,10.0, 228, 0
0.08,9.68,10.0, 30, 0
0.08,9.3,10.0, 20, 0
0.08,9.3,10.0, 687, 0
0.08,9.82,10.0, 2, 0
0.08,9.9,10.0, 253, 0
0.08,9.62,10.0, 23, 0
0.08,9.72,10.0, 260, 0
0.08,9.64,10.0, 348, 0
0.08,9.5,10.0, 79, 0
0.08,9.76,10.0, 209, 0
0.08,10.08,10.0, 4, 0
0.08,9.68,10.0, 75, 0
0.08,9.28,10.0, 546, 0
0.08,10.04,10.0, 75, 0
0.08,9.38,10.0, 30, 0
0.08,9.9,10.0, 107, 0
0.08,9.7,10.0, 14579, 0
0.08,10.2,10.0, 268, 0
0.08,9.56,10.0, 28, 0
0.08,10.16,10.0, 124, 0
0.08,10.24,10.0, 265, 0
0.08,9.54,10.0, 25, 0
0.08,10.5,10.0, 1054, 0
0.08,10.2,10.0, 195, 0
0.08,10.02,10.0, 84, 0
0.08,9.84,10.0, 5275, 100
0.08,9.44,10.0, 338, 0
0.08,9.98,10.0, 461, 0
0.08,9.88,10.0, 204, 0
0.08,9.54,10.0, 908, 0
0.08,10.3,10.0, 1711, 0
0.08,9.88,10.0, 321, 0
0.08,9.58,10.0, 206, 0
0.08,9.44,10.0, 2562, 0
0.08,10.04,10.0, 35, 0
0.08,9.4,10.0, 35, 0
0.08,9.7,10.0, 1291, 0
0.08,9.7,10.0, 991, 0
0.08,9.36,10.0, 40, 0
0.08,9.9,10.0, 1544, 0
0.08,9.74,10.0, 19, 0
0.08,10.0,10.0, 661, 0
0.08,10.06,10.0, 16, 0
0.08,9.76,10.0, 160, 0
0.08,10.08,10.0, 5, 0
0.08,10.28,10.0, 304, 0
0.08,9.4,10.0, 50, 0
0.08,9.9,10.0, 25, 0
0.08,9.82,10.0, 12, 0
0.08,9.08,10.0, 62, 0
0.08,10.48,10.0, 7, 0
0.08,9.08,10.0, 102, 0
0.08,9.56,10.0, 211, 0
0.08,9.06,10.0, 12, 0
0.08,9.26,10.0, 10, 0
0.08,9.2,10.0, 2, 0
0.08,10.08,10.0, 102, 0
0.08,9.66,10.0, 49, 0
0.08,9.8,10.0, 11, 0
0.08,10.12,10.0, 79, 0
0.08,9.86,10.0, 168, 0
0.08,10.1,10.0, 95, 0
0.08,10.24,10.0, 121, 0
0.08,9.78,10.0, 11, 0
0.08,9.76,10.0, 2731, 0
0.08,9.96,10.0, 335, 0
0.08,9.8,10.0, 145, 0
0.08,9.6,10.0, 53, 0
0.08,9.76,10.0, 41, 0
0.08,10.64,10.0, 924, 0
0.08,10.18,10.0, 92, 0
0.08,10.86,10.0, 105, 0
0.08,9.64,10.0, 56, 0
0.08,9.1,10.0, 315, 0
0.08,9.74,10.0, 92, 0
0.08,9.04,10.0, 254, 0
0.08,9.56,10.0, 62, 0
0.08,9.68,10.0, 196, 0
0.08,9.3,10.0, 10, 0
0.08,9.46,10.0, 1982, 0
0.08,9.42,10.0, 22, 0
0.08,10.26,10.0, 25, 0
0.08,9.82,10.0, 117, 0
0.08,9.08,10.0, 1666, 0
0.08,9.62,10.0, 18, 0
0.08,10.16,10.0, 134, 0
0.08,9.84,10.0, 327, 0
0.08,10.02,10.0, 133, 0
0.08,9.48,10.0, 418, 0
0.08,9.52,10.0, 52, 0
0.08,10.06,10.0, 287, 0
0.08,9.84,10.0, 35, 0
0.08,10.16,10.0, 58, 0
0.08,9.7,10.0, 3907, 0
0.08,9.48,10.0, 318, 0
0.08,9.44,10.0, 109, 0
0.08,10.28,10.0, 73, 0
0.08,9.84,10.0, 62, 0
0.08,10.18,10.0, 725, 0
0.08,9.78,10.0, 869, 0
0.08,9.48,10.0, 60, 0
0.08,10.0,10.0, 56, 0
0.08,10.1,10.0, 145, 0
0.08,9.48,10.0, 139, 0
0.08,9.58,10.0, 13, 0
0.08,9.72,10.0, 2737, 0
0.08,9.86,10.0, 4314, 0
0.08,10.3,10.0, 6, 0
0.08,9.44,10.0, 146, 0
0.08,10.1,10.0, 29, 0
0.08,9.0,10.0, 807, 0
0.08,9.64,10.0, 84, 0
0.08,10.34,10.0, 27, 0
0.08,9.8,10.0, 196, 0
0.08,10.28,10.0, 21, 0
0.08,9.94,10.0, 29, 0
0.08,9.16,10.0, 14, 0
0.08,9.98,10.0, 24, 0
0.08,9.66,10.0, 54, 0
0.08,9.64,10.0, 42, 0
0.08,10.0,10.0, 459, 0
0.08,10.68,10.0, 66, 0
0.08,9.54,10.0, 1606, 0
0.08,9.88,10.0, 586, 0
0.08,9.26,10.0, 112, 0
0.08,9.86,10.0, 114, 0
0.08,10.28,10.0, 142, 0
0.08,9.16,10.0, 197, 0
0.08,9.44,10.0, 81, 0
0.08,9.48,10.0, 133, 0
0.08,9.26,10.0, 13, 0
0.08,10.26,10.0, 106, 0
0.08,9.58,10.0, 19, 0
0.08,10.18,10.0, 408, 0
0.08,9.3,10.0, 4, 0
0.08,9.68,10.0, 3, 0
0.08,9.72,10.0, 105, 0
0.08,10.06,10.0, 157, 0
0.08,9.64,10.0, 68, 0
0.08,10.2,10.0, 186, 0
0.08,9.34,10.0, 1130, 0
0.08,9.2,10.0, 230, 0
0.08,8.94,10.0, 69, 0
0.08,9.54,10.0, 2237, 0
0.08,9.86,10.0, 116, 0
0.08,9.54,10.0, 20, 0
0.08,10.44,10.0, 119, 0
0.08,9.88,10.0, 92, 0
0.08,10.5,10.0, 61, 0
0.08,9.58,10.0, 101, 0
0.08,10.4,10.0, 24, 0
0.08,9.62,10.0, 55, 0
0.08,9.8,10.0, 15818, 100
0.08,9.78,10.0, 187, 0
0.08,9.38,10.0, 8, 0
0.08,10.1,10.0, 195, 0
0.08,9.12,10.0, 87, 0
0.08,9.96,10.0, 144, 0
0.08,10.64,10.0, 1, 0
0.08,9.9,10.0, 1, 0
0.08,9.6,10.0, 490, 0
0.08,9.76,10.0, 99, 0
0.08,9.92,10.0, 84, 0
0.08,9.88,10.0, 182, 0
0.08,9.54,10.0, 38, 0
0.08,9.82,10.0, 421, 0
0.08,10.16,10.0, 4, 0
0.08,10.16,10.0, 17, 0
0.08,9.9,10.0, 25, 0
0.08,9.94,10.0, 109, 0
0.08,9.74,10.0, 40, 0
0.08,8.98,10.0, 147, 0
0.08,9.88,10.0, 104, 0
0.08,9.88,10.0, 148, 0
0.08,10.24,10.0, 29, 0
0.08,10.12,10.0, 174, 0
0.08,10.02,10.0, 80, 0
0.08,8.88,10.0, 120, 0
0.08,9.6,10.0, 43, 0
0.08,9.78,10.0, 64, 0
0.08,9.22,10.0, 54, 0
0.08,9.7,10.0, 50, 0
0.08,9.72,10.0, 71, 0
0.08,10.08,10.0, 15, 0
0.08,9.56,10.0, 22, 0
0.08,9.42,10.0, 240, 0
0.08,9.7,10.0, 1, 0
0.08,9.64,10.0, 13, 0
0.08,9.4,10.0, 223, 0
0.08,9.36,10.0, 18, 0
0.08,10.4,10.0, 77, 0
0.08,9.46,10.0, 197, 0
0.08,9.64,10.0, 34, 0
0.08,9.46,10.0, 141, 0
0.08,8.96,10.0, 89, 0
0.08,9.24,10.0, 330, 0
0.08,10.2,10.0, 33, 0
0.08,10.7,10.0, 156, 0
0.08,9.88,10.0, 5, 0
0.08,9.62,10.0, 72, 0
0.08,9.84,10.0, 41, 0
0.08,9.86,10.0, 91, 0
0.08,9.82,10.0, 49, 0
0.08,10.36,10.0, 200, 0
0.08,9.0,10.0, 97, 0
0.08,9.74,10.0, 177, 0
0.08,9.86,10.0, 375, 0
0.08,9.8,10.0, 26, 0
0.08,9.82,10.0, 175, 0
0.08,9.66,10.0, 203, 0
0.08,9.86,10.0, 58, 0
0.08,9.38,10.0, 330, 0
0.08,10.02,10.0, 123, 0
0.08,9.2,10.0, 411, 0
0.08,10.04,10.0, 95, 0
0.08,9.96,10.0, 72, 0
0.08,9.82,10.0, 21, 0
0.08,9.96,10.0, 14, 0
0.08,9.58,10.0, 77, 0
0.08,10.54,10.0, 89, 0
0.08,9.54,10.0, 3776, 0
0.08,10.0,10.0, 399, 0
0.08,9.88,10.0, 21, 0
0.08,9.1,10.0, 368, 0
0.08,9.64,10.0, 262, 0
0.08,9.72,10.0, 118, 0
0.08,9.88,10.0, 73, 0
0.08,9.6,10.0, 34, 0
0.08,9.38,10.0, 19, 0
0.08,10.14,10.0, 880, 0
0.08,9.28,10.0, 201, 0
0.08,9.44,10.0, 23, 0
0.08,9.96,10.0, 59, 0
0.08,9.6,10.0, 265, 0
0.08,9.44,10.0, 236, 0
0.08,9.28,10.0, 86, 0
0.08,9.52,10.0, 277, 0
0.08,9.88,10.0, 1, 0
0.08,9.14,10.0, 270, 0
0.08,9.34,10.0, 12, 0
0.08,10.04,10.0, 1661, 0
0.08,9.2,10.0, 162, 0
0.08,9.54,10.0, 265, 0
0.08,9.04,10.0, 138, 0
0.08,9.02,10.0, 135, 0
0.08,9.54,10.0, 4, 0
0.08,9.36,10.0, 136, 0
0.08,10.06,10.0, 55, 0
0.08,9.7,10.0, 15, 0
0.08,10.22,10.0, 12, 0
0.08,9.96,10.0, 234, 0
0.08,9.2,10.0, 41, 0
0.08,9.64,10.0, 99, 0
0.08,10.0,10.0, 28, 0
0.08,9.84,10.0, 4, 0
0.08,9.28,10.0, 176, 0
0.08,9.9,10.0, 229, 0
0.08,9.94,10.0, 30, 0
0.08,9.76,10.0, 350, 0
0.08,10.24,10.0, 64, 0
0.08,9.72,10.0, 144, 0
0.08,9.18,10.0, 59, 0
0.08,9.5,10.0, 290, 0
0.08,9.6,10.0, 34, 0
0.08,10.36,10.0, 221, 0
0.08,10.2,10.0, 199, 0
0.08,9.88,10.0, 267, 0
0.08,9.92,10.0, 49, 0
0.08,9.9,10.0, 7548, 0
0.08,9.58,10.0, 134, 0
0.08,9.7,10.0, 159, 0
0.08,9.86,10.0, 3, 0
0.08,10.26,10.0, 69, 0
0.08,9.86,10.0, 25, 0
0.08,9.84,10.0, 142, 0
0.08,9.68,10.0, 34, 0
0.08,10.28,10.0, 1, 0
0.08,9.8,10.0, 243, 0
0.08,10.08,10.0, 1572, 0
0.08,9.74,10.0, 33, 0
0.08,9.02,10.0, 62, 0
0.08,9.92,10.0, 9, 0
