p, k, b/c, n, result
0.02,3.86,5.0, 2420, 0
0.02,4.0,5.0, 3678, 0
0.02,3.58,5.0, 5, 0
0.02,3.6,5.0, 36, 0
0.02,3.98,5.0, 61, 0
0.02,4.34,5.0, 23, 0
0.02,3.88,5.0, 2079, 0
0.02,3.84,5.0, 64, 0
0.02,4.18,5.0, 577, 0
0.02,3.72,5.0, 339, 0
0.02,3.54,5.0, 54, 0
0.02,3.54,5.0, 140, 0
0.02,4.06,5.0, 1127, 0
0.02,3.98,5.0, 731, 0
0.02,3.56,5.0, 11, 0
0.02,3.86,5.0, 340, 0
0.02,4.02,5.0, 771, 0
0.02,4.04,5.0, 218, 0
0.02,3.58,5.0, 523, 0
0.02,3.88,5.0, 9, 0
0.02,3.76,5.0, 168, 0
0.02,4.42,5.0, 35, 0
0.02,3.9,5.0, 2187, 0
0.02,4.0,5.0, 297, 0
0.02,3.82,5.0, 9, 0
0.02,3.8,5.0, 191, 0
0.02,3.58,5.0, 703, 0
0.02,4.14,5.0, 324, 0
0.02,3.82,5.0, 228, 0
0.02,4.1,5.0, 53, 0
0.02,4.2,5.0, 1, 0
0.02,4.0,5.0, 6, 0
0.02,3.66,5.0, 1055, 0
0.02,3.7,5.0, 525, 0
0.02,3.96,5.0, 75, 0
0.02,4.28,5.0, 229, 0
0.02,3.76,5.0, 1173, 0
0.02,3.9,5.0, 44, 0
0.02,4.2,5.0, 384, 0
0.02,3.98,5.0, 195, 0
0.02,3.9,5.0, 103, 0
0.02,4.0,5.0, 22, 0
0.02,3.94,5.0, 258, 0
0.02,3.72,5.0, 20, 0
0.02,3.86,5.0, 8514, 0
0.02,3.86,5.0, 4188, 0
0.02,4.0,5.0, 34, 0
0.02,3.62,5.0, 17, 0
0.02,4.08,5.0, 11, 0
0.02,3.68,5.0, 143, 0
0.02,3.9,5.0, 2300, 0
0.02,4.3,5.0, 2099, 0
0.02,4.08,5.0, 87, 0
0.02,3.9,5.0, 21, 0
0.02,3.94,5.0, 709, 0
0.02,3.96,5.0, 89, 0
0.02,3.78,5.0, 39, 0
0.02,3.96,5.0, 13, 0
0.02,3.86,5.0, 194, 0
0.02,4.22,5.0, 279, 0
0.02,3.9,5.0, 136, 0
0.02,4.34,5.0, 21, 0
0.02,4.06,5.0, 62, 0
0.02,4.28,5.0, 253, 0
0.02,3.94,5.0, 32, 0
0.02,3.58,5.0, 1, 0
0.02,3.8,5.0, 77, 0
0.02,3.82,5.0, 201, 0
0.02,3.72,5.0, 226, 0
0.02,4.28,5.0, 319, 0
0.02,3.88,5.0, 108, 0
0.02,3.86,5.0, 10000, 48
0.02,3.84,5.0, 51, 0
0.02,3.82,5.0, 22, 0
0.02,3.86,5.0, 75, 0
0.02,3.98,5.0, 546, 0
0.02,3.72,5.0, 1258, 0
0.02,4.48,5.0, 242, 0
0.02,3.8,5.0, 1105, 0
0.02,3.68,5.0, 17, 0
0.02,3.66,5.0, 262, 0
0.02,3.86,5.0, 93, 0
0.02,3.96,5.0, 3, 0
0.02,3.86,5.0, 73, 0
0.02,3.88,5.0, 280, 0
0.02,3.76,5.0, 551, 0
0.02,4.3,5.0, 2236, 0
0.02,3.86,5.0, 1217, 0
0.02,4.24,5.0, 2, 0
0.02,3.68,5.0, 1043, 0
0.02,3.98,5.0, 68, 0
0.02,3.98,5.0, 64, 0
0.02,4.12,5.0, 121, 0
0.02,3.5,5.0, 60, 0
0.02,4.14,5.0, 1174, 0
0.02,3.98,5.0, 240, 0
0.02,3.72,5.0, 464, 0
0.02,4.04,5.0, 242, 0
0.02,4.14,5.0, 280, 0
0.02,3.76,5.0, 161, 0
0.02,3.8,5.0, 30, 0
0.02,4.34,5.0, 218, 0
0.02,3.92,5.0, 45, 0
0.02,3.92,5.0, 3171, 0
0.02,4.04,5.0, 6849, 0
0.02,3.76,5.0, 6, 0
0.02,3.78,5.0, 2639, 0
0.02,3.9,5.0, 367, 0
0.02,3.84,5.0, 722, 0
0.02,3.9,5.0, 2270, 0
0.02,4.14,5.0, 29, 0
0.02,4.16,5.0, 522, 0
0.02,3.8,5.0, 17, 0
0.02,3.98,5.0, 15, 0
0.02,4.14,5.0, 25, 0
0.02,4.0,5.0, 112, 0
0.02,3.86,5.0, 1382, 0
0.02,3.9,5.0, 87, 0
0.02,4.02,5.0, 17, 0
0.02,3.96,5.0, 7, 0
0.02,3.54,5.0, 4061, 0
0.02,4.04,5.0, 7096, 0
0.02,4.02,5.0, 37, 0
0.02,3.8,5.0, 244, 0
0.02,4.04,5.0, 121, 0
0.02,3.98,5.0, 63, 0
0.02,3.94,5.0, 28, 0
0.02,3.82,5.0, 38, 0
0.02,3.78,5.0, 1, 0
0.02,3.98,5.0, 44, 0
0.02,3.8,5.0, 38, 0
0.02,3.9,5.0, 932, 0
0.02,4.28,5.0, 89, 0
0.02,3.66,5.0, 5107, 0
0.02,4.08,5.0, 387, 0
0.02,4.26,5.0, 75, 0
0.02,3.72,5.0, 47, 0
0.02,3.82,5.0, 143, 0
0.02,4.14,5.0, 536, 0
0.02,3.92,5.0, 38, 0
0.02,3.98,5.0, 59, 0
0.02,3.9,5.0, 2041, 0
0.02,3.66,5.0, 27, 0
0.02,4.2,5.0, 7326, 0
0.02,3.92,5.0, 92, 0
0.02,4.2,5.0, 44, 0
0.02,3.56,5.0, 4, 0
0.02,4.0,5.0, 40, 0
0.02,4.04,5.0, 23, 0
0.02,3.74,5.0, 65, 0
0.02,3.86,5.0, 187, 0
0.02,3.96,5.0, 40, 0
0.02,3.54,5.0, 12, 0
0.02,4.26,5.0, 63, 0
0.02,3.84,5.0, 2092, 0
0.02,3.4,5.0, 165, 0
0.02,4.04,5.0, 6916, 0
0.02,4.12,5.0, 38, 0
0.02,3.9,5.0, 143, 0
0.02,3.68,5.0, 4, 0
0.02,4.02,5.0, 191, 0
0.02,4.06,5.0, 92, 0
0.02,4.1,5.0, 610, 0
0.02,4.06,5.0, 39, 0
0.02,3.88,5.0, 72, 0
0.02,4.2,5.0, 3, 0
0.02,4.18,5.0, 111, 0
0.02,3.92,5.0, 46, 0
0.02,4.0,5.0, 41, 0
0.02,4.0,5.0, 368, 0
0.02,3.6,5.0, 3150, 0
0.02,4.14,5.0, 76, 0
0.02,3.98,5.0, 854, 0
0.02,4.08,5.0, 593, 0
0.02,3.7,5.0, 30, 0
0.02,4.02,5.0, 97, 0
0.02,3.88,5.0, 150, 0
0.02,4.1,5.0, 17, 0
0.02,4.24,5.0, 109, 0
0.02,4.34,5.0, 1234, 0
0.02,4.28,5.0, 422, 0
0.02,3.96,5.0, 114, 0
0.02,3.86,5.0, 31, 0
0.02,3.88,5.0, 30, 0
0.02,3.84,5.0, 34, 0
0.02,4.02,5.0, 96, 0
0.02,3.7,5.0, 59, 0
0.02,4.24,5.0, 59, 0
0.02,3.96,5.0, 102, 0
0.02,3.96,5.0, 103, 0
0.02,3.5,5.0, 23, 0
0.02,4.14,5.0, 24, 0
0.02,3.9,5.0, 10000, 48
0.02,4.24,5.0, 76, 0
0.02,3.88,5.0, 260, 0
0.02,3.58,5.0, 4923, 0
0.02,3.92,5.0, 66, 0
0.02,3.7,5.0, 390, 0
0.02,3.92,5.0, 62, 0
0.02,3.92,5.0, 80, 0
0.02,3.5,5.0, 5, 0
0.02,3.98,5.0, 358, 0
0.02,4.2,5.0, 240, 0
0.02,4.12,5.0, 217, 0
0.02,3.74,5.0, 57, 0
0.02,4.08,5.0, 62, 0
0.02,3.98,5.0, 69, 0
0.02,3.76,5.0, 924, 0
0.02,3.9,5.0, 311, 0
0.02,3.8,5.0, 42, 0
0.02,3.7,5.0, 143, 0
0.02,4.02,5.0, 763, 0
0.02,4.04,5.0, 20, 0
0.02,3.6,5.0, 60, 0
0.02,3.52,5.0, 219, 0
0.02,3.78,5.0, 3942, 0
0.02,3.82,5.0, 423, 0
0.02,4.44,5.0, 90, 0
0.02,3.88,5.0, 400, 0
0.02,3.86,5.0, 150, 0
0.02,4.42,5.0, 297, 0
0.02,3.9,5.0, 113, 0
0.02,3.98,5.0, 26, 0
0.02,3.58,5.0, 10, 0
0.02,3.8,5.0, 127, 0
0.02,4.08,5.0, 40, 0
0.02,3.86,5.0, 735, 0
0.02,3.72,5.0, 209, 0
0.02,3.74,5.0, 37, 0
0.02,3.74,5.0, 16, 0
0.02,4.06,5.0, 8, 0
0.02,3.64,5.0, 45, 0
0.02,3.84,5.0, 5, 0
0.02,3.94,5.0, 38, 0
0.02,4.0,5.0, 122, 0
0.02,3.62,5.0, 40, 0
0.02,4.12,5.0, 10000, 29
0.02,3.98,5.0, 63, 0
0.02,3.86,5.0, 158, 0
0.02,3.96,5.0, 348, 0
0.02,3.5,5.0, 2028, 0
0.02,3.9,5.0, 199, 0
0.02,3.84,5.0, 598, 0
0.02,4.06,5.0, 135, 0
0.02,4.0,5.0, 2079, 0
0.02,3.74,5.0, 19, 0
0.02,3.7,5.0, 2, 0
0.02,3.78,5.0, 29, 0
0.02,3.9,5.0, 921, 0
0.02,3.78,5.0, 164, 0
0.02,4.14,5.0, 47, 0
0.02,3.48,5.0, 199, 0
0.02,4.1,5.0, 121, 0
0.02,3.86,5.0, 28, 0
0.02,3.52,5.0, 6, 0
0.02,4.2,5.0, 654, 0
0.02,4.0,5.0, 36, 0
0.02,3.96,5.0, 21, 0
0.02,4.12,5.0, 37, 0
0.02,4.08,5.0, 22, 0
0.02,3.98,5.0, 96, 0
0.02,3.96,5.0, 145, 0
0.02,4.1,5.0, 26, 0
0.02,4.0,5.0, 5, 0
0.02,4.24,5.0, 25, 0
0.02,3.8,5.0, 521, 0
0.02,3.94,5.0, 379, 0
0.02,4.08,5.0, 30, 0
0.02,3.8,5.0, 194, 0
0.02,3.52,5.0, 206, 0
0.02,4.02,5.0, 933, 0
0.02,3.78,5.0, 54, 0
0.02,3.84,5.0, 36, 0
0.02,3.9,5.0, 100, 0
0.02,4.02,5.0, 10, 0
0.02,3.8,5.0, 20, 0
0.02,3.86,5.0, 3919, 0
0.02,3.88,5.0, 160, 0
0.02,3.98,5.0, 619, 0
0.02,4.4,5.0, 1815, 0
0.02,3.92,5.0, 6, 0
0.02,4.34,5.0, 691, 0
0.02,4.02,5.0, 74, 0
0.02,3.96,5.0, 108, 0
0.02,3.84,5.0, 26, 0
0.02,4.46,5.0, 10000, 1
0.02,4.08,5.0, 179, 0
0.02,3.84,5.0, 4, 0
0.02,3.94,5.0, 1790, 0
0.02,4.1,5.0, 311, 0
0.02,3.6,5.0, 333, 0
0.02,4.0,5.0, 47, 0
0.02,3.88,5.0, 98, 0
0.02,4.12,5.0, 95, 0
0.02,3.8,5.0, 360, 0
0.02,3.7,5.0, 184, 0
0.02,3.94,5.0, 5, 0
0.02,4.12,5.0, 191, 0
0.02,4.1,5.0, 573, 0
0.02,3.54,5.0, 27, 0
0.02,3.82,5.0, 20, 0
0.02,3.88,5.0, 275, 0
0.02,3.8,5.0, 3520, 0
0.02,4.06,5.0, 1354, 0
0.02,3.9,5.0, 14, 0
0.02,3.8,5.0, 508, 0
0.02,4.28,5.0, 185, 0
0.02,3.84,5.0, 3, 0
0.02,4.18,5.0, 38, 0
0.02,3.66,5.0, 196, 0
0.02,3.96,5.0, 60, 0
0.02,3.96,5.0, 202, 0
0.02,3.76,5.0, 168, 0
0.02,3.9,5.0, 25, 0
0.02,3.74,5.0, 1513, 0
0.02,4.02,5.0, 165, 0
0.02,3.76,5.0, 216, 0
0.02,4.16,5.0, 86, 0
0.02,3.98,5.0, 523, 0
0.02,4.22,5.0, 1348, 0
0.02,4.0,5.0, 244, 0
0.02,3.88,5.0, 415, 0
0.02,4.18,5.0, 64, 0
0.02,3.66,5.0, 19, 0
0.02,3.82,5.0, 61, 0
0.02,3.72,5.0, 90, 0
0.02,3.86,5.0, 18, 0
0.02,3.82,5.0, 608, 0
0.02,3.98,5.0, 293, 0
0.02,3.54,5.0, 1961, 0
0.02,3.56,5.0, 15, 0
0.02,3.88,5.0, 9, 0
0.02,3.7,5.0, 3165, 0
0.02,3.66,5.0, 52, 0
0.02,3.8,5.0, 379, 0
0.02,4.06,5.0, 170, 0
0.02,3.86,5.0, 86, 0
0.02,4.0,5.0, 132, 0
0.02,3.98,5.0, 1156, 0
0.02,3.88,5.0, 54, 0
0.02,3.94,5.0, 101, 0
0.02,4.16,5.0, 226, 0
0.02,3.72,5.0, 44, 0
0.02,4.16,5.0, 34, 0
0.02,3.66,5.0, 37, 0
0.02,4.26,5.0, 2480, 0
0.02,3.78,5.0, 31, 0
0.02,3.46,5.0, 3, 0
0.02,3.98,5.0, 709, 0
0.02,3.76,5.0, 52, 0
0.02,3.98,5.0, 1015, 0
0.02,4.0,5.0, 46, 0
0.02,4.14,5.0, 66, 0
0.02,3.98,5.0, 1348, 0
0.02,3.78,5.0, 27, 0
0.02,4.2,5.0, 53, 0
0.02,3.82,5.0, 1763, 0
0.02,4.06,5.0, 2245, 0
0.02,4.26,5.0, 607, 0
0.02,3.94,5.0, 82, 0
0.02,3.7,5.0, 1123, 0
0.02,3.78,5.0, 129, 0
0.02,3.66,5.0, 71, 0
0.02,3.84,5.0, 6704, 0
0.02,3.9,5.0, 176, 0
0.02,3.78,5.0, 468, 0
0.02,3.84,5.0, 5, 0
0.02,3.94,5.0, 700, 0
0.02,4.26,5.0, 164, 0
0.02,4.12,5.0, 26, 0
0.02,3.84,5.0, 1167, 0
0.02,4.04,5.0, 295, 0
0.02,3.74,5.0, 8569, 0
0.02,3.98,5.0, 122, 0
0.02,3.7,5.0, 127, 0
0.02,4.26,5.0, 940, 0
0.02,3.74,5.0, 29, 0
0.02,3.88,5.0, 8, 0
0.02,3.38,5.0, 237, 0
0.02,4.24,5.0, 19, 0
0.02,3.88,5.0, 430, 0
0.02,3.86,5.0, 5513, 0
0.02,4.1,5.0, 67, 0
0.02,4.18,5.0, 1574, 0
0.02,4.04,5.0, 563, 0
0.02,3.64,5.0, 6154, 0
0.02,3.96,5.0, 7, 0
0.02,3.88,5.0, 228, 0
0.02,3.84,5.0, 59, 0
0.02,4.14,5.0, 2, 0
0.02,3.6,5.0, 902, 0
0.02,4.18,5.0, 2638, 0
0.02,3.9,5.0, 46, 0
0.02,3.84,5.0, 11, 0
0.02,4.08,5.0, 26, 0
0.02,3.9,5.0, 116, 0
0.02,4.18,5.0, 28, 0
0.02,4.26,5.0, 381, 0
0.02,4.08,5.0, 525, 0
0.02,4.0,5.0, 55, 0
0.02,3.74,5.0, 312, 0
0.02,3.88,5.0, 108, 0
0.02,3.82,5.0, 45, 0
0.02,4.04,5.0, 54, 0
0.02,3.96,5.0, 18, 0
0.02,4.12,5.0, 614, 0
0.02,4.1,5.0, 547, 0
0.02,3.8,5.0, 19, 0
0.02,3.86,5.0, 261, 0
0.02,4.16,5.0, 319, 0
0.02,3.58,5.0, 2, 0
0.02,3.56,5.0, 1729, 0
0.02,4.0,5.0, 965, 0
0.02,4.08,5.0, 4, 0
0.02,3.88,5.0, 76, 0
0.02,3.72,5.0, 46, 0
0.02,4.0,5.0, 37, 0
0.02,3.7,5.0, 631, 0
0.02,3.92,5.0, 22, 0
0.02,4.2,5.0, 3757, 0
0.02,4.16,5.0, 18, 0
0.02,3.96,5.0, 265, 0
0.02,3.98,5.0, 260, 0
0.02,3.82,5.0, 380, 0
0.02,4.02,5.0, 1744, 0
0.02,3.76,5.0, 781, 0
0.02,3.92,5.0, 92, 0
0.02,3.78,5.0, 3641, 0
0.02,4.12,5.0, 847, 0
0.02,3.74,5.0, 338, 0
0.02,3.98,5.0, 24, 0
0.02,3.98,5.0, 84, 0
0.02,3.78,5.0, 3545, 0
0.02,3.86,5.0, 120, 0
0.02,3.92,5.0, 311, 0
0.02,4.24,5.0, 140, 0
0.02,3.86,5.0, 193, 0
0.02,4.02,5.0, 60, 0
0.02,4.1,5.0, 33, 0
0.02,3.98,5.0, 611, 0
0.02,4.12,5.0, 13, 0
0.02,3.54,5.0, 129, 0
0.02,3.74,5.0, 310, 0
0.02,3.82,5.0, 267, 0
0.02,3.84,5.0, 94, 0
0.02,3.76,5.0, 334, 0
0.02,3.74,5.0, 112, 0
0.02,3.62,5.0, 438, 0
0.02,4.1,5.0, 10000, 10
0.02,3.88,5.0, 791, 0
0.02,3.8,5.0, 43, 0
0.02,3.94,5.0, 44, 0
0.02,4.04,5.0, 118, 0
0.02,4.04,5.0, 1, 0
0.02,3.98,5.0, 7956, 0
0.02,4.06,5.0, 187, 0
0.02,3.72,5.0, 488, 0
0.02,3.92,5.0, 30, 0
0.02,3.86,5.0, 2, 0
0.02,3.98,5.0, 24, 0
0.02,4.4,5.0, 325, 0
0.02,3.82,5.0, 70, 0
0.02,3.86,5.0, 90, 0
0.02,3.86,5.0, 1588, 0
0.02,3.9,5.0, 242, 0
0.02,4.1,5.0, 296, 0
0.02,3.82,5.0, 97, 0
0.02,3.56,5.0, 1, 0
0.02,3.94,5.0, 8, 0
0.02,3.88,5.0, 3, 0
0.02,3.84,5.0, 13, 0
0.02,3.96,5.0, 8, 0
0.02,4.14,5.0, 893, 0
0.02,3.96,5.0, 11, 0
0.02,3.54,5.0, 272, 0
0.02,3.7,5.0, 300, 0
0.02,3.92,5.0, 127, 0
0.02,3.98,5.0, 507, 0
0.02,3.86,5.0, 71, 0
0.02,3.92,5.0, 27, 0
0.02,3.78,5.0, 42, 0
0.02,3.92,5.0, 22, 0
0.02,4.08,5.0, 26, 0
0.02,3.86,5.0, 1005, 0
0.02,3.84,5.0, 207, 0
0.02,3.7,5.0, 24, 0
0.02,4.24,5.0, 83, 0
0.02,3.84,5.0, 1788, 0
0.02,4.02,5.0, 164, 0
0.02,4.0,5.0, 25, 0
0.02,3.84,5.0, 11, 0
0.02,3.48,5.0, 32, 0
0.02,3.62,5.0, 286, 0
0.02,4.16,5.0, 122, 0
0.02,3.52,5.0, 16, 0
0.02,3.88,5.0, 27, 0
0.02,4.06,5.0, 174, 0
0.02,3.94,5.0, 260, 0
0.02,3.58,5.0, 8508, 0
0.02,3.68,5.0, 17, 0
0.02,3.72,5.0, 349, 0
0.02,3.58,5.0, 5, 0
0.02,3.9,5.0, 1567, 0
0.02,3.8,5.0, 2, 0
0.02,3.98,5.0, 109, 0
0.02,3.86,5.0, 74, 0
0.02,3.82,5.0, 187, 0
0.02,4.06,5.0, 17, 0
0.02,3.8,5.0, 61, 0
0.02,3.98,5.0, 306, 0
0.02,3.82,5.0, 2828, 0
0.02,3.6,5.0, 111, 0
0.02,3.62,5.0, 1674, 0
0.02,4.18,5.0, 117, 0
0.02,3.78,5.0, 59, 0
0.02,3.9,5.0, 548, 0
0.02,4.22,5.0, 82, 0
0.02,3.66,5.0, 1291, 0
0.02,3.9,5.0, 1296, 0
0.02,3.96,5.0, 26, 0
0.02,3.94,5.0, 33, 0
0.02,3.9,5.0, 1130, 0
0.02,3.74,5.0, 122, 0
0.02,3.8,5.0, 5, 0
0.02,3.92,5.0, 2, 0
0.02,3.78,5.0, 51, 0
0.02,3.94,5.0, 132, 0
0.02,3.94,5.0, 17, 0
0.02,4.12,5.0, 720, 0
0.02,4.0,5.0, 6, 0
0.02,3.9,5.0, 868, 0
0.02,3.94,5.0, 693, 0
0.02,4.18,5.0, 372, 0
0.02,3.78,5.0, 43, 0
0.02,3.4,5.0, 33, 0
0.02,4.08,5.0, 1, 0
0.02,3.9,5.0, 44, 0
0.02,3.86,5.0, 467, 0
0.02,3.82,5.0, 1282, 0
0.02,4.12,5.0, 278, 0
0.02,3.78,5.0, 0, 0
0.02,4.42,5.0, 616, 0
0.02,4.0,5.0, 34, 0
0.02,4.18,5.0, 41, 0
0.02,4.08,5.0, 10, 0
0.02,3.66,5.0, 299, 0
0.02,4.14,5.0, 18, 0
0.02,4.02,5.0, 3629, 0
0.02,3.74,5.0, 1478, 0
0.02,3.92,5.0, 51, 0
0.02,3.9,5.0, 20, 0
0.02,3.7,5.0, 99, 0
0.02,4.02,5.0, 307, 0
0.02,3.98,5.0, 793, 0
0.02,4.08,5.0, 21, 0
0.02,3.76,5.0, 33, 0
0.02,3.86,5.0, 24, 0
0.02,4.22,5.0, 79, 0
0.02,3.86,5.0, 33, 0
0.02,3.68,5.0, 8524, 0
0.02,3.72,5.0, 43, 0
0.02,3.76,5.0, 232, 0
0.02,4.24,5.0, 65, 0
0.02,3.98,5.0, 24, 0
0.02,4.12,5.0, 32, 0
0.02,3.92,5.0, 2833, 0
0.02,3.8,5.0, 8, 0
0.02,3.48,5.0, 192, 0
0.02,4.18,5.0, 287, 0
0.02,4.22,5.0, 32, 0
0.02,3.8,5.0, 20, 0
0.02,4.12,5.0, 12, 0
0.02,3.82,5.0, 721, 0
0.02,4.36,5.0, 51, 0
0.02,3.8,5.0, 9, 0
0.02,3.8,5.0, 404, 0
0.02,4.18,5.0, 107, 0
0.02,4.2,5.0, 136, 0
0.02,3.72,5.0, 233, 0
0.02,3.94,5.0, 174, 0
0.02,3.96,5.0, 14, 0
0.02,3.68,5.0, 31, 0
0.02,3.78,5.0, 4, 0
0.02,3.78,5.0, 43, 0
0.02,3.96,5.0, 49, 0
0.02,3.98,5.0, 58, 0
0.02,3.84,5.0, 504, 0
0.02,3.94,5.0, 335, 0
0.02,3.54,5.0, 14, 0
0.02,3.8,5.0, 132, 0
0.02,3.92,5.0, 9, 0
0.02,3.86,5.0, 93, 0
0.02,3.72,5.0, 247, 0
0.02,4.0,5.0, 158, 0
0.02,4.0,5.0, 528, 0
0.02,3.66,5.0, 53, 0
0.02,4.4,5.0, 84, 0
0.02,3.58,5.0, 27, 0
0.02,3.92,5.0, 2478, 0
0.02,4.46,5.0, 485, 0
0.02,4.22,5.0, 248, 0
0.02,3.78,5.0, 154, 0
0.02,4.1,5.0, 102, 0
0.02,3.86,5.0, 509, 0
0.02,4.12,5.0, 92, 0
0.02,3.62,5.0, 1502, 0
0.02,4.1,5.0, 4621, 0
0.02,4.08,5.0, 145, 0
0.02,4.24,5.0, 422, 0
0.02,4.04,5.0, 310, 0
0.02,3.92,5.0, 63, 0
0.02,3.88,5.0, 17, 0
0.02,4.0,5.0, 48, 0
0.02,4.22,5.0, 733, 0
0.02,4.22,5.0, 4, 0
0.02,4.08,5.0, 16, 0
0.02,4.12,5.0, 17, 0
0.02,4.2,5.0, 6047, 0
0.02,3.64,5.0, 1373, 0
0.02,3.76,5.0, 21, 0
0.02,3.9,5.0, 319, 0
0.02,3.92,5.0, 328, 0
0.02,4.32,5.0, 11, 0
0.02,3.84,5.0, 82, 0
0.02,3.68,5.0, 27, 0
0.02,4.0,5.0, 8, 0
0.02,3.82,5.0, 28, 0
0.02,4.42,5.0, 13, 0
0.02,3.84,5.0, 30, 0
0.02,4.1,5.0, 99, 0
0.02,3.76,5.0, 54, 0
0.02,4.18,5.0, 101, 0
0.02,4.14,5.0, 39, 0
0.02,4.06,5.0, 777, 0
0.02,3.84,5.0, 60, 0
0.02,4.2,5.0, 705, 0
0.02,3.9,5.0, 73, 0
0.02,4.04,5.0, 72, 0
0.02,4.02,5.0, 235, 0
0.02,4.1,5.0, 654, 0
0.02,4.02,5.0, 315, 0
0.02,3.9,5.0, 1, 0
0.02,3.9,5.0, 502, 0
0.02,3.92,5.0, 216, 0
0.02,4.08,5.0, 59, 0
0.02,4.0,5.0, 57, 0
0.02,4.1,5.0, 13, 0
0.02,4.02,5.0, 326, 0
0.02,3.74,5.0, 13, 0
0.02,4.02,5.0, 8962, 0
0.02,4.08,5.0, 165, 0
0.02,3.7,5.0, 69, 0
0.02,3.82,5.0, 4694, 0
0.02,3.68,5.0, 209, 0
0.02,4.0,5.0, 73, 0
0.02,3.94,5.0, 278, 0
0.02,4.2,5.0, 19, 0
0.02,3.9,5.0, 5114, 0
0.02,4.18,5.0, 74, 0
0.02,3.96,5.0, 350, 0
0.02,3.72,5.0, 331, 0
0.02,4.02,5.0, 4, 0
0.02,4.12,5.0, 21, 0
0.02,3.88,5.0, 608, 0
0.02,3.92,5.0, 128, 0
0.02,4.14,5.0, 20, 0
0.02,4.1,5.0, 1, 0
0.02,3.84,5.0, 172, 0
0.02,3.64,5.0, 1324, 0
0.02,3.72,5.0, 116, 0
0.02,4.02,5.0, 70, 0
0.02,3.92,5.0, 100, 0
0.02,3.98,5.0, 579, 0
0.02,3.78,5.0, 1, 0
0.02,3.76,5.0, 17, 0
0.02,3.64,5.0, 19, 0
0.02,4.36,5.0, 29, 0
0.02,3.78,5.0, 495, 0
0.02,3.74,5.0, 900, 0
0.02,3.72,5.0, 3339, 0
0.02,3.74,5.0, 3496, 0
0.02,4.14,5.0, 233, 0
0.02,3.84,5.0, 4403, 0
0.02,3.86,5.0, 27, 0
0.02,3.74,5.0, 47, 0
0.02,4.0,5.0, 1714, 0
0.02,3.86,5.0, 18, 0
0.02,3.8,5.0, 2, 0
0.02,4.12,5.0, 553, 0
0.02,3.68,5.0, 21, 0
0.02,3.72,5.0, 33, 0
0.02,3.96,5.0, 185, 0
0.02,3.8,5.0, 38, 0
0.02,3.82,5.0, 285, 0
0.02,3.64,5.0, 0, 0
0.02,3.72,5.0, 5, 0
0.02,3.86,5.0, 6, 0
0.02,3.78,5.0, 1738, 0
0.02,4.2,5.0, 451, 0
0.02,3.74,5.0, 39, 0
0.02,3.72,5.0, 483, 0
0.02,3.7,5.0, 57, 0
0.02,3.84,5.0, 20, 0
0.02,4.14,5.0, 26, 0
0.02,3.8,5.0, 10, 0
0.02,3.82,5.0, 4595, 0
0.02,3.78,5.0, 701, 0
0.02,4.34,5.0, 2, 0
