p, k, b/c, n, result
0.02,3.9,3.9, 8326, 0
0.02,3.72,3.9, 49, 0
0.02,3.82,3.9, 237, 0
0.02,3.7,3.9, 39, 0
0.02,4.04,3.9, 2608, 0
0.02,4.06,3.9, 1612, 0
0.02,4.38,3.9, 22, 0
0.02,3.56,3.9, 8, 0
0.02,3.66,3.9, 466, 0
0.02,3.98,3.9, 6426, 0
0.02,3.84,3.9, 117, 0
0.02,3.76,3.9, 925, 0
0.02,3.84,3.9, 247, 0
0.02,3.84,3.9, 108, 0
0.02,3.66,3.9, 84, 0
0.02,3.92,3.9, 56, 0
0.02,4.0,3.9, 159, 0
0.02,3.88,3.9, 276, 0
0.02,4.0,3.9, 133, 0
0.02,4.2,3.9, 830, 0
0.02,3.58,3.9, 4, 0
0.02,3.66,3.9, 317, 0
0.02,3.64,3.9, 8312, 100
0.02,3.94,3.9, 85, 0
0.02,4.0,3.9, 402, 0
0.02,3.72,3.9, 7, 0
0.02,4.12,3.9, 8, 0
0.02,4.18,3.9, 47, 0
0.02,3.82,3.9, 197, 0
0.02,3.8,3.9, 202, 0
0.02,3.96,3.9, 164, 0
0.02,3.76,3.9, 70, 0
0.02,4.2,3.9, 150, 0
0.02,3.36,3.9, 37, 0
0.02,3.58,3.9, 450, 0
0.02,3.82,3.9, 8, 0
0.02,4.02,3.9, 53, 0
0.02,3.92,3.9, 692, 0
0.02,3.7,3.9, 172, 0
0.02,3.94,3.9, 14, 0
0.02,4.16,3.9, 5267, 100
0.02,3.92,3.9, 539, 0
0.02,4.02,3.9, 8763, 100
0.02,4.26,3.9, 71, 0
0.02,4.0,3.9, 55, 0
0.02,3.92,3.9, 232, 0
0.02,3.88,3.9, 182, 0
0.02,4.08,3.9, 150, 0
0.02,4.06,3.9, 269, 0
0.02,4.04,3.9, 191, 0
0.02,4.1,3.9, 710, 0
0.02,4.12,3.9, 3608, 0
0.02,3.84,3.9, 5659, 100
0.02,4.06,3.9, 66, 0
0.02,3.7,3.9, 74, 0
0.02,3.96,3.9, 1031, 0
0.02,3.72,3.9, 71, 0
0.02,4.3,3.9, 56, 0
0.02,3.86,3.9, 8199, 100
0.02,3.92,3.9, 53, 0
0.02,3.98,3.9, 137, 0
0.02,3.94,3.9, 157, 0
0.02,3.8,3.9, 13, 0
0.02,4.22,3.9, 84, 0
0.02,3.66,3.9, 1036, 0
0.02,3.56,3.9, 126, 0
0.02,4.08,3.9, 43, 0
0.02,3.82,3.9, 134, 0
0.02,3.66,3.9, 2393, 0
0.02,3.92,3.9, 166, 0
0.02,4.06,3.9, 5, 0
0.02,4.18,3.9, 443, 0
0.02,4.04,3.9, 389, 0
0.02,3.76,3.9, 12, 0
0.02,3.82,3.9, 53, 0
0.02,3.92,3.9, 1, 0
0.02,4.0,3.9, 20, 0
0.02,3.96,3.9, 764, 0
0.02,4.18,3.9, 6317, 100
0.02,3.8,3.9, 2815, 0
0.02,3.64,3.9, 12, 0
0.02,4.3,3.9, 200, 0
0.02,4.34,3.9, 71, 0
0.02,3.56,3.9, 118, 0
0.02,3.96,3.9, 61, 0
0.02,3.92,3.9, 29, 0
0.02,4.34,3.9, 144, 0
0.02,3.96,3.9, 301, 0
0.02,3.88,3.9, 139, 0
0.02,3.74,3.9, 45, 0
0.02,3.8,3.9, 284, 0
0.02,3.66,3.9, 716, 0
0.02,3.96,3.9, 40, 0
0.02,3.5,3.9, 80, 0
0.02,4.14,3.9, 710, 0
0.02,3.84,3.9, 250, 0
0.02,3.62,3.9, 4, 0
0.02,3.9,3.9, 23, 0
0.02,4.22,3.9, 673, 0
0.02,4.02,3.9, 29, 0
0.02,3.86,3.9, 48, 0
0.02,3.72,3.9, 22, 0
0.02,4.0,3.9, 38, 0
0.02,3.96,3.9, 17, 0
0.02,4.0,3.9, 60, 0
0.02,4.32,3.9, 61, 0
0.02,3.86,3.9, 1264, 0
0.02,3.78,3.9, 16, 0
0.02,3.98,3.9, 130, 0
0.02,3.92,3.9, 7697, 100
0.02,4.16,3.9, 37, 0
0.02,3.6,3.9, 4928, 0
0.02,3.84,3.9, 7, 0
0.02,3.72,3.9, 11, 0
0.02,4.0,3.9, 1217, 0
0.02,3.6,3.9, 98, 0
0.02,4.14,3.9, 8655, 100
0.02,3.54,3.9, 1049, 0
0.02,4.12,3.9, 85, 0
0.02,4.06,3.9, 84, 0
0.02,3.98,3.9, 452, 0
0.02,3.78,3.9, 77, 0
0.02,4.06,3.9, 189, 0
0.02,3.88,3.9, 9883, 100
0.02,4.18,3.9, 19, 0
0.02,3.64,3.9, 10, 0
0.02,3.88,3.9, 507, 0
0.02,3.84,3.9, 8351, 100
0.02,4.08,3.9, 113, 0
0.02,3.94,3.9, 335, 0
0.02,4.04,3.9, 6, 0
0.02,4.14,3.9, 228, 0
0.02,3.98,3.9, 91, 0
0.02,3.74,3.9, 3698, 0
0.02,4.06,3.9, 379, 0
0.02,3.88,3.9, 69, 0
0.02,4.04,3.9, 116, 0
0.02,3.92,3.9, 175, 0
0.02,3.8,3.9, 207, 0
0.02,4.28,3.9, 20, 0
0.02,3.8,3.9, 65, 0
0.02,3.98,3.9, 16, 0
0.02,3.66,3.9, 2288, 0
0.02,3.64,3.9, 14, 0
0.02,4.08,3.9, 16, 0
0.02,4.04,3.9, 298, 0
0.02,3.96,3.9, 144, 0
0.02,3.82,3.9, 379, 0
0.02,3.82,3.9, 97, 0
0.02,3.9,3.9, 70, 0
