p, k, b/c, n, result
0.02,4.08,2.2, 349, 0
0.02,3.82,2.2, 30, 0
0.02,3.84,2.2, 785, 0
0.02,4.56,2.2, 380, 0
0.02,3.74,2.2, 15, 0
0.02,3.78,2.2, 1757, 0
0.02,3.68,2.2, 6, 0
0.02,3.82,2.2, 1734, 0
0.02,3.76,2.2, 14, 0
0.02,4.2,2.2, 249, 0
0.02,4.16,2.2, 606, 0
0.02,4.14,2.2, 105, 0
0.02,4.26,2.2, 24, 0
0.02,3.96,2.2, 47, 0
0.02,4.04,2.2, 11, 0
0.02,3.98,2.2, 10000, 5
0.02,4.04,2.2, 4, 0
0.02,4.0,2.2, 19, 0
0.02,3.92,2.2, 418, 0
0.02,3.58,2.2, 27, 0
0.02,3.94,2.2, 176, 0
0.02,3.9,2.2, 1, 0
0.02,4.24,2.2, 13, 0
0.02,4.04,2.2, 925, 0
0.02,3.96,2.2, 9, 0
0.02,4.12,2.2, 16, 0
0.02,3.9,2.2, 104, 0
0.02,4.08,2.2, 54, 0
0.02,3.78,2.2, 501, 0
0.02,4.1,2.2, 28, 0
0.02,4.04,2.2, 2174, 0
0.02,4.12,2.2, 26, 0
0.02,3.78,2.2, 392, 0
0.02,3.86,2.2, 2695, 0
0.02,4.26,2.2, 10000, 4
0.02,4.26,2.2, 44, 0
0.02,3.58,2.2, 6, 0
0.02,3.7,2.2, 100, 0
0.02,4.14,2.2, 327, 0
0.02,4.04,2.2, 30, 0
0.02,4.06,2.2, 785, 0
0.02,4.12,2.2, 40, 0
0.02,4.1,2.2, 18, 0
0.02,3.5,2.2, 304, 0
0.02,3.9,2.2, 506, 0
0.02,3.8,2.2, 4086, 0
0.02,4.12,2.2, 423, 0
0.02,4.1,2.2, 262, 0
0.02,3.98,2.2, 47, 0
0.02,3.9,2.2, 251, 0
0.02,3.88,2.2, 91, 0
0.02,3.88,2.2, 24, 0
0.02,3.72,2.2, 13, 0
0.02,4.02,2.2, 7, 0
0.02,4.04,2.2, 147, 0
0.02,3.98,2.2, 193, 0
0.02,3.74,2.2, 315, 0
0.02,3.9,2.2, 68, 0
0.02,4.14,2.2, 2855, 0
0.02,3.86,2.2, 27, 0
0.02,3.96,2.2, 405, 0
0.02,3.74,2.2, 19, 0
0.02,4.0,2.2, 61, 0
0.02,4.0,2.2, 431, 0
0.02,4.02,2.2, 0, 0
0.02,3.74,2.2, 4, 0
0.02,3.96,2.2, 33, 0
0.02,3.82,2.2, 1294, 0
0.02,3.8,2.2, 235, 0
0.02,3.58,2.2, 2627, 0
0.02,4.04,2.2, 135, 0
0.02,4.04,2.2, 77, 0
0.02,4.18,2.2, 20, 0
0.02,4.04,2.2, 1946, 0
0.02,3.92,2.2, 19, 0
0.02,3.8,2.2, 5, 0
0.02,3.62,2.2, 55, 0
0.02,3.78,2.2, 579, 0
0.02,3.94,2.2, 24, 0
0.02,4.0,2.2, 46, 0
0.02,3.86,2.2, 591, 0
0.02,3.58,2.2, 198, 0
0.02,4.0,2.2, 334, 0
0.02,3.9,2.2, 13, 0
0.02,4.2,2.2, 8, 0
0.02,3.52,2.2, 635, 0
0.02,3.72,2.2, 4, 0
0.02,3.68,2.2, 253, 0
0.02,3.58,2.2, 4, 0
0.02,3.6,2.2, 621, 0
0.02,3.96,2.2, 82, 0
0.02,4.22,2.2, 109, 0
0.02,3.7,2.2, 77, 0
0.02,3.72,2.2, 43, 0
0.02,3.94,2.2, 10, 0
0.02,4.06,2.2, 15, 0
0.02,3.78,2.2, 3661, 0
0.02,4.32,2.2, 111, 0
0.02,3.88,2.2, 69, 0
0.02,3.84,2.2, 51, 0
0.02,4.04,2.2, 119, 0
0.02,3.82,2.2, 324, 0
0.02,4.16,2.2, 457, 0
0.02,3.7,2.2, 538, 0
0.02,3.78,2.2, 20, 0
0.02,4.02,2.2, 535, 0
0.02,4.04,2.2, 49, 0
0.02,3.82,2.2, 18, 0
0.02,3.88,2.2, 10000, 19
0.02,4.34,2.2, 15, 0
0.02,3.68,2.2, 59, 0
0.02,3.74,2.2, 1, 0
0.02,4.06,2.2, 26, 0
0.02,3.64,2.2, 66, 0
0.02,3.6,2.2, 7, 0
0.02,3.84,2.2, 81, 0
0.02,3.66,2.2, 21, 0
0.02,3.96,2.2, 24, 0
0.02,3.82,2.2, 12, 0
0.02,3.86,2.2, 144, 0
0.02,3.48,2.2, 929, 0
0.02,3.86,2.2, 1484, 0
0.02,4.32,2.2, 732, 0
0.02,4.12,2.2, 2829, 0
0.02,4.0,2.2, 53, 0
0.02,3.9,2.2, 43, 0
0.02,3.76,2.2, 416, 0
0.02,4.02,2.2, 58, 0
0.02,3.98,2.2, 21, 0
0.02,3.68,2.2, 103, 0
0.02,3.88,2.2, 242, 0
0.02,3.72,2.2, 25, 0
0.02,4.04,2.2, 292, 0
0.02,4.28,2.2, 281, 0
0.02,4.02,2.2, 9, 0
0.02,4.02,2.2, 13, 0
0.02,4.1,2.2, 88, 0
0.02,4.02,2.2, 96, 0
0.02,4.12,2.2, 2650, 0
0.02,3.94,2.2, 94, 0
0.02,4.28,2.2, 1320, 0
0.02,4.16,2.2, 18, 0
0.02,3.9,2.2, 3, 0
0.02,3.7,2.2, 75, 0
0.02,4.08,2.2, 999, 0
0.02,3.72,2.2, 220, 0
0.02,3.58,2.2, 178, 0
0.02,4.0,2.2, 335, 0
0.02,3.96,2.2, 12, 0
0.02,3.88,2.2, 95, 0
0.02,4.06,2.2, 1, 0
0.02,3.92,2.2, 125, 0
0.02,3.94,2.2, 19, 0
0.02,3.94,2.2, 90, 0
0.02,3.82,2.2, 3, 0
0.02,4.16,2.2, 2404, 0
0.02,3.82,2.2, 19, 0
0.02,4.18,2.2, 36, 0
0.02,4.04,2.2, 40, 0
0.02,4.0,2.2, 8985, 0
0.02,3.96,2.2, 81, 0
0.02,4.2,2.2, 40, 0
0.02,3.38,2.2, 2087, 0
0.02,3.8,2.2, 4025, 0
0.02,3.94,2.2, 22, 0
0.02,3.84,2.2, 3640, 0
0.02,4.2,2.2, 42, 0
0.02,4.06,2.2, 128, 0
0.02,3.94,2.2, 101, 0
0.02,4.02,2.2, 743, 0
0.02,3.74,2.2, 78, 0
0.02,4.06,2.2, 1425, 0
0.02,4.02,2.2, 368, 0
0.02,3.88,2.2, 27, 0
0.02,3.66,2.2, 4, 0
0.02,3.58,2.2, 136, 0
0.02,4.3,2.2, 63, 0
0.02,3.76,2.2, 1, 0
0.02,3.86,2.2, 6, 0
0.02,3.7,2.2, 421, 0
0.02,3.48,2.2, 163, 0
0.02,3.94,2.2, 111, 0
0.02,3.92,2.2, 152, 0
0.02,3.96,2.2, 66, 0
0.02,3.96,2.2, 3147, 0
0.02,3.8,2.2, 78, 0
0.02,3.74,2.2, 1853, 0
0.02,4.26,2.2, 368, 0
0.02,3.74,2.2, 477, 0
0.02,3.96,2.2, 418, 0
0.02,4.04,2.2, 274, 0
0.02,3.82,2.2, 252, 0
0.02,3.96,2.2, 237, 0
0.02,3.44,2.2, 474, 0
0.02,4.26,2.2, 864, 0
0.02,3.76,2.2, 16, 0
0.02,3.9,2.2, 284, 0
0.02,4.1,2.2, 442, 0
0.02,3.72,2.2, 151, 0
0.02,4.06,2.2, 59, 0
0.02,3.98,2.2, 20, 0
0.02,3.68,2.2, 250, 0
0.02,3.9,2.2, 21, 0
0.02,4.02,2.2, 11, 0
0.02,4.24,2.2, 205, 0
0.02,3.98,2.2, 91, 0
0.02,4.04,2.2, 366, 0
0.02,4.0,2.2, 28, 0
0.02,4.28,2.2, 469, 0
0.02,4.02,2.2, 900, 0
0.02,3.86,2.2, 32, 0
0.02,4.28,2.2, 244, 0
0.02,3.98,2.2, 513, 0
0.02,3.62,2.2, 3158, 0
0.02,4.14,2.2, 148, 0
0.02,3.86,2.2, 61, 0
0.02,3.82,2.2, 609, 0
0.02,4.14,2.2, 716, 0
0.02,3.84,2.2, 1359, 0
0.02,3.88,2.2, 2447, 0
0.02,3.72,2.2, 5976, 0
0.02,4.0,2.2, 227, 0
0.02,4.06,2.2, 392, 0
0.02,3.88,2.2, 38, 0
0.02,4.02,2.2, 664, 0
0.02,3.98,2.2, 164, 0
0.02,4.36,2.2, 55, 0
0.02,3.6,2.2, 301, 0
0.02,4.18,2.2, 58, 0
0.02,3.96,2.2, 8, 0
0.02,3.94,2.2, 6, 0
0.02,4.0,2.2, 3, 0
0.02,3.92,2.2, 316, 0
0.02,3.76,2.2, 1802, 0
0.02,3.96,2.2, 61, 0
0.02,3.98,2.2, 54, 0
0.02,4.22,2.2, 241, 0
0.02,3.86,2.2, 368, 0
0.02,3.8,2.2, 357, 0
0.02,3.94,2.2, 167, 0
0.02,3.62,2.2, 10, 0
0.02,3.7,2.2, 1613, 0
0.02,4.46,2.2, 14, 0
0.02,3.86,2.2, 25, 0
0.02,3.74,2.2, 2118, 0
0.02,3.96,2.2, 33, 0
0.02,4.1,2.2, 1612, 0
0.02,3.82,2.2, 202, 0
0.02,3.84,2.2, 19, 0
0.02,3.94,2.2, 1357, 0
0.02,3.78,2.2, 1125, 0
0.02,3.92,2.2, 145, 0
0.02,4.04,2.2, 39, 0
0.02,3.76,2.2, 17, 0
0.02,3.84,2.2, 24, 0
0.02,4.08,2.2, 246, 0
0.02,3.96,2.2, 2305, 0
0.02,4.14,2.2, 1159, 0
0.02,4.0,2.2, 166, 0
0.02,3.68,2.2, 3, 0
0.02,3.92,2.2, 2, 0
0.02,4.02,2.2, 239, 0
0.02,3.64,2.2, 30, 0
0.02,3.76,2.2, 157, 0
0.02,3.92,2.2, 559, 0
0.02,4.14,2.2, 2957, 0
0.02,4.26,2.2, 35, 0
0.02,3.96,2.2, 146, 0
0.02,4.06,2.2, 104, 0
0.02,3.76,2.2, 241, 0
0.02,3.7,2.2, 94, 0
0.02,3.74,2.2, 100, 0
0.02,4.14,2.2, 109, 0
0.02,3.78,2.2, 25, 0
0.02,3.9,2.2, 22, 0
0.02,3.98,2.2, 317, 0
0.02,4.22,2.2, 6, 0
0.02,3.8,2.2, 318, 0
0.02,4.0,2.2, 32, 0
0.02,3.92,2.2, 24, 0
0.02,3.78,2.2, 218, 0
0.02,3.88,2.2, 261, 0
0.02,4.12,2.2, 36, 0
0.02,3.78,2.2, 872, 0
0.02,4.12,2.2, 233, 0
0.02,3.74,2.2, 36, 0
0.02,3.92,2.2, 167, 0
0.02,3.76,2.2, 84, 0
0.02,3.96,2.2, 580, 0
0.02,3.58,2.2, 1393, 0
0.02,3.82,2.2, 131, 0
0.02,3.62,2.2, 36, 0
0.02,4.04,2.2, 477, 0
0.02,3.88,2.2, 934, 0
0.02,3.84,2.2, 207, 0
0.02,4.08,2.2, 270, 0
0.02,4.28,2.2, 82, 0
0.02,3.88,2.2, 20, 0
0.02,3.96,2.2, 127, 0
0.02,3.82,2.2, 362, 0
0.02,4.22,2.2, 4452, 0
0.02,3.94,2.2, 31, 0
0.02,3.9,2.2, 1125, 0
0.02,3.84,2.2, 224, 0
0.02,3.9,2.2, 4964, 0
0.02,3.96,2.2, 1016, 0
0.02,3.72,2.2, 0, 0
0.02,4.04,2.2, 4524, 0
0.02,3.94,2.2, 117, 0
0.02,3.8,2.2, 446, 0
0.02,4.2,2.2, 20, 0
0.02,3.92,2.2, 411, 0
0.02,4.4,2.2, 1489, 0
0.02,3.98,2.2, 845, 0
0.02,4.22,2.2, 113, 0
0.02,3.84,2.2, 88, 0
0.02,3.88,2.2, 8, 0
0.02,3.78,2.2, 13, 0
0.02,3.76,2.2, 366, 0
0.02,4.12,2.2, 411, 0
0.02,3.62,2.2, 1, 0
0.02,3.76,2.2, 251, 0
0.02,4.02,2.2, 116, 0
0.02,3.94,2.2, 109, 0
0.02,4.18,2.2, 101, 0
0.02,3.86,2.2, 380, 0
0.02,3.94,2.2, 1465, 0
0.02,4.14,2.2, 27, 0
0.02,3.98,2.2, 38, 0
0.02,3.88,2.2, 893, 0
0.02,3.94,2.2, 100, 0
0.02,3.92,2.2, 130, 0
0.02,4.04,2.2, 137, 0
0.02,4.12,2.2, 167, 0
0.02,4.12,2.2, 57, 0
0.02,4.38,2.2, 359, 0
0.02,4.08,2.2, 8, 0
0.02,4.44,2.2, 123, 0
0.02,3.96,2.2, 151, 0
0.02,4.08,2.2, 77, 0
0.02,4.02,2.2, 49, 0
0.02,3.88,2.2, 38, 0
0.02,3.8,2.2, 391, 0
0.02,3.94,2.2, 126, 0
0.02,4.18,2.2, 46, 0
0.02,3.9,2.2, 436, 0
0.02,3.96,2.2, 1078, 0
0.02,3.86,2.2, 12, 0
0.02,3.7,2.2, 20, 0
0.02,3.46,2.2, 562, 0
0.02,3.84,2.2, 2003, 0
0.02,4.12,2.2, 10000, 22
0.02,4.08,2.2, 1, 0
0.02,4.32,2.2, 17, 0
0.02,4.32,2.2, 86, 0
0.02,3.84,2.2, 2658, 0
0.02,3.94,2.2, 1898, 0
0.02,3.66,2.2, 1233, 0
0.02,3.94,2.2, 4223, 0
0.02,3.68,2.2, 33, 0
0.02,4.08,2.2, 3951, 0
0.02,4.06,2.2, 47, 0
0.02,4.1,2.2, 131, 0
0.02,3.76,2.2, 544, 0
0.02,4.06,2.2, 3557, 0
0.02,3.98,2.2, 106, 0
0.02,3.96,2.2, 442, 0
0.02,4.1,2.2, 4, 0
0.02,3.8,2.2, 2032, 0
0.02,3.84,2.2, 77, 0
0.02,3.84,2.2, 772, 0
0.02,3.94,2.2, 58, 0
0.02,3.92,2.2, 23, 0
0.02,3.78,2.2, 5, 0
0.02,4.14,2.2, 36, 0
0.02,4.06,2.2, 1450, 0
0.02,3.54,2.2, 58, 0
0.02,3.9,2.2, 533, 0
0.02,4.22,2.2, 238, 0
0.02,3.8,2.2, 412, 0
0.02,3.82,2.2, 12, 0
0.02,3.9,2.2, 368, 0
0.02,4.02,2.2, 50, 0
0.02,3.72,2.2, 14, 0
0.02,3.86,2.2, 94, 0
0.02,4.04,2.2, 5, 0
0.02,3.82,2.2, 3346, 0
0.02,4.38,2.2, 58, 0
0.02,4.02,2.2, 37, 0
0.02,4.2,2.2, 4, 0
0.02,4.4,2.2, 607, 0
0.02,3.68,2.2, 268, 0
0.02,3.8,2.2, 1602, 0
0.02,3.7,2.2, 20, 0
0.02,3.8,2.2, 19, 0
0.02,3.96,2.2, 5, 0
0.02,4.18,2.2, 94, 0
0.02,3.8,2.2, 649, 0
0.02,3.94,2.2, 48, 0
0.02,3.7,2.2, 770, 0
0.02,3.94,2.2, 3668, 0
0.02,3.66,2.2, 94, 0
0.02,3.86,2.2, 1, 0
0.02,3.96,2.2, 61, 0
0.02,3.8,2.2, 88, 0
0.02,3.7,2.2, 177, 0
0.02,4.04,2.2, 900, 0
0.02,4.04,2.2, 4961, 0
0.02,3.7,2.2, 467, 0
0.02,3.86,2.2, 404, 0
0.02,3.8,2.2, 3712, 0
0.02,3.64,2.2, 109, 0
0.02,4.06,2.2, 66, 0
0.02,4.02,2.2, 198, 0
0.02,3.88,2.2, 33, 0
0.02,4.0,2.2, 18, 0
0.02,4.22,2.2, 10, 0
0.02,3.62,2.2, 1285, 0
0.02,3.74,2.2, 26, 0
0.02,3.78,2.2, 7, 0
0.02,3.88,2.2, 26, 0
0.02,3.96,2.2, 76, 0
0.02,4.08,2.2, 1, 0
0.02,3.98,2.2, 107, 0
0.02,3.78,2.2, 914, 0
0.02,3.8,2.2, 1504, 0
0.02,4.22,2.2, 165, 0
0.02,4.06,2.2, 20, 0
0.02,3.86,2.2, 15, 0
0.02,3.84,2.2, 7214, 0
0.02,4.32,2.2, 6, 0
0.02,4.24,2.2, 4459, 0
0.02,4.3,2.2, 52, 0
0.02,3.88,2.2, 2152, 0
0.02,3.94,2.2, 65, 0
0.02,3.84,2.2, 6262, 0
0.02,4.04,2.2, 16, 0
0.02,3.78,2.2, 108, 0
0.02,4.04,2.2, 59, 0
0.02,4.0,2.2, 44, 0
0.02,3.48,2.2, 61, 0
0.02,4.08,2.2, 10000, 1
0.02,3.88,2.2, 272, 0
0.02,3.72,2.2, 71, 0
0.02,3.98,2.2, 829, 0
0.02,4.18,2.2, 5646, 0
0.02,4.1,2.2, 50, 0
0.02,3.98,2.2, 98, 0
0.02,4.08,2.2, 284, 0
0.02,3.82,2.2, 626, 0
0.02,4.12,2.2, 8, 0
0.02,3.68,2.2, 10000, 4
0.02,3.94,2.2, 158, 0
0.02,3.84,2.2, 99, 0
0.02,4.04,2.2, 82, 0
0.02,3.86,2.2, 532, 0
0.02,3.84,2.2, 33, 0
0.02,3.82,2.2, 70, 0
0.02,3.98,2.2, 58, 0
0.02,3.82,2.2, 49, 0
0.02,3.84,2.2, 900, 0
0.02,3.94,2.2, 780, 0
0.02,3.7,2.2, 980, 0
0.02,4.0,2.2, 250, 0
0.02,3.94,2.2, 162, 0
0.02,3.9,2.2, 598, 0
0.02,3.74,2.2, 1, 0
0.02,3.88,2.2, 0, 0
0.02,4.06,2.2, 42, 0
0.02,3.52,2.2, 98, 0
0.02,4.12,2.2, 65, 0
0.02,3.76,2.2, 91, 0
0.02,3.6,2.2, 368, 0
0.02,3.78,2.2, 285, 0
0.02,3.98,2.2, 369, 0
0.02,3.98,2.2, 197, 0
0.02,3.96,2.2, 9, 0
0.02,3.92,2.2, 8, 0
0.02,3.78,2.2, 413, 0
0.02,4.0,2.2, 120, 0
0.02,3.98,2.2, 104, 0
0.02,3.58,2.2, 3506, 0
0.02,4.14,2.2, 472, 0
0.02,4.16,2.2, 46, 0
0.02,4.34,2.2, 16, 0
0.02,3.78,2.2, 198, 0
0.02,3.8,2.2, 23, 0
0.02,3.76,2.2, 172, 0
0.02,3.76,2.2, 2782, 0
0.02,3.9,2.2, 124, 0
0.02,3.88,2.2, 8122, 0
0.02,3.72,2.2, 1232, 0
0.02,3.92,2.2, 54, 0
0.02,3.9,2.2, 21, 0
0.02,4.16,2.2, 73, 0
0.02,3.72,2.2, 54, 0
0.02,3.84,2.2, 153, 0
0.02,3.74,2.2, 42, 0
0.02,3.78,2.2, 89, 0
0.02,3.9,2.2, 276, 0
0.02,3.74,2.2, 201, 0
0.02,4.12,2.2, 52, 0
0.02,4.08,2.2, 213, 0
0.02,3.64,2.2, 70, 0
0.02,4.0,2.2, 1406, 0
0.02,4.0,2.2, 87, 0
0.02,4.06,2.2, 24, 0
0.02,3.92,2.2, 454, 0
0.02,3.76,2.2, 5, 0
0.02,3.88,2.2, 1704, 0
0.02,3.54,2.2, 105, 0
0.02,3.88,2.2, 41, 0
0.02,3.92,2.2, 229, 0
0.02,4.0,2.2, 17, 0
0.02,3.92,2.2, 0, 0
0.02,4.12,2.2, 3599, 0
0.02,4.1,2.2, 2, 0
0.02,4.16,2.2, 89, 0
0.02,3.92,2.2, 45, 0
0.02,4.08,2.2, 646, 0
0.02,3.7,2.2, 1413, 0
0.02,3.66,2.2, 53, 0
0.02,4.08,2.2, 140, 0
0.02,3.86,2.2, 536, 0
0.02,3.36,2.2, 1406, 0
0.02,4.2,2.2, 4, 0
0.02,3.78,2.2, 270, 0
0.02,3.98,2.2, 1171, 0
0.02,3.8,2.2, 29, 0
0.02,4.1,2.2, 43, 0
0.02,4.14,2.2, 523, 0
0.02,3.74,2.2, 2520, 0
0.02,3.92,2.2, 210, 0
0.02,4.56,2.2, 35, 0
0.02,3.86,2.2, 40, 0
0.02,3.98,2.2, 1, 0
0.02,3.54,2.2, 2797, 0
0.02,3.9,2.2, 9, 0
0.02,3.9,2.2, 402, 0
0.02,3.68,2.2, 185, 0
0.02,3.76,2.2, 15, 0
0.02,4.06,2.2, 2860, 0
0.02,3.78,2.2, 25, 0
0.02,4.18,2.2, 123, 0
0.02,3.96,2.2, 85, 0
0.02,4.3,2.2, 374, 0
0.02,3.62,2.2, 212, 0
0.02,3.86,2.2, 21, 0
0.02,3.86,2.2, 197, 0
0.02,4.08,2.2, 2691, 0
0.02,3.8,2.2, 1240, 0
0.02,3.78,2.2, 302, 0
0.02,3.78,2.2, 96, 0
0.02,4.02,2.2, 1336, 0
0.02,3.92,2.2, 45, 0
0.02,3.9,2.2, 71, 0
0.02,3.72,2.2, 192, 0
0.02,3.9,2.2, 3588, 0
0.02,3.94,2.2, 20, 0
0.02,3.76,2.2, 150, 0
0.02,4.04,2.2, 82, 0
0.02,3.92,2.2, 1, 0
0.02,3.92,2.2, 141, 0
0.02,3.86,2.2, 4, 0
0.02,3.92,2.2, 46, 0
0.02,4.06,2.2, 12, 0
0.02,3.72,2.2, 64, 0
0.02,3.96,2.2, 568, 0
0.02,4.26,2.2, 29, 0
0.02,4.04,2.2, 10, 0
0.02,4.04,2.2, 125, 0
0.02,3.88,2.2, 73, 0
0.02,3.82,2.2, 59, 0
0.02,3.92,2.2, 91, 0
0.02,3.68,2.2, 18, 0
0.02,4.02,2.2, 795, 0
0.02,3.96,2.2, 172, 0
0.02,4.1,2.2, 1590, 0
0.02,3.82,2.2, 19, 0
0.02,4.06,2.2, 80, 0
0.02,4.02,2.2, 34, 0
0.02,4.0,2.2, 2064, 0
0.02,4.24,2.2, 13, 0
0.02,4.12,2.2, 1246, 0
0.02,4.14,2.2, 1364, 0
0.02,4.1,2.2, 17, 0
0.02,3.72,2.2, 65, 0
0.02,4.18,2.2, 219, 0
0.02,3.44,2.2, 14, 0
0.02,3.62,2.2, 226, 0
0.02,3.94,2.2, 73, 0
0.02,3.76,2.2, 240, 0
0.02,4.08,2.2, 1835, 0
0.02,3.94,2.2, 1003, 0
0.02,3.96,2.2, 2509, 0
0.02,3.8,2.2, 111, 0
0.02,3.88,2.2, 12, 0
0.02,3.54,2.2, 803, 0
0.02,3.96,2.2, 29, 0
0.02,3.94,2.2, 55, 0
0.02,4.42,2.2, 16, 0
0.02,4.24,2.2, 142, 0
0.02,4.12,2.2, 13, 0
0.02,3.8,2.2, 139, 0
0.02,3.72,2.2, 41, 0
0.02,4.08,2.2, 136, 0
0.02,3.88,2.2, 4463, 0
0.02,3.9,2.2, 115, 0
0.02,3.66,2.2, 170, 0
0.02,4.18,2.2, 37, 0
0.02,3.82,2.2, 2960, 0
0.02,3.8,2.2, 125, 0
0.02,3.76,2.2, 4279, 0
0.02,4.04,2.2, 22, 0
0.02,3.74,2.2, 86, 0
0.02,3.86,2.2, 332, 0
0.02,4.44,2.2, 5, 0
0.02,4.2,2.2, 361, 0
0.02,4.24,2.2, 91, 0
0.02,3.7,2.2, 10, 0
0.02,4.02,2.2, 45, 0
0.02,4.04,2.2, 465, 0
0.02,4.14,2.2, 122, 0
0.02,3.66,2.2, 227, 0
0.02,4.06,2.2, 1248, 0
0.02,3.92,2.2, 3637, 0
0.02,3.7,2.2, 15, 0
0.02,3.86,2.2, 15, 0
0.02,3.7,2.2, 1293, 0
0.02,4.22,2.2, 4634, 0
0.02,3.8,2.2, 2659, 0
0.02,4.06,2.2, 297, 0
0.02,3.94,2.2, 37, 0
0.02,3.66,2.2, 29, 0
0.02,3.76,2.2, 33, 0
0.02,4.08,2.2, 200, 0
0.02,3.96,2.2, 461, 0
0.02,3.82,2.2, 10, 0
0.02,3.92,2.2, 688, 0
0.02,4.1,2.2, 245, 0
0.02,3.86,2.2, 2290, 0
0.02,4.12,2.2, 432, 0
0.02,3.54,2.2, 1924, 0
0.02,3.96,2.2, 795, 0
0.02,4.02,2.2, 108, 0
0.02,3.76,2.2, 147, 0
0.02,3.8,2.2, 28, 0
0.02,3.74,2.2, 17, 0
0.02,3.86,2.2, 9976, 0
0.02,4.06,2.2, 2, 0
0.02,4.26,2.2, 9532, 0
0.02,3.96,2.2, 135, 0
0.02,4.34,2.2, 322, 0
0.02,4.26,2.2, 9934, 0
0.02,3.78,2.2, 709, 0
0.02,3.48,2.2, 0, 0
0.02,3.76,2.2, 2295, 0
0.02,3.88,2.2, 1922, 0
0.02,4.06,2.2, 13, 0
0.02,4.0,2.2, 74, 0
0.02,4.08,2.2, 240, 0
0.02,3.6,2.2, 229, 0
0.02,3.86,2.2, 46, 0
0.02,4.06,2.2, 80, 0
0.02,4.02,2.2, 26, 0
0.02,4.22,2.2, 53, 0
0.02,4.16,2.2, 51, 0
0.02,3.8,2.2, 0, 0
0.02,4.1,2.2, 72, 0
0.02,4.02,2.2, 136, 0
0.02,3.84,2.2, 40, 0
0.02,4.0,2.2, 1003, 0
0.02,4.02,2.2, 823, 0
0.02,4.16,2.2, 17, 0
0.02,3.82,2.2, 1279, 0
0.02,3.96,2.2, 65, 0
0.02,3.92,2.2, 145, 0
0.02,4.06,2.2, 77, 0
0.02,3.82,2.2, 89, 0
