p, k, b/c, n, result
0.02,4.14,3.0, 217, 0
0.02,3.96,3.0, 99, 0
0.02,3.66,3.0, 103, 0
0.02,3.68,3.0, 42, 0
0.02,3.66,3.0, 383, 0
0.02,3.98,3.0, 121, 0
0.02,4.1,3.0, 25, 0
0.02,3.76,3.0, 804, 0
0.02,3.62,3.0, 18, 0
0.02,3.88,3.0, 108, 0
0.02,3.9,3.0, 19, 0
0.02,3.86,3.0, 36, 0
0.02,4.08,3.0, 8, 0
0.02,3.84,3.0, 269, 0
0.02,3.64,3.0, 987, 0
0.02,3.7,3.0, 7, 0
0.02,3.84,3.0, 21, 0
0.02,3.6,3.0, 521, 0
0.02,3.76,3.0, 72, 0
0.02,4.14,3.0, 61, 0
0.02,3.66,3.0, 18, 0
0.02,3.8,3.0, 65, 0
0.02,3.88,3.0, 56, 0
0.02,4.02,3.0, 270, 0
0.02,3.94,3.0, 35, 0
0.02,4.14,3.0, 18, 0
0.02,3.9,3.0, 132, 0
0.02,4.08,3.0, 29, 0
0.02,4.02,3.0, 54, 0
0.02,3.78,3.0, 0, 0
0.02,4.08,3.0, 95, 0
0.02,3.98,3.0, 84, 0
0.02,4.22,3.0, 17, 0
0.02,3.82,3.0, 271, 0
0.02,3.78,3.0, 62, 0
0.02,4.28,3.0, 348, 0
0.02,3.78,3.0, 136, 0
0.02,3.52,3.0, 55, 0
0.02,3.94,3.0, 26, 0
0.02,3.68,3.0, 122, 0
0.02,3.86,3.0, 3165, 0
0.02,4.02,3.0, 143, 0
0.02,4.02,3.0, 318, 0
0.02,3.82,3.0, 5, 0
0.02,4.02,3.0, 12, 0
0.02,4.1,3.0, 671, 0
0.02,3.94,3.0, 135, 0
0.02,4.08,3.0, 89, 0
0.02,4.16,3.0, 43, 0
0.02,3.68,3.0, 131, 0
0.02,4.34,3.0, 375, 0
0.02,3.7,3.0, 2, 0
0.02,3.34,3.0, 10000, 15
0.02,4.16,3.0, 131, 0
0.02,4.12,3.0, 58, 0
0.02,4.16,3.0, 4113, 0
0.02,3.9,3.0, 170, 0
0.02,4.0,3.0, 59, 0
0.02,4.04,3.0, 2378, 0
0.02,3.68,3.0, 246, 0
0.02,3.74,3.0, 2067, 0
0.02,3.94,3.0, 164, 0
0.02,3.74,3.0, 181, 0
0.02,3.82,3.0, 307, 0
0.02,3.66,3.0, 10, 0
0.02,4.12,3.0, 0, 0
0.02,3.82,3.0, 10, 0
0.02,3.86,3.0, 2, 0
0.02,4.4,3.0, 314, 0
0.02,4.08,3.0, 104, 0
0.02,4.02,3.0, 55, 0
0.02,4.14,3.0, 428, 0
0.02,3.88,3.0, 175, 0
0.02,4.16,3.0, 476, 0
0.02,4.02,3.0, 43, 0
0.02,4.12,3.0, 821, 0
0.02,3.84,3.0, 71, 0
0.02,3.94,3.0, 120, 0
0.02,3.7,3.0, 291, 0
0.02,4.14,3.0, 166, 0
0.02,4.02,3.0, 10, 0
0.02,3.82,3.0, 8763, 0
0.02,3.6,3.0, 3, 0
0.02,4.16,3.0, 302, 0
0.02,4.3,3.0, 9, 0
0.02,4.14,3.0, 1520, 0
0.02,4.38,3.0, 27, 0
0.02,4.26,3.0, 13, 0
0.02,3.84,3.0, 299, 0
0.02,3.76,3.0, 186, 0
0.02,4.16,3.0, 54, 0
0.02,3.86,3.0, 2345, 0
0.02,4.2,3.0, 62, 0
0.02,3.84,3.0, 90, 0
0.02,3.7,3.0, 33, 0
0.02,3.92,3.0, 110, 0
0.02,3.8,3.0, 68, 0
0.02,4.14,3.0, 393, 0
0.02,3.66,3.0, 56, 0
0.02,4.08,3.0, 736, 0
0.02,3.7,3.0, 15, 0
0.02,3.78,3.0, 180, 0
0.02,3.92,3.0, 358, 0
0.02,4.1,3.0, 59, 0
0.02,3.94,3.0, 105, 0
0.02,3.98,3.0, 38, 0
0.02,3.96,3.0, 0, 0
0.02,3.76,3.0, 212, 0
0.02,3.82,3.0, 164, 0
0.02,4.1,3.0, 639, 0
0.02,4.12,3.0, 25, 0
0.02,4.06,3.0, 9, 0
0.02,4.04,3.0, 173, 0
0.02,4.16,3.0, 9080, 0
0.02,3.84,3.0, 36, 0
0.02,3.9,3.0, 3285, 0
0.02,3.5,3.0, 38, 0
0.02,3.82,3.0, 3358, 0
0.02,3.94,3.0, 2, 0
0.02,3.88,3.0, 114, 0
0.02,4.04,3.0, 189, 0
0.02,3.9,3.0, 731, 0
0.02,3.96,3.0, 265, 0
0.02,3.82,3.0, 505, 0
0.02,4.22,3.0, 107, 0
0.02,4.3,3.0, 52, 0
0.02,3.92,3.0, 456, 0
0.02,3.92,3.0, 1, 0
0.02,3.94,3.0, 2284, 0
0.02,3.9,3.0, 239, 0
0.02,3.8,3.0, 559, 0
0.02,3.84,3.0, 849, 0
0.02,3.78,3.0, 186, 0
0.02,4.0,3.0, 8748, 0
0.02,3.88,3.0, 7677, 0
0.02,3.88,3.0, 21, 0
0.02,3.86,3.0, 2745, 0
0.02,3.96,3.0, 70, 0
0.02,3.76,3.0, 145, 0
0.02,3.66,3.0, 27, 0
0.02,3.74,3.0, 15, 0
0.02,3.86,3.0, 66, 0
0.02,3.64,3.0, 290, 0
0.02,3.96,3.0, 1326, 0
0.02,3.64,3.0, 2014, 0
0.02,4.04,3.0, 9, 0
0.02,3.78,3.0, 11, 0
0.02,4.02,3.0, 72, 0
0.02,3.64,3.0, 963, 0
0.02,4.1,3.0, 39, 0
0.02,3.96,3.0, 274, 0
0.02,4.26,3.0, 194, 0
0.02,3.74,3.0, 54, 0
0.02,3.72,3.0, 18, 0
0.02,4.38,3.0, 435, 0
0.02,4.06,3.0, 502, 0
0.02,3.64,3.0, 1233, 0
0.02,3.64,3.0, 2082, 0
0.02,4.2,3.0, 4, 0
0.02,3.66,3.0, 23, 0
0.02,3.9,3.0, 1, 0
0.02,3.98,3.0, 3135, 0
0.02,4.02,3.0, 83, 0
0.02,3.76,3.0, 214, 0
0.02,4.0,3.0, 31, 0
0.02,3.8,3.0, 902, 0
0.02,4.1,3.0, 81, 0
0.02,3.66,3.0, 16, 0
0.02,4.02,3.0, 25, 0
0.02,3.96,3.0, 59, 0
0.02,3.8,3.0, 552, 0
0.02,4.12,3.0, 73, 0
0.02,3.84,3.0, 2148, 0
0.02,3.98,3.0, 219, 0
0.02,4.22,3.0, 885, 0
0.02,4.06,3.0, 76, 0
0.02,3.78,3.0, 62, 0
0.02,3.96,3.0, 667, 0
0.02,3.76,3.0, 12, 0
0.02,4.16,3.0, 6197, 0
0.02,3.78,3.0, 16, 0
0.02,3.7,3.0, 67, 0
0.02,4.04,3.0, 47, 0
0.02,3.48,3.0, 4093, 0
0.02,3.94,3.0, 136, 0
0.02,3.78,3.0, 175, 0
0.02,3.9,3.0, 1500, 0
0.02,3.94,3.0, 2784, 0
0.02,3.7,3.0, 63, 0
0.02,3.98,3.0, 175, 0
0.02,4.02,3.0, 6, 0
0.02,4.22,3.0, 36, 0
0.02,3.74,3.0, 643, 0
0.02,4.02,3.0, 28, 0
0.02,3.98,3.0, 35, 0
0.02,4.1,3.0, 106, 0
0.02,4.1,3.0, 1865, 0
0.02,3.8,3.0, 356, 0
0.02,3.92,3.0, 30, 0
0.02,4.06,3.0, 454, 0
0.02,4.02,3.0, 121, 0
0.02,4.22,3.0, 2143, 0
0.02,3.88,3.0, 39, 0
0.02,3.88,3.0, 3, 0
0.02,3.96,3.0, 5275, 0
0.02,3.64,3.0, 678, 0
0.02,4.14,3.0, 7, 0
0.02,3.68,3.0, 77, 0
0.02,3.9,3.0, 25, 0
0.02,4.1,3.0, 1236, 0
0.02,3.88,3.0, 7, 0
0.02,4.0,3.0, 25, 0
0.02,3.48,3.0, 346, 0
0.02,3.88,3.0, 2, 0
0.02,3.62,3.0, 282, 0
0.02,3.84,3.0, 387, 0
0.02,4.04,3.0, 259, 0
0.02,3.78,3.0, 1329, 0
0.02,3.88,3.0, 54, 0
0.02,3.6,3.0, 58, 0
0.02,4.14,3.0, 952, 0
0.02,4.06,3.0, 45, 0
0.02,3.94,3.0, 156, 0
0.02,4.0,3.0, 10, 0
0.02,3.72,3.0, 75, 0
0.02,3.78,3.0, 310, 0
0.02,4.08,3.0, 155, 0
0.02,4.16,3.0, 415, 0
0.02,3.94,3.0, 96, 0
0.02,4.12,3.0, 26, 0
0.02,3.84,3.0, 2, 0
0.02,3.92,3.0, 41, 0
0.02,3.56,3.0, 5, 0
0.02,3.96,3.0, 190, 0
0.02,3.78,3.0, 141, 0
0.02,3.78,3.0, 574, 0
0.02,3.92,3.0, 818, 0
0.02,4.18,3.0, 163, 0
0.02,3.6,3.0, 4978, 0
0.02,3.8,3.0, 1265, 0
0.02,3.86,3.0, 12, 0
0.02,3.9,3.0, 146, 0
0.02,3.68,3.0, 182, 0
0.02,3.78,3.0, 479, 0
0.02,4.12,3.0, 0, 0
0.02,3.82,3.0, 3, 0
0.02,3.72,3.0, 20, 0
0.02,3.88,3.0, 1487, 0
0.02,3.86,3.0, 129, 0
0.02,4.28,3.0, 11, 0
0.02,3.86,3.0, 5, 0
0.02,3.98,3.0, 12, 0
0.02,3.6,3.0, 182, 0
0.02,3.6,3.0, 263, 0
0.02,3.82,3.0, 120, 0
0.02,4.04,3.0, 36, 0
0.02,4.02,3.0, 64, 0
0.02,4.16,3.0, 66, 0
0.02,4.24,3.0, 116, 0
0.02,3.66,3.0, 147, 0
0.02,3.9,3.0, 99, 0
0.02,3.8,3.0, 38, 0
0.02,3.92,3.0, 35, 0
0.02,3.78,3.0, 45, 0
0.02,4.2,3.0, 35, 0
0.02,4.16,3.0, 38, 0
0.02,3.86,3.0, 2339, 0
0.02,3.72,3.0, 2254, 0
0.02,3.84,3.0, 86, 0
0.02,4.12,3.0, 94, 0
0.02,3.7,3.0, 96, 0
0.02,3.84,3.0, 142, 0
0.02,3.94,3.0, 33, 0
0.02,4.18,3.0, 163, 0
0.02,4.16,3.0, 37, 0
0.02,4.26,3.0, 90, 0
0.02,3.88,3.0, 7018, 0
0.02,4.12,3.0, 37, 0
0.02,3.68,3.0, 14, 0
0.02,3.94,3.0, 1434, 0
0.02,3.92,3.0, 1343, 0
0.02,4.22,3.0, 18, 0
0.02,3.98,3.0, 61, 0
0.02,3.9,3.0, 890, 0
0.02,4.08,3.0, 97, 0
0.02,3.88,3.0, 57, 0
0.02,4.0,3.0, 469, 0
0.02,4.1,3.0, 0, 0
0.02,3.94,3.0, 67, 0
0.02,3.98,3.0, 5630, 0
0.02,4.04,3.0, 8, 0
0.02,4.06,3.0, 228, 0
0.02,4.04,3.0, 123, 0
0.02,3.78,3.0, 3, 0
0.02,3.94,3.0, 98, 0
0.02,3.94,3.0, 17, 0
0.02,3.8,3.0, 11, 0
0.02,3.9,3.0, 425, 0
0.02,3.78,3.0, 154, 0
0.02,3.88,3.0, 762, 0
0.02,3.68,3.0, 374, 0
0.02,4.02,3.0, 17, 0
0.02,3.86,3.0, 84, 0
0.02,3.86,3.0, 36, 0
0.02,4.04,3.0, 4, 0
0.02,3.78,3.0, 276, 0
0.02,3.98,3.0, 6541, 0
0.02,3.84,3.0, 286, 0
0.02,3.56,3.0, 258, 0
0.02,3.7,3.0, 28, 0
0.02,3.82,3.0, 14, 0
0.02,4.1,3.0, 3, 0
0.02,4.06,3.0, 383, 0
0.02,4.18,3.0, 10, 0
0.02,3.9,3.0, 2072, 0
0.02,3.66,3.0, 28, 0
0.02,3.52,3.0, 70, 0
0.02,3.84,3.0, 8, 0
0.02,3.56,3.0, 1459, 0
0.02,3.92,3.0, 19, 0
0.02,4.0,3.0, 3, 0
0.02,3.92,3.0, 38, 0
0.02,3.82,3.0, 215, 0
0.02,4.06,3.0, 131, 0
0.02,4.02,3.0, 1142, 0
0.02,3.86,3.0, 2, 0
0.02,3.82,3.0, 280, 0
0.02,4.0,3.0, 195, 0
0.02,4.16,3.0, 6357, 0
0.02,4.02,3.0, 179, 0
0.02,4.24,3.0, 10, 0
0.02,4.14,3.0, 13, 0
0.02,4.04,3.0, 181, 0
0.02,3.86,3.0, 5, 0
0.02,3.9,3.0, 196, 0
0.02,4.0,3.0, 4193, 0
0.02,3.54,3.0, 585, 0
0.02,3.96,3.0, 89, 0
0.02,3.52,3.0, 1, 0
0.02,4.0,3.0, 28, 0
0.02,3.72,3.0, 57, 0
0.02,3.88,3.0, 38, 0
0.02,3.76,3.0, 1515, 0
0.02,3.78,3.0, 16, 0
0.02,3.9,3.0, 422, 0
0.02,3.76,3.0, 109, 0
0.02,3.74,3.0, 505, 0
0.02,4.04,3.0, 27, 0
0.02,4.18,3.0, 45, 0
0.02,3.76,3.0, 84, 0
0.02,4.06,3.0, 157, 0
0.02,3.82,3.0, 146, 0
0.02,4.34,3.0, 4388, 0
0.02,4.04,3.0, 120, 0
0.02,4.04,3.0, 437, 0
0.02,4.12,3.0, 7554, 0
0.02,3.52,3.0, 269, 0
0.02,3.82,3.0, 13, 0
0.02,4.02,3.0, 44, 0
0.02,4.0,3.0, 56, 0
0.02,4.06,3.0, 262, 0
0.02,3.94,3.0, 149, 0
0.02,4.08,3.0, 919, 0
0.02,3.9,3.0, 78, 0
0.02,3.62,3.0, 30, 0
0.02,4.14,3.0, 170, 0
0.02,4.26,3.0, 15, 0
0.02,3.5,3.0, 83, 0
0.02,3.76,3.0, 75, 0
0.02,3.86,3.0, 35, 0
0.02,3.88,3.0, 68, 0
0.02,3.6,3.0, 686, 0
0.02,4.02,3.0, 7, 0
0.02,4.18,3.0, 132, 0
0.02,3.8,3.0, 352, 0
0.02,3.88,3.0, 3, 0
0.02,4.02,3.0, 69, 0
0.02,3.84,3.0, 165, 0
0.02,3.86,3.0, 199, 0
0.02,3.82,3.0, 96, 0
0.02,3.68,3.0, 23, 0
0.02,4.0,3.0, 1244, 0
0.02,4.08,3.0, 13, 0
0.02,3.88,3.0, 9, 0
0.02,3.7,3.0, 2, 0
0.02,4.08,3.0, 116, 0
0.02,4.12,3.0, 20, 0
0.02,3.66,3.0, 272, 0
0.02,3.62,3.0, 75, 0
0.02,3.82,3.0, 271, 0
0.02,3.6,3.0, 2, 0
0.02,4.08,3.0, 281, 0
0.02,3.5,3.0, 14, 0
0.02,3.92,3.0, 5921, 0
0.02,4.18,3.0, 1677, 0
0.02,4.32,3.0, 106, 0
0.02,3.94,3.0, 266, 0
0.02,3.68,3.0, 566, 0
0.02,3.7,3.0, 35, 0
0.02,3.92,3.0, 0, 0
0.02,3.88,3.0, 3, 0
0.02,3.88,3.0, 605, 0
0.02,3.68,3.0, 280, 0
0.02,3.94,3.0, 3400, 0
0.02,3.7,3.0, 760, 0
0.02,3.8,3.0, 141, 0
0.02,3.94,3.0, 37, 0
0.02,3.82,3.0, 200, 0
0.02,3.86,3.0, 1455, 0
0.02,4.18,3.0, 883, 0
0.02,4.04,3.0, 591, 0
0.02,3.48,3.0, 199, 0
0.02,4.06,3.0, 461, 0
0.02,3.72,3.0, 1317, 0
0.02,4.04,3.0, 48, 0
0.02,3.88,3.0, 208, 0
0.02,3.8,3.0, 72, 0
0.02,3.94,3.0, 75, 0
0.02,3.94,3.0, 8471, 0
0.02,3.8,3.0, 216, 0
0.02,3.96,3.0, 6, 0
0.02,3.62,3.0, 18, 0
0.02,3.92,3.0, 16, 0
0.02,3.74,3.0, 75, 0
0.02,3.84,3.0, 5, 0
0.02,3.92,3.0, 216, 0
0.02,3.78,3.0, 74, 0
0.02,3.8,3.0, 133, 0
0.02,3.86,3.0, 10000, 5
0.02,3.96,3.0, 40, 0
0.02,3.88,3.0, 468, 0
0.02,4.16,3.0, 56, 0
0.02,4.1,3.0, 971, 0
0.02,3.76,3.0, 37, 0
0.02,3.98,3.0, 260, 0
0.02,4.1,3.0, 50, 0
0.02,3.74,3.0, 216, 0
0.02,3.7,3.0, 3, 0
0.02,3.36,3.0, 193, 0
0.02,3.52,3.0, 25, 0
0.02,3.84,3.0, 616, 0
0.02,3.92,3.0, 13, 0
0.02,4.12,3.0, 13, 0
0.02,4.06,3.0, 189, 0
0.02,3.82,3.0, 350, 0
0.02,3.92,3.0, 445, 0
0.02,3.86,3.0, 33, 0
0.02,3.74,3.0, 1146, 0
0.02,3.74,3.0, 89, 0
0.02,3.8,3.0, 98, 0
0.02,3.68,3.0, 68, 0
0.02,3.52,3.0, 308, 0
0.02,4.1,3.0, 10, 0
0.02,4.22,3.0, 26, 0
0.02,3.62,3.0, 81, 0
0.02,4.06,3.0, 9, 0
0.02,3.88,3.0, 83, 0
0.02,3.82,3.0, 4, 0
0.02,4.04,3.0, 239, 0
0.02,3.92,3.0, 228, 0
0.02,3.74,3.0, 65, 0
0.02,3.88,3.0, 419, 0
0.02,3.64,3.0, 197, 0
0.02,4.08,3.0, 283, 0
0.02,4.12,3.0, 176, 0
0.02,3.78,3.0, 21, 0
0.02,3.68,3.0, 33, 0
0.02,3.88,3.0, 1173, 0
0.02,3.92,3.0, 482, 0
0.02,3.82,3.0, 27, 0
0.02,4.08,3.0, 6, 0
0.02,3.92,3.0, 233, 0
0.02,3.9,3.0, 260, 0
0.02,3.88,3.0, 1174, 0
0.02,4.2,3.0, 352, 0
0.02,3.84,3.0, 741, 0
0.02,3.94,3.0, 62, 0
0.02,3.44,3.0, 25, 0
0.02,4.1,3.0, 365, 0
0.02,3.9,3.0, 10000, 4
0.02,3.84,3.0, 61, 0
0.02,3.94,3.0, 30, 0
0.02,3.72,3.0, 46, 0
0.02,3.62,3.0, 205, 0
0.02,4.14,3.0, 10000, 4
0.02,3.92,3.0, 9, 0
0.02,4.0,3.0, 1117, 0
0.02,3.82,3.0, 25, 0
0.02,3.8,3.0, 15, 0
0.02,3.98,3.0, 1810, 0
0.02,4.08,3.0, 777, 0
0.02,4.2,3.0, 1884, 0
0.02,3.46,3.0, 225, 0
0.02,4.12,3.0, 29, 0
0.02,3.72,3.0, 176, 0
0.02,3.56,3.0, 358, 0
0.02,4.0,3.0, 216, 0
0.02,3.98,3.0, 1634, 0
0.02,3.86,3.0, 222, 0
0.02,3.78,3.0, 1415, 0
0.02,4.0,3.0, 0, 0
0.02,4.2,3.0, 10, 0
0.02,3.76,3.0, 4656, 0
0.02,4.16,3.0, 20, 0
0.02,4.1,3.0, 24, 0
0.02,4.0,3.0, 140, 0
0.02,3.8,3.0, 82, 0
0.02,4.02,3.0, 59, 0
0.02,3.96,3.0, 103, 0
0.02,3.78,3.0, 348, 0
0.02,3.82,3.0, 109, 0
0.02,3.66,3.0, 90, 0
0.02,4.06,3.0, 517, 0
0.02,3.66,3.0, 119, 0
0.02,3.86,3.0, 86, 0
0.02,3.62,3.0, 299, 0
0.02,4.1,3.0, 25, 0
0.02,4.1,3.0, 0, 0
0.02,3.8,3.0, 385, 0
0.02,3.96,3.0, 47, 0
0.02,3.98,3.0, 153, 0
0.02,3.98,3.0, 47, 0
0.02,4.18,3.0, 1550, 0
0.02,4.1,3.0, 9, 0
0.02,3.92,3.0, 34, 0
0.02,4.0,3.0, 574, 0
0.02,4.02,3.0, 57, 0
0.02,3.98,3.0, 13, 0
0.02,4.24,3.0, 1163, 0
0.02,4.0,3.0, 81, 0
0.02,4.12,3.0, 36, 0
0.02,4.28,3.0, 3703, 0
0.02,4.24,3.0, 1, 0
0.02,4.04,3.0, 97, 0
0.02,3.78,3.0, 191, 0
0.02,3.74,3.0, 341, 0
0.02,3.96,3.0, 118, 0
0.02,4.04,3.0, 1057, 0
0.02,4.16,3.0, 186, 0
0.02,4.02,3.0, 926, 0
0.02,4.26,3.0, 1305, 0
0.02,4.24,3.0, 956, 0
0.02,3.98,3.0, 972, 0
0.02,3.98,3.0, 14, 0
0.02,3.96,3.0, 13, 0
0.02,4.06,3.0, 70, 0
0.02,4.04,3.0, 856, 0
0.02,4.26,3.0, 55, 0
0.02,4.24,3.0, 55, 0
0.02,3.62,3.0, 18, 0
0.02,4.06,3.0, 141, 0
0.02,4.3,3.0, 3036, 0
0.02,3.84,3.0, 27, 0
0.02,4.06,3.0, 17, 0
0.02,4.0,3.0, 75, 0
0.02,4.22,3.0, 13, 0
0.02,3.74,3.0, 241, 0
0.02,3.9,3.0, 307, 0
0.02,3.88,3.0, 38, 0
0.02,3.94,3.0, 894, 0
0.02,3.96,3.0, 6, 0
0.02,3.76,3.0, 145, 0
0.02,4.44,3.0, 138, 0
0.02,3.84,3.0, 343, 0
0.02,3.74,3.0, 7252, 0
0.02,4.04,3.0, 5054, 0
0.02,3.76,3.0, 50, 0
0.02,3.98,3.0, 197, 0
0.02,3.92,3.0, 307, 0
0.02,3.76,3.0, 2, 0
0.02,3.98,3.0, 35, 0
0.02,3.98,3.0, 116, 0
0.02,3.86,3.0, 1829, 0
0.02,3.68,3.0, 236, 0
0.02,3.72,3.0, 4, 0
0.02,3.86,3.0, 537, 0
0.02,4.28,3.0, 89, 0
0.02,4.26,3.0, 113, 0
0.02,4.3,3.0, 46, 0
0.02,3.82,3.0, 15, 0
0.02,4.02,3.0, 4051, 0
0.02,4.2,3.0, 96, 0
0.02,3.64,3.0, 329, 0
0.02,4.42,3.0, 1799, 0
0.02,3.96,3.0, 3768, 0
0.02,3.68,3.0, 157, 0
0.02,3.7,3.0, 42, 0
0.02,3.94,3.0, 89, 0
0.02,3.96,3.0, 14, 0
0.02,3.66,3.0, 69, 0
0.02,4.16,3.0, 46, 0
0.02,3.76,3.0, 79, 0
0.02,3.64,3.0, 321, 0
0.02,3.84,3.0, 8, 0
0.02,4.0,3.0, 312, 0
0.02,3.9,3.0, 154, 0
0.02,3.82,3.0, 4744, 0
0.02,3.98,3.0, 44, 0
0.02,4.24,3.0, 3239, 0
0.02,4.46,3.0, 11, 0
0.02,3.88,3.0, 96, 0
0.02,4.16,3.0, 49, 0
0.02,4.16,3.0, 691, 0
0.02,3.68,3.0, 3, 0
0.02,3.98,3.0, 958, 0
0.02,3.98,3.0, 1812, 0
0.02,3.78,3.0, 3, 0
0.02,3.76,3.0, 23, 0
