p, k, b/c, n, result
0.02,4.04,2.3, 3003, 0
0.02,4.0,2.3, 65, 0
0.02,3.62,2.3, 200, 0
0.02,3.68,2.3, 232, 0
0.02,3.82,2.3, 398, 0
0.02,3.88,2.3, 3, 0
0.02,4.5,2.3, 230, 0
0.02,4.12,2.3, 592, 0
0.02,3.58,2.3, 866, 0
0.02,3.82,2.3, 49, 0
0.02,3.8,2.3, 467, 0
0.02,3.96,2.3, 3, 0
0.02,3.6,2.3, 2393, 0
0.02,4.24,2.3, 147, 0
0.02,3.68,2.3, 30, 0
0.02,3.7,2.3, 30, 0
0.02,3.98,2.3, 42, 0
0.02,3.82,2.3, 8, 0
0.02,4.06,2.3, 67, 0
0.02,4.0,2.3, 104, 0
0.02,3.7,2.3, 48, 0
0.02,3.72,2.3, 97, 0
0.02,4.06,2.3, 700, 0
0.02,3.76,2.3, 4036, 0
0.02,3.8,2.3, 34, 0
0.02,3.8,2.3, 210, 0
0.02,3.7,2.3, 1324, 0
0.02,3.82,2.3, 7672, 0
0.02,3.72,2.3, 2245, 0
0.02,3.96,2.3, 64, 0
0.02,3.98,2.3, 93, 0
0.02,4.0,2.3, 378, 0
0.02,3.92,2.3, 2288, 0
0.02,3.94,2.3, 63, 0
0.02,3.7,2.3, 6507, 0
0.02,3.78,2.3, 77, 0
0.02,3.58,2.3, 49, 0
0.02,3.92,2.3, 17, 0
0.02,4.02,2.3, 33, 0
0.02,3.98,2.3, 1467, 0
0.02,3.98,2.3, 46, 0
0.02,4.42,2.3, 411, 0
0.02,4.04,2.3, 94, 0
0.02,3.9,2.3, 0, 0
0.02,4.16,2.3, 16, 0
0.02,4.14,2.3, 40, 0
0.02,3.96,2.3, 717, 0
0.02,3.94,2.3, 129, 0
0.02,3.98,2.3, 1976, 0
0.02,3.74,2.3, 610, 0
0.02,4.16,2.3, 0, 0
0.02,4.3,2.3, 192, 0
0.02,4.48,2.3, 3, 0
0.02,3.9,2.3, 2416, 0
0.02,4.28,2.3, 3100, 0
0.02,3.88,2.3, 308, 0
0.02,3.96,2.3, 111, 0
0.02,4.22,2.3, 8, 0
0.02,4.22,2.3, 221, 0
0.02,3.8,2.3, 404, 0
0.02,4.18,2.3, 22, 0
0.02,3.72,2.3, 4, 0
0.02,3.84,2.3, 17, 0
0.02,3.98,2.3, 50, 0
0.02,3.88,2.3, 10000, 21
0.02,3.76,2.3, 3, 0
0.02,3.92,2.3, 2866, 0
0.02,3.94,2.3, 1332, 0
0.02,4.14,2.3, 59, 0
0.02,3.98,2.3, 40, 0
0.02,3.84,2.3, 36, 0
0.02,3.82,2.3, 561, 0
0.02,4.14,2.3, 35, 0
0.02,4.08,2.3, 1170, 0
0.02,3.9,2.3, 31, 0
0.02,3.9,2.3, 76, 0
0.02,4.06,2.3, 1495, 0
0.02,3.82,2.3, 67, 0
0.02,4.12,2.3, 119, 0
0.02,3.9,2.3, 13, 0
0.02,4.08,2.3, 11, 0
0.02,4.1,2.3, 12, 0
0.02,4.24,2.3, 56, 0
0.02,4.22,2.3, 136, 0
0.02,3.9,2.3, 868, 0
0.02,4.54,2.3, 165, 0
0.02,3.72,2.3, 263, 0
0.02,4.32,2.3, 36, 0
0.02,4.28,2.3, 137, 0
0.02,4.02,2.3, 453, 0
0.02,3.56,2.3, 60, 0
0.02,4.02,2.3, 4, 0
0.02,3.92,2.3, 125, 0
0.02,3.86,2.3, 940, 0
0.02,3.64,2.3, 190, 0
0.02,3.96,2.3, 151, 0
0.02,4.0,2.3, 65, 0
0.02,4.16,2.3, 45, 0
0.02,4.2,2.3, 171, 0
0.02,4.0,2.3, 176, 0
0.02,3.72,2.3, 98, 0
0.02,3.98,2.3, 329, 0
0.02,4.06,2.3, 1028, 0
0.02,4.08,2.3, 10, 0
0.02,4.34,2.3, 4306, 0
0.02,4.06,2.3, 488, 0
0.02,4.04,2.3, 259, 0
0.02,3.88,2.3, 367, 0
0.02,3.8,2.3, 2859, 0
0.02,3.84,2.3, 1, 0
0.02,4.16,2.3, 40, 0
0.02,3.8,2.3, 50, 0
0.02,4.16,2.3, 571, 0
0.02,3.82,2.3, 841, 0
0.02,3.54,2.3, 2, 0
0.02,3.6,2.3, 101, 0
0.02,4.16,2.3, 2, 0
0.02,4.38,2.3, 458, 0
0.02,4.06,2.3, 19, 0
0.02,3.94,2.3, 145, 0
0.02,3.8,2.3, 117, 0
0.02,4.06,2.3, 558, 0
0.02,3.88,2.3, 0, 0
0.02,3.82,2.3, 36, 0
0.02,3.98,2.3, 67, 0
0.02,4.06,2.3, 47, 0
0.02,3.96,2.3, 1506, 0
0.02,3.58,2.3, 2114, 0
0.02,3.78,2.3, 126, 0
0.02,3.8,2.3, 236, 0
0.02,3.6,2.3, 2026, 0
0.02,4.02,2.3, 21, 0
0.02,4.3,2.3, 274, 0
0.02,4.0,2.3, 39, 0
0.02,4.08,2.3, 0, 0
0.02,3.74,2.3, 54, 0
0.02,4.12,2.3, 7, 0
0.02,3.72,2.3, 19, 0
0.02,3.92,2.3, 1988, 0
0.02,4.2,2.3, 7, 0
0.02,4.06,2.3, 771, 0
0.02,3.9,2.3, 5, 0
0.02,3.98,2.3, 380, 0
0.02,3.64,2.3, 346, 0
0.02,3.84,2.3, 136, 0
0.02,3.96,2.3, 294, 0
0.02,4.06,2.3, 2255, 0
0.02,4.18,2.3, 184, 0
0.02,3.64,2.3, 81, 0
0.02,4.0,2.3, 8, 0
0.02,3.96,2.3, 3765, 0
0.02,4.36,2.3, 199, 0
0.02,3.78,2.3, 5, 0
0.02,3.96,2.3, 2848, 0
0.02,3.94,2.3, 7925, 0
0.02,3.76,2.3, 1, 0
0.02,4.14,2.3, 626, 0
0.02,4.06,2.3, 194, 0
0.02,4.04,2.3, 447, 0
0.02,4.26,2.3, 268, 0
0.02,3.86,2.3, 88, 0
0.02,4.18,2.3, 10, 0
0.02,3.96,2.3, 12, 0
0.02,4.06,2.3, 55, 0
0.02,3.8,2.3, 5, 0
0.02,4.02,2.3, 61, 0
0.02,4.16,2.3, 59, 0
0.02,4.08,2.3, 1510, 0
0.02,4.1,2.3, 56, 0
0.02,3.7,2.3, 113, 0
0.02,3.72,2.3, 543, 0
0.02,4.18,2.3, 3096, 0
0.02,4.06,2.3, 42, 0
0.02,3.94,2.3, 651, 0
0.02,3.88,2.3, 681, 0
0.02,3.94,2.3, 903, 0
0.02,3.96,2.3, 270, 0
0.02,3.9,2.3, 65, 0
0.02,3.74,2.3, 2044, 0
0.02,4.04,2.3, 283, 0
0.02,4.04,2.3, 121, 0
0.02,3.62,2.3, 117, 0
0.02,4.14,2.3, 5612, 0
0.02,4.12,2.3, 2282, 0
0.02,3.94,2.3, 121, 0
0.02,3.82,2.3, 54, 0
0.02,4.16,2.3, 10, 0
0.02,4.14,2.3, 63, 0
0.02,4.26,2.3, 46, 0
0.02,4.08,2.3, 46, 0
0.02,4.12,2.3, 1, 0
0.02,3.96,2.3, 1680, 0
0.02,3.8,2.3, 0, 0
0.02,4.04,2.3, 16, 0
0.02,3.82,2.3, 1941, 0
0.02,3.58,2.3, 367, 0
0.02,4.16,2.3, 37, 0
0.02,3.68,2.3, 134, 0
0.02,3.88,2.3, 31, 0
0.02,3.84,2.3, 347, 0
0.02,4.12,2.3, 10000, 2
0.02,3.94,2.3, 465, 0
0.02,4.14,2.3, 53, 0
0.02,3.74,2.3, 273, 0
0.02,3.92,2.3, 149, 0
0.02,3.96,2.3, 620, 0
0.02,3.98,2.3, 82, 0
0.02,4.06,2.3, 11, 0
0.02,3.56,2.3, 53, 0
0.02,4.34,2.3, 21, 0
0.02,3.52,2.3, 1026, 0
0.02,3.84,2.3, 332, 0
0.02,3.9,2.3, 13, 0
0.02,3.98,2.3, 143, 0
0.02,3.76,2.3, 78, 0
0.02,3.9,2.3, 407, 0
0.02,3.82,2.3, 32, 0
0.02,3.82,2.3, 198, 0
0.02,4.38,2.3, 28, 0
0.02,4.06,2.3, 937, 0
0.02,3.76,2.3, 8, 0
0.02,4.02,2.3, 858, 0
0.02,3.82,2.3, 3, 0
0.02,3.84,2.3, 325, 0
0.02,4.38,2.3, 136, 0
0.02,4.02,2.3, 48, 0
0.02,4.28,2.3, 161, 0
0.02,3.82,2.3, 31, 0
0.02,3.78,2.3, 132, 0
0.02,3.98,2.3, 27, 0
0.02,3.9,2.3, 421, 0
0.02,3.9,2.3, 2555, 0
0.02,4.42,2.3, 10, 0
0.02,3.72,2.3, 302, 0
0.02,4.0,2.3, 98, 0
0.02,4.08,2.3, 248, 0
0.02,3.82,2.3, 10000, 3
0.02,3.9,2.3, 24, 0
0.02,4.04,2.3, 40, 0
0.02,4.26,2.3, 148, 0
0.02,3.92,2.3, 100, 0
0.02,3.42,2.3, 148, 0
0.02,3.64,2.3, 180, 0
0.02,3.64,2.3, 332, 0
0.02,4.14,2.3, 35, 0
0.02,4.18,2.3, 458, 0
0.02,4.0,2.3, 2004, 0
0.02,3.6,2.3, 90, 0
0.02,4.0,2.3, 1194, 0
0.02,4.02,2.3, 11, 0
0.02,4.14,2.3, 2, 0
0.02,4.0,2.3, 8594, 0
0.02,3.94,2.3, 209, 0
0.02,4.28,2.3, 110, 0
0.02,3.98,2.3, 100, 0
0.02,3.98,2.3, 4397, 0
0.02,4.3,2.3, 16, 0
0.02,3.88,2.3, 273, 0
0.02,3.88,2.3, 61, 0
0.02,3.78,2.3, 64, 0
0.02,3.9,2.3, 60, 0
0.02,3.82,2.3, 20, 0
0.02,4.12,2.3, 2591, 0
0.02,4.16,2.3, 64, 0
0.02,3.84,2.3, 27, 0
0.02,3.84,2.3, 67, 0
0.02,3.86,2.3, 78, 0
0.02,3.98,2.3, 2177, 0
0.02,3.96,2.3, 11, 0
0.02,4.08,2.3, 6461, 0
0.02,4.06,2.3, 9, 0
0.02,4.02,2.3, 204, 0
0.02,4.22,2.3, 78, 0
0.02,4.02,2.3, 1, 0
0.02,4.48,2.3, 168, 0
0.02,3.92,2.3, 10000, 68
0.02,3.98,2.3, 869, 0
0.02,3.94,2.3, 55, 0
0.02,3.84,2.3, 84, 0
0.02,3.98,2.3, 9, 0
0.02,4.06,2.3, 211, 0
0.02,3.92,2.3, 17, 0
0.02,4.06,2.3, 1794, 0
0.02,3.88,2.3, 178, 0
0.02,3.72,2.3, 3732, 0
0.02,3.88,2.3, 121, 0
0.02,3.76,2.3, 240, 0
0.02,3.5,2.3, 5564, 0
0.02,4.02,2.3, 50, 0
0.02,3.76,2.3, 291, 0
0.02,3.68,2.3, 2842, 0
0.02,4.26,2.3, 243, 0
0.02,3.88,2.3, 110, 0
0.02,4.26,2.3, 630, 0
0.02,3.62,2.3, 31, 0
0.02,3.84,2.3, 11, 0
0.02,3.82,2.3, 212, 0
0.02,4.1,2.3, 20, 0
0.02,4.1,2.3, 9857, 0
0.02,3.86,2.3, 268, 0
0.02,3.88,2.3, 100, 0
0.02,3.88,2.3, 149, 0
0.02,3.88,2.3, 89, 0
0.02,4.14,2.3, 424, 0
0.02,3.86,2.3, 10, 0
0.02,3.7,2.3, 100, 0
0.02,3.94,2.3, 261, 0
0.02,3.82,2.3, 346, 0
0.02,3.92,2.3, 39, 0
0.02,4.0,2.3, 55, 0
0.02,4.2,2.3, 69, 0
0.02,3.98,2.3, 25, 0
0.02,4.22,2.3, 368, 0
0.02,3.96,2.3, 21, 0
0.02,3.68,2.3, 91, 0
0.02,3.68,2.3, 147, 0
0.02,4.34,2.3, 360, 0
0.02,4.02,2.3, 52, 0
0.02,3.86,2.3, 206, 0
0.02,3.94,2.3, 106, 0
0.02,3.7,2.3, 107, 0
0.02,4.06,2.3, 56, 0
0.02,4.0,2.3, 53, 0
0.02,3.86,2.3, 44, 0
0.02,3.92,2.3, 384, 0
0.02,3.5,2.3, 1562, 0
0.02,3.62,2.3, 10, 0
0.02,3.94,2.3, 17, 0
0.02,3.98,2.3, 1, 0
0.02,3.78,2.3, 1018, 0
0.02,3.74,2.3, 126, 0
0.02,4.0,2.3, 375, 0
0.02,4.24,2.3, 1636, 0
0.02,4.02,2.3, 25, 0
0.02,4.1,2.3, 96, 0
0.02,4.02,2.3, 3395, 0
0.02,3.96,2.3, 66, 0
0.02,3.88,2.3, 149, 0
0.02,3.86,2.3, 61, 0
0.02,4.14,2.3, 9, 0
0.02,3.78,2.3, 225, 0
0.02,3.94,2.3, 13, 0
0.02,3.88,2.3, 3, 0
0.02,3.76,2.3, 159, 0
0.02,3.4,2.3, 2669, 0
0.02,3.94,2.3, 12, 0
0.02,4.26,2.3, 753, 0
0.02,3.52,2.3, 138, 0
0.02,3.74,2.3, 51, 0
0.02,3.8,2.3, 1523, 0
0.02,3.7,2.3, 89, 0
0.02,4.1,2.3, 25, 0
0.02,3.76,2.3, 112, 0
0.02,4.0,2.3, 1124, 0
0.02,4.04,2.3, 44, 0
0.02,3.62,2.3, 347, 0
0.02,4.02,2.3, 4, 0
0.02,4.16,2.3, 145, 0
0.02,3.94,2.3, 80, 0
0.02,3.84,2.3, 104, 0
0.02,4.2,2.3, 385, 0
0.02,3.74,2.3, 525, 0
0.02,3.46,2.3, 29, 0
0.02,4.04,2.3, 798, 0
0.02,3.86,2.3, 48, 0
0.02,3.98,2.3, 31, 0
0.02,3.68,2.3, 9, 0
0.02,4.24,2.3, 74, 0
0.02,3.96,2.3, 62, 0
0.02,4.0,2.3, 24, 0
0.02,3.96,2.3, 1815, 0
0.02,3.92,2.3, 6323, 0
0.02,3.9,2.3, 1, 0
0.02,4.0,2.3, 1, 0
0.02,4.24,2.3, 57, 0
0.02,4.28,2.3, 56, 0
0.02,3.84,2.3, 661, 0
0.02,4.26,2.3, 22, 0
0.02,4.12,2.3, 28, 0
0.02,4.1,2.3, 69, 0
0.02,4.02,2.3, 216, 0
0.02,3.74,2.3, 951, 0
0.02,4.18,2.3, 42, 0
0.02,4.32,2.3, 40, 0
0.02,3.88,2.3, 88, 0
0.02,3.8,2.3, 1218, 0
0.02,3.82,2.3, 94, 0
0.02,4.04,2.3, 77, 0
0.02,3.86,2.3, 14, 0
0.02,3.74,2.3, 608, 0
0.02,3.96,2.3, 216, 0
0.02,3.5,2.3, 746, 0
0.02,4.04,2.3, 49, 0
0.02,4.26,2.3, 13, 0
0.02,3.56,2.3, 228, 0
0.02,3.9,2.3, 87, 0
0.02,3.98,2.3, 57, 0
0.02,4.28,2.3, 55, 0
0.02,3.74,2.3, 273, 0
0.02,4.12,2.3, 19, 0
0.02,4.14,2.3, 95, 0
0.02,3.5,2.3, 219, 0
0.02,4.14,2.3, 301, 0
0.02,4.0,2.3, 155, 0
0.02,4.12,2.3, 40, 0
0.02,3.7,2.3, 171, 0
0.02,3.82,2.3, 30, 0
0.02,3.86,2.3, 20, 0
0.02,4.08,2.3, 706, 0
0.02,4.32,2.3, 2320, 0
0.02,3.98,2.3, 1942, 0
0.02,3.86,2.3, 323, 0
0.02,3.84,2.3, 2, 0
0.02,3.98,2.3, 2181, 0
0.02,3.88,2.3, 1718, 0
0.02,3.88,2.3, 10000, 6
0.02,4.04,2.3, 113, 0
0.02,3.78,2.3, 136, 0
0.02,4.02,2.3, 190, 0
0.02,3.8,2.3, 1133, 0
0.02,3.68,2.3, 77, 0
0.02,4.14,2.3, 136, 0
0.02,4.2,2.3, 1190, 0
0.02,3.8,2.3, 60, 0
0.02,3.86,2.3, 393, 0
0.02,3.84,2.3, 71, 0
0.02,3.76,2.3, 509, 0
0.02,4.18,2.3, 76, 0
0.02,3.84,2.3, 434, 0
0.02,4.16,2.3, 17, 0
0.02,3.74,2.3, 31, 0
0.02,4.04,2.3, 190, 0
0.02,3.92,2.3, 22, 0
0.02,3.8,2.3, 65, 0
0.02,3.7,2.3, 2105, 0
0.02,3.74,2.3, 73, 0
0.02,3.7,2.3, 12, 0
0.02,3.94,2.3, 777, 0
0.02,4.12,2.3, 222, 0
0.02,4.14,2.3, 947, 0
0.02,4.02,2.3, 376, 0
0.02,4.18,2.3, 375, 0
0.02,3.94,2.3, 143, 0
0.02,3.94,2.3, 18, 0
0.02,4.1,2.3, 48, 0
0.02,3.96,2.3, 144, 0
0.02,3.76,2.3, 26, 0
0.02,3.76,2.3, 748, 0
0.02,4.26,2.3, 176, 0
0.02,4.22,2.3, 82, 0
0.02,4.24,2.3, 53, 0
0.02,3.64,2.3, 29, 0
0.02,3.92,2.3, 102, 0
0.02,4.38,2.3, 1, 0
0.02,3.74,2.3, 5, 0
0.02,3.94,2.3, 8, 0
0.02,3.86,2.3, 714, 0
0.02,4.04,2.3, 14, 0
0.02,3.82,2.3, 5272, 0
0.02,4.32,2.3, 18, 0
0.02,3.58,2.3, 185, 0
0.02,3.86,2.3, 9, 0
0.02,3.94,2.3, 699, 0
0.02,4.12,2.3, 2, 0
0.02,4.16,2.3, 352, 0
0.02,3.92,2.3, 49, 0
0.02,4.02,2.3, 23, 0
0.02,3.94,2.3, 1220, 0
0.02,4.1,2.3, 29, 0
0.02,4.02,2.3, 692, 0
0.02,3.82,2.3, 96, 0
0.02,3.96,2.3, 2, 0
0.02,3.92,2.3, 63, 0
0.02,3.62,2.3, 35, 0
0.02,3.94,2.3, 73, 0
0.02,4.06,2.3, 3504, 0
0.02,4.08,2.3, 228, 0
0.02,4.2,2.3, 12, 0
0.02,3.74,2.3, 1025, 0
0.02,4.16,2.3, 28, 0
0.02,4.04,2.3, 10, 0
0.02,3.86,2.3, 106, 0
0.02,3.88,2.3, 27, 0
0.02,4.22,2.3, 25, 0
0.02,3.78,2.3, 611, 0
0.02,3.84,2.3, 901, 0
0.02,4.28,2.3, 276, 0
0.02,3.66,2.3, 3165, 0
0.02,3.96,2.3, 103, 0
0.02,3.66,2.3, 203, 0
0.02,3.88,2.3, 53, 0
0.02,4.02,2.3, 755, 0
0.02,3.82,2.3, 37, 0
0.02,3.78,2.3, 145, 0
0.02,4.24,2.3, 79, 0
0.02,3.9,2.3, 246, 0
0.02,3.86,2.3, 33, 0
0.02,3.92,2.3, 1209, 0
0.02,3.54,2.3, 23, 0
0.02,3.76,2.3, 251, 0
0.02,4.0,2.3, 15, 0
0.02,3.94,2.3, 70, 0
0.02,3.92,2.3, 162, 0
0.02,3.74,2.3, 39, 0
0.02,3.88,2.3, 35, 0
0.02,4.16,2.3, 206, 0
0.02,3.72,2.3, 15, 0
0.02,3.86,2.3, 16, 0
0.02,3.7,2.3, 786, 0
0.02,4.24,2.3, 29, 0
0.02,4.2,2.3, 323, 0
0.02,3.7,2.3, 566, 0
0.02,4.04,2.3, 64, 0
0.02,3.9,2.3, 88, 0
0.02,3.84,2.3, 70, 0
0.02,3.86,2.3, 155, 0
0.02,4.28,2.3, 48, 0
0.02,3.8,2.3, 99, 0
0.02,3.9,2.3, 2139, 0
0.02,3.76,2.3, 1304, 0
0.02,3.98,2.3, 18, 0
0.02,4.2,2.3, 174, 0
0.02,4.22,2.3, 742, 0
0.02,4.1,2.3, 186, 0
0.02,4.1,2.3, 199, 0
0.02,3.86,2.3, 4, 0
0.02,3.6,2.3, 337, 0
0.02,4.14,2.3, 52, 0
0.02,3.76,2.3, 6, 0
0.02,4.02,2.3, 62, 0
0.02,3.56,2.3, 10000, 2
0.02,3.72,2.3, 123, 0
0.02,3.8,2.3, 185, 0
0.02,3.98,2.3, 67, 0
0.02,4.16,2.3, 3080, 0
0.02,3.82,2.3, 1403, 0
0.02,3.54,2.3, 423, 0
0.02,3.78,2.3, 80, 0
0.02,3.96,2.3, 97, 0
0.02,4.12,2.3, 22, 0
0.02,3.8,2.3, 812, 0
0.02,4.24,2.3, 5, 0
0.02,4.08,2.3, 1104, 0
0.02,4.06,2.3, 540, 0
0.02,3.7,2.3, 160, 0
0.02,3.9,2.3, 158, 0
0.02,3.96,2.3, 6, 0
0.02,3.76,2.3, 2746, 0
0.02,4.08,2.3, 1003, 0
0.02,3.98,2.3, 787, 0
0.02,4.12,2.3, 70, 0
0.02,4.44,2.3, 463, 0
0.02,3.9,2.3, 180, 0
0.02,3.92,2.3, 23, 0
0.02,4.04,2.3, 380, 0
0.02,3.92,2.3, 0, 0
0.02,4.0,2.3, 14, 0
0.02,3.92,2.3, 59, 0
0.02,4.22,2.3, 262, 0
0.02,4.04,2.3, 2908, 0
0.02,3.68,2.3, 359, 0
0.02,3.88,2.3, 162, 0
0.02,4.28,2.3, 340, 0
0.02,4.1,2.3, 22, 0
0.02,3.7,2.3, 63, 0
0.02,4.0,2.3, 64, 0
0.02,3.96,2.3, 482, 0
0.02,4.04,2.3, 7, 0
0.02,3.96,2.3, 18, 0
0.02,3.96,2.3, 35, 0
0.02,3.82,2.3, 10, 0
0.02,3.54,2.3, 60, 0
0.02,3.82,2.3, 4, 0
0.02,3.78,2.3, 869, 0
0.02,3.82,2.3, 269, 0
0.02,3.84,2.3, 627, 0
0.02,4.0,2.3, 29, 0
0.02,3.94,2.3, 39, 0
0.02,3.72,2.3, 3691, 0
0.02,4.18,2.3, 10, 0
0.02,3.82,2.3, 51, 0
0.02,3.9,2.3, 1151, 0
0.02,4.02,2.3, 33, 0
0.02,3.82,2.3, 402, 0
0.02,3.82,2.3, 8, 0
0.02,4.0,2.3, 11, 0
0.02,3.8,2.3, 235, 0
0.02,3.62,2.3, 1599, 0
0.02,4.24,2.3, 724, 0
0.02,3.94,2.3, 159, 0
0.02,3.76,2.3, 92, 0
0.02,3.92,2.3, 2043, 0
0.02,3.7,2.3, 1299, 0
0.02,3.72,2.3, 12, 0
0.02,4.04,2.3, 92, 0
0.02,3.98,2.3, 43, 0
0.02,4.26,2.3, 54, 0
0.02,3.98,2.3, 49, 0
0.02,3.86,2.3, 0, 0
