p, k, b/c, n, result
0.02,4.04,2.1, 15, 0
0.02,3.96,2.1, 3, 0
0.02,4.06,2.1, 100, 0
0.02,3.54,2.1, 338, 0
0.02,3.94,2.1, 11, 0
0.02,3.92,2.1, 62, 0
0.02,4.22,2.1, 1609, 0
0.02,3.76,2.1, 781, 0
0.02,3.8,2.1, 332, 0
0.02,4.16,2.1, 6, 0
0.02,3.66,2.1, 4, 0
0.02,4.02,2.1, 2424, 0
0.02,4.1,2.1, 285, 0
0.02,4.24,2.1, 45, 0
0.02,4.1,2.1, 233, 0
0.02,3.6,2.1, 253, 0
0.02,3.8,2.1, 68, 0
0.02,3.76,2.1, 908, 0
0.02,3.86,2.1, 140, 0
0.02,3.74,2.1, 416, 0
0.02,4.04,2.1, 134, 0
0.02,3.82,2.1, 10000, 32
0.02,3.94,2.1, 10000, 10
0.02,3.98,2.1, 20, 0
0.02,4.08,2.1, 2, 0
0.02,3.92,2.1, 1485, 0
0.02,4.0,2.1, 3343, 0
0.02,4.12,2.1, 4678, 0
0.02,3.76,2.1, 1129, 0
0.02,3.98,2.1, 148, 0
0.02,3.94,2.1, 166, 0
0.02,3.88,2.1, 553, 0
0.02,3.86,2.1, 238, 0
0.02,3.88,2.1, 2705, 0
0.02,3.94,2.1, 36, 0
0.02,4.16,2.1, 112, 0
0.02,3.58,2.1, 375, 0
0.02,3.78,2.1, 871, 0
0.02,4.06,2.1, 3, 0
0.02,3.8,2.1, 8, 0
0.02,4.28,2.1, 19, 0
0.02,3.82,2.1, 181, 0
0.02,4.06,2.1, 11, 0
0.02,4.24,2.1, 147, 0
0.02,4.22,2.1, 156, 0
0.02,3.98,2.1, 5, 0
0.02,3.58,2.1, 373, 0
0.02,3.78,2.1, 9, 0
0.02,3.94,2.1, 4, 0
0.02,4.04,2.1, 35, 0
0.02,3.92,2.1, 106, 0
0.02,3.92,2.1, 0, 0
0.02,3.82,2.1, 200, 0
0.02,4.16,2.1, 91, 0
0.02,4.02,2.1, 2, 0
0.02,4.1,2.1, 21, 0
0.02,3.92,2.1, 371, 0
0.02,4.12,2.1, 214, 0
0.02,3.74,2.1, 88, 0
0.02,4.14,2.1, 5291, 0
0.02,3.74,2.1, 145, 0
0.02,3.72,2.1, 303, 0
0.02,4.18,2.1, 188, 0
0.02,3.86,2.1, 69, 0
0.02,3.88,2.1, 47, 0
0.02,4.34,2.1, 35, 0
0.02,3.68,2.1, 2245, 0
0.02,4.34,2.1, 455, 0
0.02,3.9,2.1, 104, 0
0.02,3.94,2.1, 13, 0
0.02,3.96,2.1, 2372, 0
0.02,3.6,2.1, 34, 0
0.02,4.02,2.1, 143, 0
0.02,4.06,2.1, 4948, 0
0.02,4.08,2.1, 471, 0
0.02,3.9,2.1, 354, 0
0.02,3.82,2.1, 56, 0
0.02,3.94,2.1, 648, 0
0.02,3.78,2.1, 299, 0
0.02,4.02,2.1, 1690, 0
0.02,3.98,2.1, 3887, 0
0.02,4.2,2.1, 42, 0
0.02,4.16,2.1, 1457, 0
0.02,3.78,2.1, 31, 0
0.02,4.04,2.1, 7, 0
0.02,4.34,2.1, 24, 0
0.02,4.1,2.1, 11, 0
0.02,3.76,2.1, 550, 0
0.02,3.9,2.1, 171, 0
0.02,4.06,2.1, 76, 0
0.02,4.34,2.1, 3099, 0
0.02,3.72,2.1, 4432, 0
0.02,4.0,2.1, 16, 0
0.02,3.78,2.1, 32, 0
0.02,3.8,2.1, 511, 0
0.02,3.88,2.1, 272, 0
0.02,4.1,2.1, 38, 0
0.02,4.2,2.1, 770, 0
0.02,4.2,2.1, 627, 0
0.02,3.76,2.1, 661, 0
0.02,3.58,2.1, 500, 0
0.02,4.14,2.1, 7532, 0
0.02,3.82,2.1, 47, 0
0.02,3.92,2.1, 5, 0
0.02,4.04,2.1, 95, 0
0.02,4.08,2.1, 87, 0
0.02,3.86,2.1, 85, 0
0.02,4.3,2.1, 160, 0
0.02,4.4,2.1, 115, 0
0.02,3.84,2.1, 113, 0
0.02,4.02,2.1, 37, 0
0.02,3.86,2.1, 1895, 0
0.02,4.2,2.1, 8153, 0
0.02,3.96,2.1, 85, 0
0.02,3.8,2.1, 117, 0
0.02,3.86,2.1, 10, 0
0.02,4.02,2.1, 19, 0
0.02,3.86,2.1, 4394, 0
0.02,3.58,2.1, 460, 0
0.02,3.84,2.1, 20, 0
0.02,3.78,2.1, 1123, 0
0.02,3.82,2.1, 15, 0
0.02,4.24,2.1, 8, 0
0.02,3.78,2.1, 111, 0
0.02,4.12,2.1, 1499, 0
0.02,3.78,2.1, 1457, 0
0.02,4.06,2.1, 112, 0
0.02,4.12,2.1, 2040, 0
0.02,4.28,2.1, 151, 0
0.02,4.04,2.1, 14, 0
0.02,3.74,2.1, 1217, 0
0.02,3.76,2.1, 240, 0
0.02,4.06,2.1, 46, 0
0.02,4.12,2.1, 146, 0
0.02,3.8,2.1, 0, 0
0.02,3.96,2.1, 20, 0
0.02,3.94,2.1, 48, 0
0.02,3.94,2.1, 118, 0
0.02,4.04,2.1, 12, 0
0.02,4.16,2.1, 161, 0
0.02,4.18,2.1, 44, 0
0.02,3.9,2.1, 205, 0
0.02,3.9,2.1, 442, 0
0.02,3.88,2.1, 65, 0
0.02,3.86,2.1, 89, 0
0.02,3.82,2.1, 602, 0
0.02,4.0,2.1, 37, 0
0.02,4.2,2.1, 36, 0
0.02,3.66,2.1, 1372, 0
0.02,3.94,2.1, 90, 0
0.02,4.24,2.1, 274, 0
0.02,3.92,2.1, 127, 0
0.02,3.94,2.1, 789, 0
0.02,3.98,2.1, 1053, 0
0.02,4.04,2.1, 0, 0
0.02,3.88,2.1, 241, 0
0.02,4.08,2.1, 1061, 0
0.02,3.62,2.1, 3009, 0
0.02,4.02,2.1, 28, 0
0.02,3.94,2.1, 815, 0
0.02,4.06,2.1, 29, 0
0.02,4.22,2.1, 514, 0
0.02,3.64,2.1, 1096, 0
0.02,4.1,2.1, 1882, 0
0.02,3.68,2.1, 54, 0
0.02,4.02,2.1, 2230, 0
0.02,3.92,2.1, 175, 0
0.02,3.78,2.1, 1202, 0
0.02,3.78,2.1, 87, 0
0.02,4.02,2.1, 48, 0
0.02,4.14,2.1, 2283, 0
0.02,4.22,2.1, 1083, 0
0.02,4.04,2.1, 65, 0
0.02,4.18,2.1, 520, 0
0.02,3.94,2.1, 28, 0
0.02,3.98,2.1, 125, 0
0.02,4.02,2.1, 440, 0
0.02,4.14,2.1, 7290, 0
0.02,4.16,2.1, 201, 0
0.02,3.5,2.1, 392, 0
0.02,3.8,2.1, 30, 0
0.02,4.06,2.1, 60, 0
0.02,3.7,2.1, 1, 0
0.02,4.06,2.1, 29, 0
0.02,3.72,2.1, 80, 0
0.02,4.06,2.1, 110, 0
0.02,3.9,2.1, 34, 0
0.02,3.86,2.1, 7069, 0
0.02,3.76,2.1, 529, 0
0.02,3.76,2.1, 6901, 0
0.02,4.16,2.1, 86, 0
0.02,3.62,2.1, 157, 0
0.02,4.12,2.1, 60, 0
0.02,4.1,2.1, 72, 0
0.02,3.96,2.1, 62, 0
0.02,3.92,2.1, 431, 0
0.02,4.02,2.1, 948, 0
0.02,3.7,2.1, 229, 0
0.02,4.14,2.1, 13, 0
0.02,3.9,2.1, 25, 0
0.02,3.66,2.1, 251, 0
0.02,3.96,2.1, 42, 0
0.02,3.66,2.1, 3709, 0
0.02,3.82,2.1, 4, 0
0.02,3.82,2.1, 668, 0
0.02,3.9,2.1, 104, 0
0.02,3.8,2.1, 114, 0
0.02,3.62,2.1, 367, 0
0.02,3.8,2.1, 16, 0
0.02,4.12,2.1, 5, 0
0.02,3.8,2.1, 146, 0
0.02,3.76,2.1, 100, 0
0.02,4.18,2.1, 5698, 0
0.02,3.94,2.1, 10, 0
0.02,3.86,2.1, 330, 0
0.02,4.24,2.1, 2500, 0
0.02,3.7,2.1, 29, 0
0.02,4.0,2.1, 15, 0
0.02,3.78,2.1, 337, 0
0.02,3.48,2.1, 14, 0
0.02,3.88,2.1, 269, 0
0.02,3.9,2.1, 127, 0
0.02,3.86,2.1, 1001, 0
0.02,3.44,2.1, 1995, 0
0.02,3.9,2.1, 100, 0
0.02,3.86,2.1, 107, 0
0.02,3.82,2.1, 29, 0
0.02,3.88,2.1, 7, 0
0.02,3.86,2.1, 14, 0
0.02,4.08,2.1, 14, 0
0.02,4.12,2.1, 21, 0
0.02,3.96,2.1, 1291, 0
0.02,4.24,2.1, 19, 0
0.02,4.18,2.1, 45, 0
0.02,3.38,2.1, 155, 0
0.02,3.88,2.1, 37, 0
0.02,3.96,2.1, 484, 0
0.02,3.84,2.1, 667, 0
0.02,4.2,2.1, 100, 0
0.02,3.64,2.1, 440, 0
0.02,3.82,2.1, 42, 0
0.02,3.6,2.1, 5785, 0
0.02,3.74,2.1, 33, 0
0.02,4.04,2.1, 250, 0
0.02,3.86,2.1, 5455, 0
0.02,3.9,2.1, 15, 0
0.02,3.68,2.1, 136, 0
0.02,4.38,2.1, 1794, 0
0.02,4.06,2.1, 157, 0
0.02,4.02,2.1, 184, 0
0.02,3.72,2.1, 94, 0
0.02,4.12,2.1, 551, 0
0.02,3.92,2.1, 84, 0
0.02,3.68,2.1, 52, 0
0.02,3.84,2.1, 1361, 0
0.02,3.98,2.1, 717, 0
0.02,3.72,2.1, 768, 0
0.02,3.64,2.1, 17, 0
0.02,4.02,2.1, 4, 0
0.02,3.68,2.1, 60, 0
0.02,4.0,2.1, 8, 0
0.02,3.9,2.1, 22, 0
0.02,3.7,2.1, 11, 0
0.02,3.8,2.1, 10000, 6
0.02,3.86,2.1, 25, 0
0.02,3.94,2.1, 59, 0
0.02,3.46,2.1, 27, 0
0.02,4.36,2.1, 1878, 0
0.02,3.76,2.1, 115, 0
0.02,3.74,2.1, 22, 0
0.02,3.96,2.1, 208, 0
0.02,4.14,2.1, 48, 0
0.02,4.04,2.1, 3457, 0
0.02,4.22,2.1, 176, 0
0.02,3.94,2.1, 886, 0
0.02,4.24,2.1, 124, 0
0.02,3.68,2.1, 53, 0
0.02,3.74,2.1, 8819, 0
0.02,3.98,2.1, 370, 0
0.02,4.24,2.1, 41, 0
0.02,3.66,2.1, 2938, 0
0.02,4.28,2.1, 4647, 0
0.02,3.94,2.1, 13, 0
0.02,3.88,2.1, 1551, 0
0.02,3.6,2.1, 727, 0
0.02,4.2,2.1, 2, 0
0.02,3.88,2.1, 146, 0
0.02,3.92,2.1, 9, 0
0.02,3.94,2.1, 6358, 0
0.02,3.98,2.1, 49, 0
0.02,3.96,2.1, 33, 0
0.02,3.92,2.1, 45, 0
0.02,4.0,2.1, 37, 0
0.02,3.76,2.1, 27, 0
0.02,3.86,2.1, 2, 0
0.02,3.8,2.1, 27, 0
0.02,3.86,2.1, 719, 0
0.02,3.94,2.1, 17, 0
0.02,3.86,2.1, 830, 0
0.02,3.96,2.1, 35, 0
0.02,3.82,2.1, 499, 0
0.02,3.62,2.1, 1, 0
0.02,3.9,2.1, 212, 0
0.02,3.84,2.1, 6, 0
0.02,3.88,2.1, 21, 0
0.02,4.14,2.1, 74, 0
0.02,3.78,2.1, 285, 0
0.02,4.02,2.1, 11, 0
0.02,3.92,2.1, 1134, 0
0.02,3.56,2.1, 193, 0
0.02,4.18,2.1, 94, 0
0.02,3.76,2.1, 82, 0
0.02,3.9,2.1, 3635, 0
0.02,3.92,2.1, 38, 0
0.02,3.8,2.1, 741, 0
0.02,3.96,2.1, 268, 0
0.02,4.12,2.1, 82, 0
0.02,3.74,2.1, 7464, 0
0.02,4.26,2.1, 89, 0
0.02,4.08,2.1, 53, 0
0.02,4.26,2.1, 19, 0
0.02,3.84,2.1, 202, 0
0.02,3.6,2.1, 15, 0
0.02,4.1,2.1, 101, 0
0.02,3.86,2.1, 218, 0
0.02,3.9,2.1, 2415, 0
0.02,3.7,2.1, 50, 0
0.02,3.72,2.1, 10000, 64
0.02,3.76,2.1, 423, 0
0.02,4.14,2.1, 8, 0
0.02,3.96,2.1, 108, 0
0.02,3.78,2.1, 437, 0
0.02,3.66,2.1, 740, 0
0.02,4.2,2.1, 10000, 23
0.02,3.84,2.1, 34, 0
0.02,3.78,2.1, 125, 0
0.02,3.9,2.1, 21, 0
0.02,3.82,2.1, 10, 0
0.02,4.0,2.1, 3, 0
0.02,3.88,2.1, 205, 0
0.02,4.12,2.1, 343, 0
0.02,4.12,2.1, 21, 0
0.02,3.9,2.1, 63, 0
0.02,3.88,2.1, 121, 0
0.02,3.72,2.1, 359, 0
0.02,3.9,2.1, 180, 0
0.02,4.0,2.1, 117, 0
0.02,4.02,2.1, 298, 0
0.02,4.1,2.1, 355, 0
0.02,3.92,2.1, 11, 0
0.02,4.08,2.1, 128, 0
0.02,3.76,2.1, 117, 0
0.02,3.84,2.1, 3381, 0
0.02,3.86,2.1, 13, 0
0.02,3.76,2.1, 1954, 0
0.02,3.88,2.1, 20, 0
0.02,3.74,2.1, 61, 0
0.02,3.92,2.1, 34, 0
0.02,4.1,2.1, 602, 0
0.02,4.0,2.1, 355, 0
0.02,3.82,2.1, 327, 0
0.02,3.82,2.1, 10000, 2
0.02,3.54,2.1, 300, 0
0.02,3.94,2.1, 69, 0
0.02,3.92,2.1, 232, 0
0.02,3.76,2.1, 275, 0
0.02,4.3,2.1, 482, 0
0.02,4.02,2.1, 21, 0
0.02,4.0,2.1, 127, 0
0.02,4.16,2.1, 11, 0
0.02,3.96,2.1, 144, 0
0.02,3.84,2.1, 125, 0
0.02,3.92,2.1, 846, 0
0.02,3.7,2.1, 0, 0
0.02,4.18,2.1, 127, 0
0.02,3.66,2.1, 41, 0
0.02,3.98,2.1, 122, 0
0.02,4.22,2.1, 13, 0
0.02,3.88,2.1, 1843, 0
0.02,3.88,2.1, 572, 0
0.02,4.06,2.1, 1411, 0
0.02,3.66,2.1, 111, 0
0.02,3.9,2.1, 136, 0
0.02,3.8,2.1, 204, 0
0.02,3.94,2.1, 426, 0
0.02,3.84,2.1, 679, 0
0.02,4.1,2.1, 273, 0
0.02,3.9,2.1, 234, 0
0.02,3.84,2.1, 13, 0
0.02,3.72,2.1, 725, 0
0.02,3.5,2.1, 44, 0
0.02,3.66,2.1, 96, 0
0.02,3.74,2.1, 61, 0
0.02,3.78,2.1, 43, 0
0.02,4.24,2.1, 346, 0
0.02,3.78,2.1, 9, 0
0.02,3.9,2.1, 14, 0
0.02,4.16,2.1, 143, 0
0.02,3.72,2.1, 515, 0
0.02,3.64,2.1, 10000, 34
0.02,4.08,2.1, 224, 0
0.02,3.88,2.1, 148, 0
0.02,3.56,2.1, 4312, 0
0.02,3.92,2.1, 40, 0
0.02,4.08,2.1, 19, 0
0.02,3.9,2.1, 5, 0
0.02,4.08,2.1, 39, 0
0.02,4.06,2.1, 46, 0
0.02,3.9,2.1, 3, 0
0.02,3.68,2.1, 955, 0
0.02,3.76,2.1, 3268, 0
0.02,3.66,2.1, 137, 0
0.02,3.38,2.1, 10000, 3
0.02,3.66,2.1, 47, 0
0.02,4.06,2.1, 64, 0
0.02,3.76,2.1, 206, 0
0.02,3.9,2.1, 89, 0
0.02,3.66,2.1, 9, 0
0.02,4.04,2.1, 1, 0
0.02,3.6,2.1, 321, 0
0.02,4.06,2.1, 346, 0
0.02,3.78,2.1, 35, 0
0.02,4.0,2.1, 21, 0
0.02,4.14,2.1, 31, 0
0.02,3.64,2.1, 6299, 0
0.02,4.0,2.1, 284, 0
0.02,4.22,2.1, 185, 0
0.02,3.9,2.1, 207, 0
0.02,3.76,2.1, 48, 0
0.02,4.02,2.1, 159, 0
0.02,3.84,2.1, 2840, 0
0.02,4.06,2.1, 39, 0
0.02,4.56,2.1, 6, 0
0.02,4.34,2.1, 173, 0
0.02,3.9,2.1, 748, 0
0.02,3.76,2.1, 18, 0
0.02,4.34,2.1, 1499, 0
0.02,3.74,2.1, 61, 0
0.02,4.04,2.1, 422, 0
0.02,4.24,2.1, 250, 0
0.02,3.62,2.1, 8, 0
0.02,3.84,2.1, 543, 0
0.02,3.82,2.1, 250, 0
0.02,4.16,2.1, 668, 0
0.02,4.0,2.1, 27, 0
0.02,3.7,2.1, 37, 0
0.02,4.04,2.1, 11, 0
0.02,3.94,2.1, 5705, 0
0.02,3.78,2.1, 51, 0
0.02,4.04,2.1, 207, 0
0.02,4.02,2.1, 183, 0
0.02,3.8,2.1, 52, 0
0.02,4.0,2.1, 3, 0
0.02,4.28,2.1, 6, 0
0.02,4.08,2.1, 0, 0
0.02,4.2,2.1, 1367, 0
0.02,3.86,2.1, 2939, 0
0.02,3.88,2.1, 18, 0
0.02,3.82,2.1, 33, 0
0.02,4.06,2.1, 127, 0
0.02,4.04,2.1, 140, 0
0.02,3.64,2.1, 489, 0
0.02,4.14,2.1, 25, 0
0.02,3.68,2.1, 5, 0
0.02,3.76,2.1, 355, 0
0.02,3.84,2.1, 1580, 0
0.02,3.56,2.1, 32, 0
0.02,3.98,2.1, 117, 0
0.02,3.56,2.1, 35, 0
0.02,4.2,2.1, 9779, 0
0.02,3.76,2.1, 693, 0
0.02,3.96,2.1, 1459, 0
0.02,3.5,2.1, 757, 0
0.02,3.9,2.1, 30, 0
0.02,3.88,2.1, 12, 0
0.02,3.94,2.1, 268, 0
0.02,4.06,2.1, 1915, 0
0.02,3.92,2.1, 141, 0
0.02,3.96,2.1, 8, 0
0.02,4.16,2.1, 276, 0
0.02,3.86,2.1, 1, 0
0.02,3.84,2.1, 655, 0
0.02,3.68,2.1, 617, 0
0.02,4.08,2.1, 3, 0
0.02,3.76,2.1, 117, 0
0.02,3.9,2.1, 448, 0
0.02,3.92,2.1, 176, 0
0.02,4.12,2.1, 468, 0
0.02,3.9,2.1, 164, 0
0.02,3.74,2.1, 4089, 0
0.02,3.84,2.1, 613, 0
